auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Doppelsticke,modern-monks-doppelsticke,Doppelbock ,30467,7538,https://untappd.akamaized.net/site/brewery_logos/brewery-modernmonks_7538.jpeg,Modern Monks ,modern-monks,Micro Brewery,http://www.facebook.com/modernmonks,ModernMonks,http://modernmonks.com/,United States,Lincoln,NE,40.8151,-96.7051,,,"Sun, 13 Feb 2011 20:11:05 +0000",0,1,,,,1,0.0,0,5,5,0,,,,,,0.0,[],3.57953,False
0,4.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hansa Hefe Weizen,dortmunder-actien-brauerei-radeberger-gruppe-hansa-hefe-weizen,Hefeweizen,30468,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:12:20 +0000",0,1,,,,14,3.21429,0,19,19,0,,,,,,0.0,[],3.6307,False
0,2.5,50 percent Lemon soda,0,https://untappd.akamaized.net/site/beer_logos/beer-HansaRadler_30469.jpeg,,Hansa Radler,dortmunder-actien-brauerei-radeberger-gruppe-hansa-radler,Shandy / Radler,30469,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:14:36 +0000",0,1,,,,0,0.0,0,4,4,0,,,,,,0.0,[],3.61928,False
0,2.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cola-Mix,dortmunder-actien-brauerei-radeberger-gruppe-cola-mix,Spiced / Herbed Beer,30471,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:15:58 +0000",0,1,,,,2,0.0,0,8,8,0,,,,,,0.0,[],3.6263,False
0,7.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Willimantic Scotch Tap,willimantic-brewing-company-willimantic-scotch-tap,Scottish Ale,30472,3713,https://untappd.akamaized.net/site/brewery_logos/brewery-3713_ccf68.jpeg,Willimantic Brewing Company,willimantic-brewing-company,Brew Pub,http://www.facebook.com/willibrew,willibrew,http://www.willibrew.com/,United States,Willimantic,CT,41.7128,-72.2173,,,"Sun, 13 Feb 2011 20:18:05 +0000",0,0,,,,6,0.0,0,18,16,0,,,,,,0.0,[],3.5483,False
0,4.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dortmunder Stifts Pils,dortmunder-actien-brauerei-radeberger-gruppe-dortmunder-stifts-pils,Pilsner - German,30473,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:19:48 +0000",0,1,,,,378,3.11574,36,481,414,0,,,,,,0.0,[],3.35482,False
0,4.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thier Pils,dortmunder-actien-brauerei-radeberger-gruppe-thier-pils,Pilsner - German,30474,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:21:49 +0000",0,1,,,,402,3.09328,28,532,451,0,,,,,,0.0,[],3.33394,False
0,0.0,"Formerly produced by the Vitamalz Verbund, a group of breweries all contracted to produce the same drink, Vitamalz was acquired 100% by Krombacher in Sept 2016. ",0,https://untappd.akamaized.net/site/beer_logos/beer-289266_d4675_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-289266_2a14c_hd.jpeg,Vitamalz,krombacher-gruppe-vitamalz,Malt Beer,289266,1569,https://untappd.akamaized.net/site/brewery_logos/brewery-KrombacherPrivatbrauereiKreuztal_1569.jpeg,Krombacher Gruppe,krombacher-gruppe,Macro Brewery,,,http://www.krombacher-gruppe.de,Germany,Kreuztal,,50.9915,7.95659,,,"Thu, 03 Jan 2013 05:10:16 +0000",0,1,289266.0,"Wed, 20 May 2015 09:41:40 +0000",30475.0,1322,2.86006,71,1988,1545,0,,,,,,0.0,[],3.00835,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blood Orange Black Beefy Hefeweiss,brauer-unterstutzungs-verein-blood-orange-black-beefy-hefeweiss,Hefeweizen,30476,8132,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brauer Unterstutzungs Verein ,brauer-unterstutzungs-verein,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:25:33 +0000",1,1,,,,0,0.0,0,5,5,0,,,,,,0.0,[],3.786,False
0,5.5,"This is our ""first shot"" at our rich, flavorful porter. Named for Pistolville, which is the historic part of town where we are located, this brew has a deep brown color, with a very smooth finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pistolville Porter,mount-dora-brewery-pistolville-porter,Porter - American,30477,8133,https://untappd.akamaized.net/site/brewery_logos/brewery-8133_ab224.jpeg,Mount Dora Brewing,mount-dora-brewing,Micro Brewery,,,http://www.mountdorabrewing.com/,United States,Mount Dora,FL,28.7936,-81.6362,,,"Sun, 13 Feb 2011 20:27:15 +0000",0,1,,,,388,3.54188,7,462,426,0,,,,,,0.0,[],3.58996,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brown Bumbo,brauer-unterstutzungs-verein-brown-bumbo,Brown Ale - American,30478,8132,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brauer Unterstutzungs Verein ,brauer-unterstutzungs-verein,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:29:37 +0000",1,1,,,,0,0.0,0,4,4,0,,,,,,0.0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Schluetter Cherry Mead,omaha-railroaders-schluetter-cherry-mead,Mead,30479,8134,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Omaha Railroaders,omaha-railroaders,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:31:51 +0000",1,1,,,,1,0.0,0,6,6,0,,,,,,0.0,[],2.524,False
0,9.3,"Jack Daniels Barrel Aged Russian style Imperial Stout
",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Czar Jack Imperial Stout,minneapolis-town-hall-brewery-czar-jack-imperial-stout,Stout - Russian Imperial,30480,869,https://untappd.akamaized.net/site/brewery_logos/brewery-MinneapolisTownHallBrewery_869.jpeg,Minneapolis Town Hall Brewery,minneapolis-town-hall-brewery,Brew Pub,https://www.facebook.com/townhallbrewery,THBrewery,http://www.townhallbrewery.com/,United States,Minneapolis,MN,44.9733,-93.2479,,,"Sun, 13 Feb 2011 20:32:56 +0000",0,0,,,,597,4.01089,1,904,769,0,,,,,,5.0,"[{'beer': {'bid': 304002, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'minneapolis-town-hall-brewery-czar-jack-2013', 'beer_name': 'Czar Jack (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 353741, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'minneapolis-town-hall-brewery-czar-jack-2011', 'beer_name': 'Czar Jack (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 411680, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'minneapolis-town-hall-brewery-czar-jack-2012', 'beer_name': 'Czar Jack (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 653600, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'minneapolis-town-hall-brewery-czar-jack-2014', 'beer_name': 'Czar Jack (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 750069, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'minneapolis-town-hall-brewery-czar-jack-2008', 'beer_name': 'Czar Jack (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.88917,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Panty-Remover Blackberry Mead,omaha-railroaders-panty-remover-blackberry-mead,Mead,30481,8134,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Omaha Railroaders,omaha-railroaders,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:33:50 +0000",1,1,,,,1,0.0,0,7,7,0,,,,,,0.0,[],2.524,False
0,4.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-ItaipavaMalzbier_30482.jpeg,,Itaipava Malzbier,cervejaria-petropolis-itaipava-malzbier,Malt Beer,30482,2301,https://untappd.akamaized.net/site/brewery_logos/brewery-CervejariaPetropolis_2301.jpeg,Cervejaria Petr?polis,cervejaria-petropolis,Macro Brewery,,grupopetropolis,http://www.grupopetropolis.com.br/,Brazil,Petr?polis,Rio de Janeiro,-22.5112,-43.1779,,,"Sun, 13 Feb 2011 20:41:20 +0000",0,1,,,,1102,2.03584,20,1467,1351,0,,,,,,0.0,[],2.38599,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bugeater Oatmeal Raisin Cookie Amber ,brewing-network-bugeater-oatmeal-raisin-cookie-amber,Red Ale - American Amber / Red,30484,8137,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brewing Network ,brewing-network,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:50:08 +0000",1,1,,,,0,0.0,0,5,5,0,,,,,,0.0,[],3.786,False
0,9.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dark Matter Imperial Stout,flossmoor-station-restaurant-and-brewery-dark-matter-imperial-stout,Stout - Russian Imperial,30485,536,https://untappd.akamaized.net/site/brewery_logos/brewery-536_10ded.jpeg,Flossmoor Station Restaurant and Brewery,flossmoor-station-brewery,Micro Brewery,https://www.facebook.com/Flossmoor-Station-Restaurant-Brewery-40409181284/?ref=hl,FlossmoorBrewCo,http://www.flossmoorstation.com/,United States,Flossmoor,IL,41.543,-87.6788,,,"Sun, 13 Feb 2011 20:52:20 +0000",0,0,,,,29,3.67241,0,44,41,0,,,,,,0.0,[],3.61266,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jangle Gone Mad!! (Oak Aged Malt Liquor),south-omaha-brewers-jangle-gone-mad-oak-aged-malt-liquor,Malt Liquor ,30486,8138,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,South Omaha Brewers ,south-omaha-brewers,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:52:45 +0000",1,1,,,,1,0.0,0,5,5,0,,,,,,0.0,[],2.524,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,69 Express,south-omaha-brewers-69-express,Strong Ale - American,30487,8138,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,South Omaha Brewers ,south-omaha-brewers,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:54:14 +0000",1,1,,,,0,0.0,0,4,4,0,,,,,,0.0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Gossamer Rye Double IPA,south-omaha-brewers-gossamer-rye-double-ipa,IPA - Imperial / Double,30488,8138,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,South Omaha Brewers ,south-omaha-brewers,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 20:56:35 +0000",1,1,,,,4,0.0,0,9,9,0,,,,,,0.0,[],1.262,False
0,5.0,"Lily Flagg Milk Stout is named for Huntsville?s most famous quadruped. A prize cow owned by local plantation owner Samuel B. Moore, Lily Flagg was honored as one of the world?s best butterfat producers in 1892 at an exposition in Chicago. This dark, rich beer contains tons of roasted malt goodness, hints of chocolate and coffee and a creamy mouth feel from the addition of milk sugars during the brewing process.",30,https://untappd.akamaized.net/site/beer_logos/beer-LilyFlaggMilkStout_30489.jpeg,,Lily Flagg Milk Stout,straight-to-ale-lily-flagg-milk-stout,Stout - Milk / Sweet,30489,1739,https://untappd.akamaized.net/site/brewery_logos/brewery-StraighttoAle_1739.jpeg,Straight to Ale,straight-to-ale,Micro Brewery,http://www.facebook.com/pages/Straight-To-Ale-Brewing/106235841469,StraightToAle,http://straighttoale.com,United States,Huntsville,AL,34.6948,-86.5936,,,"Sun, 13 Feb 2011 21:03:28 +0000",0,1,,,,7488,3.69341,156,11999,8398,0,,,,,,0.0,[],3.69175,False
0,6.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Just Stout,willimantic-brewing-company-just-stout,Stout - Other,30490,3713,https://untappd.akamaized.net/site/brewery_logos/brewery-3713_ccf68.jpeg,Willimantic Brewing Company,willimantic-brewing-company,Brew Pub,http://www.facebook.com/willibrew,willibrew,http://www.willibrew.com/,United States,Willimantic,CT,41.7128,-72.2173,,,"Sun, 13 Feb 2011 21:03:40 +0000",0,0,,,,44,3.86932,0,64,56,0,,,,,,0.0,[],3.67703,False
0,4.6,"An Irish-style red ale with a complex malt profile of biscuits, caramel and cotton candy. A well rounded and balanced amber with a dry, crisp, finish.",20,https://untappd.akamaized.net/site/beer_logos/beer-30491_2642d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30491_90f80_hd.jpeg,Bomber Mountain,black-tooth-brewing-company-bomber-mountain,Red Ale - Irish,30491,8057,https://untappd.akamaized.net/site/brewery_logos/brewery-8057_4bc31.jpeg,Black Tooth Brewing Company,black-tooth-brewing-company,Micro Brewery,https://www.facebook.com/blacktoothbrewing,blacktoothbrew,http://www.blacktoothbrewingcompany.com,United States,Sheridan,WY,44.801,-106.954,,,"Sun, 13 Feb 2011 21:04:47 +0000",0,1,,,,3675,3.62082,235,5153,4109,0,,,,,,0.0,[],3.62314,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tippsy Porter,nxnw-restaurant-and-brewery-tippsy-porter,Porter - American,30493,3847,https://untappd.akamaized.net/site/brewery_logos/brewery-NXNWRestaurantandBrewery_3847.jpeg,NXNW  Restaurant & Brewery,nxnw-restaurant-brewery,Brew Pub,http://www.facebook.com/nxnwbrew,nxnwbrew,http://www.nxnwbrew.com/,United States,Austin,TX,31.9686,-99.9018,,,"Sun, 13 Feb 2011 21:28:23 +0000",0,1,,,,12,3.64583,0,31,28,0,,,,,,0.0,[],3.64015,False
0,8.7,20 Blg,0,https://untappd.akamaized.net/site/beer_logos/beer-30494_37394_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30494_f33cf_hd.jpeg,Hevelius Kaper,grupa-zywiec-hevelius-kaper,Pilsner - Imperial / Double,30494,309,https://untappd.akamaized.net/site/brewery_logos/brewery-GrupaZywiec_309.jpeg,Grupa ?ywiec,grupa-zywiec,Macro Brewery,,,http://www.grupazywiec.pl/,Poland,?ywiec,?l?skie,49.6622,19.1742,,,"Sun, 13 Feb 2011 21:29:43 +0000",0,1,,,,1969,3.32034,41,2489,2233,0,,,,,,0.0,[],3.36471,False
0,7.4,A big biscuit-malt body perfectly balanced by a vibrant hop bitterness with notes of orange zest and toffee. Hints of oak and vanilla. ,0,https://untappd.akamaized.net/site/beer_logos/beer-_85837_sm_bc17b96e4ffec9b221394d2033b0c9.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_85837_hd_fb0f32af280458c06de5a75f8a4560.jpeg,Winter Beer (2011),innis-gunn-winter-beer-2011,Winter Ale,85837,1673,https://untappd.akamaized.net/site/brewery_logos/brewery-innisgunn_1673.jpeg,Innis & Gunn,innis-gunn,Macro Brewery,http://www.facebook.com/pages/Innis-Gunn-Oak-Aged-Beer/178449095559359,InnisandGunnUK,http://www.innisandgunn.com,Scotland,Edinburgh,EH3 7TH,55.952,-3.21091,,,"Sat, 08 Oct 2011 16:33:34 +0000",0,0,85837.0,"Mon, 25 Nov 2013 17:10:30 +0000",30495.0,449,3.60468,0,666,597,0,8.6,Winter Beer,innis-gunn-winter-beer,277562.0,218.0,,,3.62304,False
0,4.5,,30,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sun Down,chicago-brewing-company-sun-down,Stout - American,227959,7460,https://untappd.akamaized.net/site/brewery_logos/brewery-ChicagoBrewingCompany_7460.jpeg,Chicago Brewing Company,chicago-brewing-company,Brew Pub,http://www.facebook.com/chicagobrewingcompany,,http://www.chicagobrewinglv.com,United States,Las Vegas,NV,36.1476,-115.298,,,"Sun, 09 Sep 2012 17:05:11 +0000",0,1,227959.0,"Tue, 17 Jun 2014 21:16:44 +0000",30496.0,688,3.30814,9,892,805,0,,,,,,0.0,[],3.41349,False
0,8.9,"The 21st Amendment Brewery took a gold medal with their ""Imperial Jack"" in the ""other strong beer category"" at the 2010 World Beer Cup as part of the Brewers Association's Craft Beer Conference in Chicago, Illinois. Imperial Jack was a collaboration beer brewed with Richard Brewer-Hay of the nano-brewery, Elizabeth Street Brewery. The Imperial Jack is an imperial ESB that beat out 44 other beers in the ""Other Strong Beer"" category 11. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_28459_sm_d5c2e06620ffb1dc7581cb116cb3f7.jpeg,,Imperial Jack,21st-amendment-brewery-imperial-jack,Extra Special / Strong Bitter,28459,4339,https://untappd.akamaized.net/site/brewery_logos/brewery-4339_203d1.jpeg,21st Amendment Brewery,21st-amendment-brewery,Micro Brewery,http://www.facebook.com/21stAmendment,21stAmendment,http://21st-amendment.com/,United States,San Francisco,CA,37.7824,-122.393,1.0,"[{'brewery': {'brewery_id': 7665, 'brewery_name': 'Elizabeth Street Brewery', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-ElizabethStreetBrewery_7665.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'San Francisco', 'brewery_state': 'CA'}}}]","Fri, 04 Feb 2011 06:52:14 +0000",0,1,28459.0,"Thu, 01 Jan 1970 00:00:00 +0000",30497.0,1219,3.63413,0,1580,1469,0,,,,,,0.0,[],3.63727,False
0,6.5,"Another award-winning cider that is growing in popularity as fast as we can make it. It is a light, slightly tart cider with a subtle pomegranate aroma and flavor. A cider to be enjoyed for any occasion.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pomegranate Cider,two-rivers-cider-company-pomegranate-cider,Cider,30498,2979,https://untappd.akamaized.net/site/brewery_logos/brewery-TwoRiversCiderCompany_2979.jpeg,Two Rivers Cider Company,two-rivers-cider-company,Cidery / Meadery,http://www.facebook.com/pages/Two-Rivers-Cider-Company/27580518647,TwoRiversCider,http://tworiverscider.com/,United States,Sacramento,CA,38.5357,-121.485,,,"Sun, 13 Feb 2011 22:09:14 +0000",0,1,,,,2017,3.53136,31,2780,2362,0,,,,,,0.0,[],3.54709,False
0,0.0,Sweet malty brown ale with the taste of toasted oatmeal - a new favorite homebrew ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oatmeal Brown Cookie,hoppytimes-homebrew-oatmeal-brown-cookie,Brown Ale - English,30499,7257,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,HoppyTimes Homebrew,hoppytimes-homebrew,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 13 Feb 2011 22:10:03 +0000",1,1,,,,0,0.0,0,8,7,0,,,,,,0.0,[],3.786,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_30500_ce6cd60020067d77d6a01ecf4eea.jpeg,,4000 Footer IPA,woodstock-inn-brewery-4000-footer-ipa,IPA - American,30500,1997,https://untappd.akamaized.net/site/brewery_logos/brewery-woodstockinnbrewery_1997.jpeg,Woodstock Inn Brewery,woodstock-inn-brewery,Micro Brewery,,,http://www.woodstockinnbrewery.com/,United States,North Woodstock,NH,44.0324,-71.6868,,,"Sun, 13 Feb 2011 22:26:25 +0000",0,1,,,,6282,3.43243,32,9032,7080,0,,,,,,0.0,[],3.44255,False
0,5.1,"A seductively soft, easy drinking blonde ale, with an emphasis on a fragile and complex malt character. Made with Belgian candi sugar, honey malt and select Belgian and American grain. Slightly sweet and creamy; perfect for the session connoisseur and the timid domestic drinker looking for an introductory craft beer. ",17,https://untappd.akamaized.net/site/beer_logos/beer-30501_e565e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30501_8b147_hd.jpeg,Alpha Blonde Ale,morgantown-brewing-company-alpha-blonde-ale,Blonde Ale,30501,2073,https://untappd.akamaized.net/site/brewery_logos/brewery-2073_9baab.jpeg,Morgantown Brewing Company,morgantown-brewing-company,Brew Pub,http://www.facebook.com/MorgantownBrewingCompany,mgtnbrewco,http://www.morgantownbrewing.com/,United States,Morgantown,WV,39.6305,-79.958,,,"Sun, 13 Feb 2011 22:32:04 +0000",0,1,,,,2729,3.44678,54,3874,3093,0,,,,,,0.0,[],3.46732,False
