auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,"It's lager, but its tasty. Lager/ pilsner is a great beer style, given a bad name by multi-national fizz. This is, as you would expect, pale, with restrained but fresh hop character from European lager hops. Lager malt has been used, but the rules broken by using ale not lager yeast.

Brewed largely for keg and bottle, occasionally available in cask.",0,https://untappd.akamaized.net/site/beer_logos/beer-_28769_sm_1b6dcb00dd33e366e78034fa92fd91.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_28769_hd_7af16fce43715e51eb758432b49a59.jpeg,Lakeland Lager,hawkshead-brewery-lakeland-lager,Lager - Pale,28769,4753,https://untappd.akamaized.net/site/brewery_logos/brewery-4753_6dfcb.jpeg,Hawkshead Brewery,hawkshead-brewery,Micro Brewery,http://www.facebook.com/HawksheadBrewery,HawksheadBrewer,http://www.hawksheadbrewery.co.uk,England,Staveley,"Cumbria, LA8 9LR",54.3781,-2.81632,,,"Sat, 05 Feb 2011 19:09:15 +0000",0,1,,,,1057,3.4236,,51,1359,1193,0,,,,,,,,,,,,0.0,[],3.47455,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,CKJ Christmas Porter,ckj-brewery-ckj-christmas-porter,Porter - American,28770,13979,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,CKJ Brewery,ckj-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 19:09:31 +0000",1,1,,,,0,0.0,,0,2,1,0,,,,,,,,,,,,0.0,[],3.786,False
0,8.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,La Chouffe,duvel-moortgat-la-chouffe,Belgian Strong Golden Ale,6783,167,https://untappd.akamaized.net/site/brewery_logos/brewery-DuvelMoortgat_167.jpeg,Duvel Moortgat,duvel-moortgat,Macro Brewery,https://www.facebook.com/Duvel.beer/,,http://www.duvel.com/en,Belgium,Puurs,Antwerpen,51.0421,4.32601,,,"Sat, 23 Oct 2010 09:49:48 +0000",0,1,6783.0,"Thu, 01 Jan 1970 00:00:00 +0000",28771.0,0,0.0,True,0,0,0,0,,,,,,,,,,,,0.0,[],0.0,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hazy Winter,bi-polar-homebrew-hazy-winter,Winter Ale,28772,6830,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Bi-Polar Homebrew,bi-polar-homebrew,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 19:25:50 +0000",1,1,,,,0,0.0,,0,4,3,0,,,,,,,,,,,,0.0,[],3.786,False
0,9.0,"This deep, copper colored brew has a spicy hop nose. It?s malt sweetness is balanced by a lingering hop flavor and a hint of alcohol warmth in the finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lake Effect Winter Ale,goose-island-brewpubs-lake-effect-winter-ale,Strong Ale - American,28773,26537,https://untappd.akamaized.net/site/brewery_logos/brewery-gooseislandbrewpubs_26537.jpeg,Goose Island (Brewpubs),goose-island-brewpubs,Brew Pub,http://www.facebook.com/GooseClybourn,GooseClybourn,http://www.gooseislandbrewpubs.com,United States,Chicago,IL,41.9137,-87.6544,,,"Sat, 05 Feb 2011 19:28:36 +0000",0,1,,,,316,3.60285,,1,404,387,0,,,,,,,,,,,,0.0,[],3.6265,False
0,3.9,"The very first US Commercially Brewed Batch of KVASS - a Russian ""Bread Beer"", brewed from 30 loaves of stale Rye Bread, malted Barley, malted Rye, and some Brown Malt. The whole idea for this beer came from Tom Baker of Heavyweight Brewing.",0,https://untappd.akamaized.net/site/beer_logos/beer-Kvass_28775.jpeg,,East End Session Ale #05 - Kvass,east-end-brewing-company-east-end-session-ale-05-kvass,Kvass,28775,476,https://untappd.akamaized.net/site/brewery_logos/brewery-476_c67cd.jpeg,East End Brewing Company,east-end-brewing-company,Brew Pub,http://www.facebook.com/EastEndBrewing,EastEndBrewing,http://www.EastEndBrewing.com,United States,Pittsburgh,PA,40.4553,-79.9043,,,"Sat, 05 Feb 2011 19:30:41 +0000",0,1,,,,85,3.41765,,0,103,97,0,,,,,,,,,,,,0.0,[],3.59971,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,One Eyed Monster,ska-brewing-one-eyed-monster,IPA - Black / Cascadian Dark Ale,28776,1150,https://untappd.akamaized.net/site/brewery_logos/brewery-SkaBrewingCompany_1150.jpeg,Ska Brewing,ska-brewing,Micro Brewery,http://www.facebook.com/skabrew,skabrewing,www.skabrewing.com,United States,Durango,CO,37.2388,-107.876,,,"Sat, 05 Feb 2011 19:36:02 +0000",0,1,,,,3,0.0,,0,8,7,0,,,,,,,,,,,,0.0,[],3.57032,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,O. S. B,schouskjelleren-mikrobryggeri-o-s-b,English Bitter,28777,2062,https://untappd.akamaized.net/site/brewery_logos/brewery-SchouskjellerenMikrobryggeri_2062.jpeg,Schouskjelleren Mikrobryggeri,schouskjelleren-mikrobryggeri,Micro Brewery,http://www.facebook.com/Schouskjelleren,,,Norway,Oslo,,59.9176,10.759,,,"Sat, 05 Feb 2011 19:38:57 +0000",0,1,,,,14,3.75,,1,33,27,0,,,,,,,,,,,,0.0,[],3.65543,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BecksVier_28778.jpeg,,Beck's Vier,brauerei-beck-abinbev-beck-s-vier,Pilsner - German,28778,95,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiBeckCo_95.jpeg,Brauerei Beck,brauerei-beck,Macro Brewery,http://www.facebook.com/BecksGold,,http://www.becks.de,Germany,Bremen,Bremen,53.0787,8.79008,,,"Sat, 05 Feb 2011 19:39:00 +0000",0,1,,,,7396,2.83535,,266,12935,8523,0,,,,,,,,,,,,0.0,[],2.86766,False
0,8.5,Technically a rauchbock. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rauchbock,gordon-biersch-brewery-resturant-rauchbock,Bock,345329,237672,https://untappd.akamaized.net/site/brewery_logos/brewery-237672_36fae.jpeg,Gordon Biersch Brewery & Restaurant,gordon-biersch-brewery-restaurant,Brew Pub,https://www.facebook.com/GordonBiersch/,,http://gordonbiersch.com/restaurants,United States,San Jose,CA,37.3348,-121.889,,,"Sat, 13 Apr 2013 14:27:42 +0000",0,1,345329.0,"Tue, 01 Dec 2015 23:50:24 +0000",28779.0,12,3.41667,,1,16,16,0,,,,,,,,,,,,0.0,[],3.64204,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_28780_sm_31d2d8c6679f9e99bfb84f8ad3fcfd.jpeg,,Black Lager,carolina-brewing-company-holly-springs-nc-black-lager,Lager - Dark,28780,1826,https://untappd.akamaized.net/site/brewery_logos/brewery-1826_b1be7.jpeg,"Carolina Brewing Company (Holly Springs, NC)",carolina-brewing-company-holly-springs-nc,Micro Brewery,http://www.facebook.com/pages/Carolina-Brewing-Company/106393626067978,CarolinaBrewing,http://www.carolinabrew.com/,United States,Holly Springs,NC,35.6557,-78.8539,,,"Sat, 05 Feb 2011 19:44:28 +0000",0,0,,,,84,3.60714,,0,193,116,0,,,,,,,,,,,,0.0,[],3.59856,False
0,6.5,"Seasonal Beer.
Our bokbier that rings in the autumn every year. Dark and full-bodied, but not as sweet as you would expect. The fine, light brown head holds for a long time while the dark, black-brown beer releases the aromas of the roasted malt: brown sugar, caramel and beautiful, dark fruit. The aftertaste is pleasantly dry.

",24,https://untappd.akamaized.net/site/beer_logos/beer-_88904_e6f95cde975110cc841403fc6d4c.jpeg,,IJbok,brouwerij-t-ij-ijbok,Bock,88904,261,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijtij_261.jpeg,Brouwerij 't IJ,brouwerij-t-ij,Micro Brewery,http://www.facebook.com/brouwerijhetij,BrouwerijtIJ,http://www.brouwerijhetij.nl,Netherlands,Amsterdam,Noord-Holland,52.3667,4.92638,,,"Sun, 16 Oct 2011 09:10:25 +0000",0,1,88904.0,"Tue, 06 Dec 2011 21:02:49 +0000",28781.0,11058,3.46446,,128,13430,12032,0,,,,,,,,,,,,4.0,"[{'beer': {'bid': 832620, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_88904_e6f95cde975110cc841403fc6d4c.jpeg', 'beer_slug': 'brouwerij-t-ij-ijbok-2014', 'beer_name': 'IJbok (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 924344, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_88904_e6f95cde975110cc841403fc6d4c.jpeg', 'beer_slug': 'brouwerij-t-ij-ijbok-2013', 'beer_name': 'IJbok (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1239981, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_88904_e6f95cde975110cc841403fc6d4c.jpeg', 'beer_slug': 'brouwerij-t-ij-ijbok-2015', 'beer_name': 'IJbok (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1750246, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_88904_e6f95cde975110cc841403fc6d4c.jpeg', 'beer_slug': 'brouwerij-t-ij-ijbok-2016', 'beer_name': 'IJbok (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.46947,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hoplupka,jackie-o-s-pub-brewery-hoplupka,IPA - Imperial / Double,28782,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 19:53:53 +0000",0,1,,,,0,0.0,,0,3,3,0,,,,,,,,,,,,0.0,[],3.59537,False
0,5.3,"Mama's Little Yella Pils - Our upcoming new canned good is a small-batch version of the beer that made Pilsen, Czechoslovakia famous. Mama's is made with hearty amounts of pale malt, German specialty malts, and a blend of traditional (Saaz) and 21st century Bavarian hops. Our first canned lager, it's also fermented at cool temperatures with a German yeast.

This tasteful reality Czech is the perfect antidote for the watered-down versions of pilsner clogging America?'s shelves. And Mama's gentle hopping (about 35 IBUs) and low ABV (just 5.3%) mean we're finally honoring consumer requests for a delicious but less-challenging beer. (Hey, we like a good low-dose session beer, too.) Look for our Gold Metal Winner on US shelves in March.

Sadly, the Feds rejected our Take Two and Call Us in the Morning line on the can.",35,https://untappd.akamaized.net/site/beer_logos/beer-MamasLittleYellaPils_5210.jpeg,,Mama's Little Yella Pils,oskar-blues-brewery-mama-s-little-yella-pils,Pilsner - Czech,5210,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5210.0,"Thu, 01 Jan 1970 00:00:00 +0000",28783.0,119614,3.43466,,2734,184019,135493,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 181703, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-mama-s-little-yella-pils-chardonnay-barrel-aged', 'beer_name': ""Mama's Little Yella Pils (Chardonnay Barrel Aged)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 219735, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-ginger-mama-s', 'beer_name': ""Ginger Mama's"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 316453, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-mama-s-little-yella-pils-red-wine-barrel-aged', 'beer_name': ""Mama's Little Yella Pils (Red Wine Barrel Aged)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 338534, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-orange-and-coriander-pils', 'beer_name': 'Orange & Coriander Pils', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 352126, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-mama-s-little-yella-pils-champagne-barrel-aged', 'beer_name': ""Mama's Little Yella Pils (Champagne Barrel Aged)"", 'is_vintage': 0, 'is_variant': 1}}]",3.43521,False
0,8.0,"The brown beer was originally only brewed for Christmas, but over the centuries it became a force to reckon with.

Maredsous Brune has a creamy foaming, dark, burgundy color, is easily recognized by its expressive aroma bouquet. A generous caramel bouquet is completed with masterly fruit touches.",24,https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9652_7f085_hd.jpeg,Maredsous 8? Brune,abbaye-de-maredsous-maredsous-8-brune,Belgian Dubbel,9652,6,https://untappd.akamaized.net/site/brewery_logos/brewery-6_43ac5.jpeg,Abbaye de Maredsous,abbaye-de-maredsous,Micro Brewery,,,http://www.maredsousbieres.be/,Belgium,Den?e,Namur,50.344,4.74687,,,"Wed, 17 Nov 2010 15:31:33 +0000",0,1,9652.0,"Thu, 01 Jan 1970 00:00:00 +0000",28784.0,38707,3.69858,,877,51300,43379,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 449296, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg', 'beer_slug': 'abbaye-de-maredsous-maredsous-8-brune-2007', 'beer_name': 'Maredsous 8? Brune (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 548793, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg', 'beer_slug': 'abbaye-de-maredsous-maredsous-8-brune-2008', 'beer_name': 'Maredsous 8? Brune (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 660565, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg', 'beer_slug': 'abbaye-de-maredsous-maredsous-8-brune-1993', 'beer_name': 'Maredsous 8? Brune (1993)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 986210, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg', 'beer_slug': 'abbaye-de-maredsous-maresdsous-8-brune-1977', 'beer_name': 'Maredsous 8? Brune (1977)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1176188, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9652_f6e65_sm.jpeg', 'beer_slug': 'abbaye-de-maredsous-maredsous-8-brune-2009', 'beer_name': 'Maredsous 8? Brune (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.69821,False
0,4.7,"An extra winter stout with a rich palette, roasted notes, fruity hops and a long, dry, bitter finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-28785_9a403_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28785_63b1d_hd.jpeg,Stouter Stout,marble-beers-stouter-stout,Stout - Other,28785,2456,https://untappd.akamaized.net/site/brewery_logos/brewery-Marble_2456.jpeg,Marble Beers,marble-beers,Micro Brewery,http://www.facebook.com/group.php?gid=2468167027,marblebrewers,http://www.marblebeers.co.uk,England,Manchester,Greater Manchester,53.4902,-2.23461,,,"Sat, 05 Feb 2011 19:59:24 +0000",0,1,,,,537,3.75931,,2,691,580,0,,,,,,,,,,,,3.0,"[{'beer': {'bid': 1913645, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'marble-beers-stouter-stout-w-cacao-and-vanilla', 'beer_name': 'Stouter Stout W/ Cacao & Vanilla', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1926623, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'marble-beers-stouter-stout-coconut', 'beer_name': 'Stouter Stout (Coconut)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 2008824, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'marble-beers-stouter-stout-w-chai-tea', 'beer_name': 'Stouter Stout W/Chai Tea', 'is_vintage': 0, 'is_variant': 1}}]",3.71994,False
0,10.0,"A biting, bitter, tongue bruiser of an ale. With a name like Hopslam, what did you expect?",70,https://untappd.akamaized.net/site/beer_logos/beer-4143_90b4a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4143_b2935_hd.jpeg,Hopslam Ale,bell-s-brewery-hopslam-ale,IPA - Imperial / Double,4143,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4143.0,"Thu, 01 Jan 1970 00:00:00 +0000",28786.0,121536,4.34822,,1426,267644,135940,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 294548, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294548_78925165b0c1fdfe08c35881c5c9.jpeg', 'beer_slug': 'bell-s-brewery-inc-hopslam-ale-2009', 'beer_name': 'Hopslam Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294759, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294759_0a4948b1c4dbc0cf69561dcfcc36.jpeg', 'beer_slug': 'bell-s-brewery-inc-hopslam-ale-2013', 'beer_name': 'Hopslam Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294832, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294832_9fe6c235911fa38e7bff8d9f608e.jpeg', 'beer_slug': 'bell-s-brewery-hopslam-ale-2010', 'beer_name': 'Hopslam Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294833, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294833_3bf94c90d1ac62f4fd01aa8f9386.jpeg', 'beer_slug': 'bell-s-brewery-inc-hopslam-ale-2011', 'beer_name': 'Hopslam Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294835, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294835_32c08c7dba18bfa535d807435444.jpeg', 'beer_slug': 'bell-s-brewery-inc-hopslam-ale-2012', 'beer_name': 'Hopslam Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}]",4.34647,False
0,6.3,"Originally made for the annual E.V. Debs memorial Kazoo Night at Tiger Stadium held by the E.V. Debs Society. A rich ale, ruby-red in color single hopped with Centennial hops. A single batch offering brewed once a summer.",45,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Debs' Red Ale,bell-s-brewery-inc-debs-red-ale,Red Ale - American Amber / Red,18128,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Tue, 28 Dec 2010 01:46:20 +0000",0,1,18128.0,"Thu, 01 Jan 1970 00:00:00 +0000",28787.0,4028,3.56809,,0,4807,4552,0,,,,,,,,,,,,0.0,[],3.57392,False
0,7.0,"German American Dopplebock. Imagine flying about in a Texas night sky where reverberating sounds are colors and shapes are motion. Take a sip and experience the kaleidoscoping flavors of echolocation as mouthfuls of Munich malts meet layer upon layer of American hops. The first of the handful lagers we brew, we take the a traditional German style, wrap it up in an American flag and douse it with humulus lupulus for a balanced hop presence even a M?nchener could respect. You could age this one to let the hop character fade away? if you were lame! Drink this one fresh and enjoy the hops, ya? dummkopf!",50,https://untappd.akamaized.net/site/beer_logos/beer-_29487_sm_a8d4c702f1b66362726730c419f56f.jpeg,,Echolocator Hoppelbock,freetail-brewing-co-echolocator-hoppelbock,Doppelbock ,29487,3020,https://untappd.akamaized.net/site/brewery_logos/brewery-3020_ea1ed.jpeg,Freetail Brewing Co.,freetail-brewing-co,Micro Brewery,http://www.facebook.com/pages/Freetail-Brewing-Co/57028762312?ref=nf,freetailbrewing,http://www.freetailbrewing.com,United States,San Antonio,TX,29.6016,-98.5613,,,"Wed, 09 Feb 2011 06:43:58 +0000",0,1,29487.0,"Thu, 01 Jan 1970 00:00:00 +0000",28788.0,112,3.69866,,0,148,138,0,,,,,,,,,,,,0.0,[],3.64482,False
0,4.8,Our year-round nitro Porter conditioned on cold press coffee from Sovereign Grounds located in South Minneapolis. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Parkway Java Porter,minneapolis-town-hall-brewery-parkway-java-porter,Porter - Other,16508,869,https://untappd.akamaized.net/site/brewery_logos/brewery-MinneapolisTownHallBrewery_869.jpeg,Minneapolis Town Hall Brewery,minneapolis-town-hall-brewery,Brew Pub,https://www.facebook.com/townhallbrewery,THBrewery,http://www.townhallbrewery.com/,United States,Minneapolis,MN,44.9733,-93.2479,,,"Fri, 24 Dec 2010 03:33:50 +0000",0,1,16508.0,"Mon, 08 Feb 2016 04:40:08 +0000",28789.0,1546,3.7728,,31,2077,1737,0,,,,,,,,,,,,0.0,[],3.75275,False
0,4.4,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Red Alt,clockwork-beer-co-red-alt,Red Ale - American Amber / Red,28790,6516,https://untappd.akamaized.net/site/brewery_logos/brewery-6516_83433.jpeg,Clockwork Beer Co,clockwork-beer-co,Brew Pub,http://www.facebook.com/TheClockworkBeerCompany,clockworkbeerco,http://www.clockworkbeercompany.co.uk,Scotland,Glasgow,City of Glasgow,55.8231,-4.25868,,,"Sat, 05 Feb 2011 20:17:50 +0000",0,0,,,,60,3.26667,,0,93,68,0,,,,,,,,,,,,0.0,[],3.57172,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Viking Bitter,cottage-brewing-co-viking-bitter,English Bitter,28791,4077,https://untappd.akamaized.net/site/brewery_logos/brewery-CottageBrewingCo_4077.jpeg,Cottage Brewing Co.,cottage-brewing-co,Micro Brewery,https://www.facebook.com/CottageBrewing/,Cottage_Brewing,http://www.cottagebrewing.co.uk/,England,Lovington,Somerset BA7 7PS,51.0871,-2.58169,,,"Sat, 05 Feb 2011 20:24:41 +0000",0,1,,,,9,0.0,,0,14,12,0,,,,,,,,,,,,0.0,[],3.53909,False
0,6.3,A rich winter ale made from the finest English malts.  Its malty character is well balanced with a complex selection of English bittering hops.,0,https://untappd.akamaized.net/site/beer_logos/beer-_14846_a8e9f5d6d2131d38c6df8ea23260.jpeg,,Winter Ale,sea-dog-brewing-company-winter-ale,Winter Ale,14846,1125,https://untappd.akamaized.net/site/brewery_logos/brewery-SeaDogBrewingCompany_1125.jpeg,Sea Dog Brewing Company,sea-dog-brewing-company,Micro Brewery,http://www.facebook.com/SeaDogBrewing,seadogbrewing,http://www.seadogbrewing.com/,United States,Portland,ME,43.6621,-70.2485,,,"Wed, 15 Dec 2010 13:00:01 +0000",0,1,14846.0,"Sat, 23 Mar 2013 16:07:06 +0000",28792.0,219,3.44406,,0,309,264,0,,,,,,,,,,,,0.0,[],3.56433,False
0,6.0,"Dark Pale Ale with All-American bitterness, roasted malt flavor, piercing citrusy hop aroma, and a medium body. Mission Accomplished!",60,https://untappd.akamaized.net/site/beer_logos/beer-28793_bef41_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28793_63eee_hd.jpeg,Black Hops,ellicottville-brewing-company-black-hops,IPA - Black / Cascadian Dark Ale,28793,3180,https://untappd.akamaized.net/site/brewery_logos/brewery-3180_54f6c.jpeg,Ellicottville Brewing Company,ellicottville-brewing-company,Micro Brewery,https://www.facebook.com/EllicottvilleBrewing,EBCwny,http://www.ellicottvillebrewing.com,United States,Ellicottville,NY,42.2751,-78.6704,,,"Sat, 05 Feb 2011 20:44:38 +0000",0,1,,,,706,3.66785,,0,930,806,0,,,,,,,,,,,,0.0,[],3.66252,False
0,7.5,"Brewed for the TV show of the same name broadcasted on Belgian TV channel Een.

http://www.sputnik.tv
http://www.een.be",0,https://untappd.akamaized.net/site/beer_logos/beer-_28794_5a7a43158d89e862ce4ba2ff5bb0.jpeg,,Tourn?e G?n?rale Tripel Hop,brouwerij-palm-tournee-generale-tripel-hop,Belgian Strong Golden Ale,28794,967,https://untappd.akamaized.net/site/brewery_logos/brewery-967_a8631.jpeg,Brouwerij Palm,brouwerij-palm,Macro Brewery,https://www.facebook.com/PalmBelgie/,palmbelgie,http://www.palm.be,Belgium,Steenhuffel,,50.9953,4.2835,,,"Sat, 05 Feb 2011 20:47:26 +0000",0,1,,,,319,3.34248,,1,439,384,0,,,,,,,,,,,,0.0,[],3.49332,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Superfly,jackie-o-s-pub-brewery-superfly,Red Ale - American Amber / Red,28795,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 20:48:57 +0000",0,1,,,,6,0.0,,0,15,15,0,,,,,,,,,,,,0.0,[],3.51852,False
0,4.9,A German Dampfbier,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Poor Man's Hefe,the-tap-brewing-company-poor-man-s-hefe,Dampfbier,28796,1898,https://untappd.akamaized.net/site/brewery_logos/brewery-1898_91d0c.jpeg,The Tap Brewing Company,the-tap-brewing-company,Micro Brewery,http://www.facebook.com/tapbrewingcompany,TapBrewingCo,http://www.tapbrewingcompany.com/,United States,Haverhill,MA,42.7727,-71.0853,,,"Sat, 05 Feb 2011 20:51:47 +0000",0,1,,,,2,0.0,,0,8,8,0,,,,,,,,,,,,0.0,[],3.56383,False
