auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.9,"In the 1940s, around the same time Grain Belt built its famous bottle cap sign overlooking the Mississippi River in Northeast Minneapolis, they introduced a ?Beer of Exceptional Quality??Premium. With its crisp, unique flavor, Premium quickly became the flagship of the Grain Belt brand. And still is to this day.

Although the Grain Belt Premium recipe has changed hands over the years, one thing has remained the same?its legendary unique taste. And now that Premium is in the capable hands of a brewery with an even longer tradition than Grain Belt?the August Schell Brewery?may you rest assured that the flavor and heritage of Premium will live on forever.",0,https://untappd.akamaized.net/site/beer_logos/beer-GrainBeltPremium_14011.jpeg,,Grain Belt Premium,august-schell-brewing-company-grain-belt-premium,Lager - North American Adjunct,14011,4905,https://untappd.akamaized.net/site/brewery_logos/brewery-4905_3cfb7.jpeg,August Schell Brewing Company,august-schell-brewing-company,Micro Brewery,http://www.facebook.com/pages/August-Schell-Brewing-Company/47056987065,schellsbrewery,http://www.schellsbrewery.com/,United States,New Ulm,MN,44.2896,-94.449,,,"Sat, 11 Dec 2010 01:06:32 +0000",0,1,14011.0,"Thu, 01 Jan 1970 00:00:00 +0000",5700.0,14485,3.18818,397,39463,16827,0,,,,,,0.0,[],3.19775,False
0,6.5,"This mahogany ale packs a lingering, earthy hoppiness. The addition of more than 20% rye to the grain bill gives a creamy mouthfeel and hints of spice that compliment the bitterness of hops. Subtle fruitiness come through from the Bravo hops added during the boil, but the Cluster and Liberty varieties used in dry-hopping this beer are the true flavor drivers in this spicy ale. Dark in color and intense is flavor, Scratch 25-2009 finds true balance in a beer that could have easily gone way over the top. Enjoy.",0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch25MagicalMoustacheRye_5701.jpeg,,Scratch 25 - Magical Moustache Rye,troegs-brewing-company-scratch-25-magical-moustache-rye,Rye Beer,5701,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,15,2.81667,0,22,21,0,,,,,,0.0,[],3.61097,False
0,5.6,"Welcome to a post Punk apocalyptic mother fucker of a pale ale.

A beer that spent its formative years Blitzkrieg bopping around India and the sub continent. Quintessential Empire with an anarchic twist.

God save the Queen and all who sail in her. Raising a Stiff Little Finger to IPAs that have come before and those it is yet to meet.

Turn up the volume Pay the man. Embrace the punked up, fucked up outlaw elite.

Never Mind the Bollocks this is the real shit.

Malts:
Marris Otter Extra Pale.

Hops:
Chinook, Simcoe, Ahtanum, Nelson Sauvin.",45,https://untappd.akamaized.net/site/beer_logos/beer-5702_7d1d7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5702_17aef_hd.jpeg,Punk IPA,brewdog-punk-ipa,IPA - American,5702,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,172059,3.84352,8266,411704,188627,0,,,,,,0.0,[],3.84318,False
0,8.0,"A strong, silky smooth imperial stout with a deep, dark ruby appearance. Mocha, bitter chocolate, liquorice and dark cherry flavours prevail, before the balanced, warming and encapsulating finish.

A contemporary Scottish take on an age old Russian classic style originally brewed for the Tsars. Our interpretation brings together hops from both sides of the Atlantic, amazing flavoured malts and dark sugars.

Like the original BrewDog, this beer would never bite you but would much rather give you a lick on the face. Look Out!

Serving Suggestion: Enjoy with an air of aristocratic nonchalance",65,https://untappd.akamaized.net/site/beer_logos/beer-5703_992a0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5703_acd00_hd.jpeg,Rip Tide,brewdog-rip-tide,Stout - American Imperial / Double,5703,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9703,3.72954,32,13592,10649,0,,,,,,5.0,"[{'beer': {'bid': 595541, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-musa-jura-riptide', 'beer_name': 'Musa Jura Riptide', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1067023, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-caol-ila', 'beer_name': 'Rip Tide Caol Ila', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1067074, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-bowmore', 'beer_name': 'Rip Tide Bowmore', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1068201, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-raspberry', 'beer_name': 'Rip Tide Raspberry', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1168018, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-barrel-aged', 'beer_name': 'Rip Tide Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}]",3.72714,False
0,10.0,"Scottish Malt Whisky Casks Rock!

Their ruggedly robust beauty, character, captivating aromas and unique Scottish heritage had us completely spellbound.

This edition sees our Imperial Stout aged for six months in specially selected Speyside casks. This maturation proccess results in the whisky flavours and aromas being infused deep into our beer.

Made in Scotland, Paradox combines BrewDog's craft brewed beer with the finest malt whisky casks. 

To release the true character, complexity and depth of flavours in this beer please enjoy it at room temperature, unless you live in an igloo.",70,https://untappd.akamaized.net/site/beer_logos/beer-5704_1a389_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5704_d872e_hd.jpeg,Paradox Speyside,brewdog-paradox-speyside,Stout - American Imperial / Double,5704,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,289,3.94204,4,387,366,0,,,,,,0.0,[],3.79224,False
0,5.0,"A historically accurate beer based on the recipe devised on the 8th of February 2007. 

Recreated using the finest coloured malts which provide the complex sweet malt character which initially arouses the senses. Like a fine cheese cake the biscuit base has a smooth and creamy layer that both satisfies and entices. Culminating with a delicate fruit topping of blackcurrant and tinges of citrus to refresh the participant, complimented fully by the crisp dry bitter finish.",47,https://untappd.akamaized.net/site/beer_logos/beer-5705_a2d12_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5705_4e3f8_hd.jpeg,The Physics,brewdog-the-physics,Red Ale - American Amber / Red,5705,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1012,3.49358,1052,1201,1145,0,,,,,,0.0,[],3.53009,False
0,5.5,"The first of our foray into lager beer, Hop Rocker is a high impact, hoppy behemoth made with 100% malt. Since 2007 we have been obsessive about quality, using only the best ingredients to ensure the flavour and craftmanship of the beer in your glass. Hop Rocker is testament to that. The malt base gives this beer a sweet, balanced complexity while the combination of New Zealand and German hops merges new world tropical juiciness with old world peppery spice.",40,https://untappd.akamaized.net/site/beer_logos/beer-HopRocker_5706.jpeg,,Hop Rocker,brewdog-hop-rocker,Lager - Pale,5706,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,787,3.43329,882,898,855,0,,,,,,0.0,[],3.4942,False
0,9.2,"It?s just a helluva shock. Something that gets the adrenalin pumping like a 400 volt shot in a copper bathtub has to be good for the soul.

Join the hardcore elite, screw down the throttle and ride. Ride until your lungs bleed and your arms numb. Gun the fucker. Don?t pull back, or slow down until the crazy music starts.

Then sit, stunned, wall-eyed, open mouthed, in the realization this mother will drill you with Panzer-like efficiency. And you?ll beg for more.

Malts:
Maris Otter, Crystal malt, Caramalt.

Hops:
Centennial, Columbus, Simcoe / Dry Hops: Centennial, Columbus, Simcoe.",150,https://untappd.akamaized.net/site/beer_logos/beer-5707_b5c0e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5707_f4fc3_hd.jpeg,Hardcore IPA,brewdog-hardcore-ipa,IPA - Imperial / Double,5707,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,66539,3.92664,903,102156,72731,0,,,,,,2.0,"[{'beer': {'bid': 142810, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-hardcore-nz', 'beer_name': 'Hardcore NZ', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1067027, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-hardcore-strawberry-port-dundas', 'beer_name': 'Hardcore Strawberry Port Dundas', 'is_vintage': 0, 'is_variant': 1}}]",3.92538,False
0,4.1,"A titillating, neurotic, peroxide, punk of a pale ale. Combining attitude, style substance and a little bit of low self esteem for good measure; what would your mother say?

You really should just leave it alone...

...but you just cant get the compulsive malt body and gorgeous dirty blonde colour out of your head. The seductive lure of the sassy passion fruit hop proves too much to resist. All that is even before we get onto the fact that there are no additives preservatives, pasteurization or strings attached.

All wrapped up with the customary Brewdog bite and imaginative twist. This trashy blonde is going to get you into a lot of trouble.",40,https://untappd.akamaized.net/site/beer_logos/beer-5708_ea612_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5708_bbc28_hd.jpeg,Trashy Blonde,brewdog-trashy-blonde,Blonde Ale,5708,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,20627,3.35033,338,29406,22581,0,,,,,,0.0,[],3.35472,False
0,4.7,"Think of everything you know about lagers. Then forget it all instantly. 77 will redifine the experience forever. 

A Lager that actually tastes of something? You have to be kidding, right? 

77 lager is made with 100% malt and whole leaf hops. It contains no preservatives, additives, cheap substitutes or any other junk. 

Maybe we are crazy. So what? 

Taste 77 Lager and we are pretty sure you will agree that the fine line between genius and insanity has just become a little more blurred.",35,https://untappd.akamaized.net/site/beer_logos/beer-5709_823d8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5709_44a5e_hd.jpeg,77 Lager,brewdog-77-lager,Lager - Pale,5709,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,4169,3.25588,2,7122,4748,0,,,,,,0.0,[],3.28287,False
0,7.8,"Dogma is an innovative, enigmatic ale brewed with guarana, poppy seeds and kola nut all blended together with Scottish heather honey. A conspiracy of transcontinental ingredients infused with some devastatingly BrewDog imaginative thinking.

The flavours, intricacies and nuances of this beer are best enjoyed while musing over some obscure 17th Century philosophical meanderings, such as:

""If we disbelieve everything because we cannot certainly know all things we will do much, what as wisely as he who would not use his wings but sit still and perish because he had no wings to fly.""
John Locke.

This beer is not cool. You may think it is, but that is just a beautiful lie fabricated by clowns and gypsies.",65,https://untappd.akamaized.net/site/beer_logos/beer-5710_06f2e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5710_36536_hd.jpeg,Dogma Original,brewdog-dogma-original,Spiced / Herbed Beer,5710,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,3987,3.61061,4,5359,4744,0,,,,,,0.0,[],3.61348,False
0,18.2,"Tokyo* is a beer inspired by a 1980's space invaders arcade game played in Japan's capital.

The irony of existentialism, the parody of being and the inherent contradictions of post-modernism, all so delicately conveyed by the blocky, pixelated arcade action have all been painstakingly recreated in this bottles contents.

This imperial stout is brewed with copious amounts of speciality malts, jasmine and cranberries. After fermentation we then dry-hop this killer stout with a bucketload of our favourite hops before carefully ageing the beer on French toasted oak chips.

It is all about moderation. Everything in moderation, including moderation itself. What logically follows is that you must, from time, have excess. This beer is for those times.

Malts:
Marris Otter, Dark Crystal, Caramalt, Chocolate Malt, Roast Barley.

Hops:
Galena",90,https://untappd.akamaized.net/site/beer_logos/beer-5712_65dec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5712_8202b_hd.jpeg,Tokyo* (18.2%),brewdog-tokyo-18-2,Stout - American Imperial / Double,5712,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,5712.0,"Thu, 01 Jan 1970 00:00:00 +0000",5711.0,15106,4.11315,83,20536,16874,0,,,,,,0.0,[],4.10397,False
0,18.2,"Tokyo* is a beer inspired by a 1980's space invaders arcade game played in Japan's capital.

The irony of existentialism, the parody of being and the inherent contradictions of post-modernism, all so delicately conveyed by the blocky, pixelated arcade action have all been painstakingly recreated in this bottles contents.

This imperial stout is brewed with copious amounts of speciality malts, jasmine and cranberries. After fermentation we then dry-hop this killer stout with a bucketload of our favourite hops before carefully ageing the beer on French toasted oak chips.

It is all about moderation. Everything in moderation, including moderation itself. What logically follows is that you must, from time, have excess. This beer is for those times.

Malts:
Marris Otter, Dark Crystal, Caramalt, Chocolate Malt, Roast Barley.

Hops:
Galena",90,https://untappd.akamaized.net/site/beer_logos/beer-5712_65dec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5712_8202b_hd.jpeg,Tokyo* (18.2%),brewdog-tokyo-18-2,Stout - American Imperial / Double,5712,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,15106,4.11315,83,20536,16874,0,,,,,,0.0,[],4.10397,False
0,32.0,"No Penguins  were harmed in the making of this beer; some humans did get very, very cold though. It was worth it.

The Antarctic name, inducing schizophrenia, of this ??ber-imperial stout originates from the amount of time it spent exposed to extreme cold. This beer was initially double barrel aged for 14 months; maturing in the deep, rich oak of Scottish whisky casks. After this epic maturation the beer was then frozen, then frozen again, then frozen again.

This is an extremely strong beer, it should be enjoyed in small servings and with an air of aristocratic nonchalance. In exactly the same manner that you would enjoy a fine whisky, a Frank Zappa album or a visit from a friendly yet anxious ghost.",90,https://untappd.akamaized.net/site/beer_logos/beer-5713_e0345_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5713_9367e_hd.jpeg,Tactical Nuclear Penguin,brewdog-tactical-nuclear-penguin,Stout - American Imperial / Double,5713,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,8961,3.90372,70,12199,10375,0,,,,,,0.0,[],3.89537,False
0,7.3,This Killer IPA earns its name by using six different types of hops while still remaining an aggressive well balanced beer.,71,https://untappd.akamaized.net/site/beer_logos/beer-5714_7bd73_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5714_8c093_hd.jpeg,Hopsecutioner,terrapin-beer-co-hopsecutioner,IPA - American,5714,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,107710,3.78539,3803,192709,120042,0,,,,,,5.0,"[{'beer': {'bid': 67039, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hopsecutioner-oak-aged', 'beer_name': 'Hopsecutioner (Oak Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 140692, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hopsecutioner-honey-bourbon-barrel-aged', 'beer_name': 'Hopsecutioner (Honey Bourbon Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 251831, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-atlantic-city', 'beer_name': 'Atlantic City', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 468766, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hopsecutioner-w-orange-peel-and-white-peppercorns', 'beer_name': 'Hopsecutioner (w/ Orange Peel & White Peppercorns)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 646712, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-garnet-guillotine', 'beer_name': 'Garnet Guillotine', 'is_vintage': 0, 'is_variant': 1}}]",3.78501,False
0,9.4,"Black as night, this coffee stout is thick, rich and full of real coffee flavor. Brewed with a special blend of beans from all over the world developed and roasted specifically for Terrapin by our friends at Jittery Joe?s Coffee right here in Athens, Ga. This unique blend of coffee produces a robust and flavorful beer that will leave you asking why not beer for breakfast!",50,https://untappd.akamaized.net/site/beer_logos/beer-22363_6a10d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22363_b6d6f_hd.jpeg,Wake-n-Bake Coffee Oatmeal Imperial Stout,terrapin-beer-co-wake-n-bake-coffee-oatmeal-imperial-stout,Stout - Imperial Oatmeal,22363,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Fri, 07 Jan 2011 12:55:19 +0000",0,1,22363.0,"Thu, 01 Jan 1970 00:00:00 +0000",5715.0,47182,4.05534,766,82115,52206,0,,,,,,5.0,"[{'beer': {'bid': 90331, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-jungle-love', 'beer_name': 'Jungle Love', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 100998, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-pb-and-j', 'beer_name': 'PB&J', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 103621, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-coffee-oatmeal-imperial-stout-2009', 'beer_name': 'Coffee Oatmeal Imperial Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 104758, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-wake-n-bacon', 'beer_name': 'Wake-n-Bacon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 122210, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-22363_6a10d_sm.jpeg', 'beer_slug': 'terrapin-beer-co-wake-n-bake-coffee-oatmeal-imperial-stout-2010', 'beer_name': 'Wake-n-Bake Coffee Oatmeal Imperial Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}]",4.05274,False
0,0.0,"BackDraft Chocolate Porter is an English Style chocolately brown Porter with a balanced hop and malt character. Pairs well with creamy or fruity cheeses, beef, barbequed meats, and desserts.",0,https://untappd.akamaized.net/site/beer_logos/beer-BackDraftChocolatePorter_5716.jpeg,,BackDraft Chocolate Porter,pennichuck-brewing-company-backdraft-chocolate-porter,Porter - American,5716,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,11,11,0,,,,,,0.0,[],3.59041,False
0,11.0,"Before filtering the final batch of 2008 Mad Elf we racked some beer into bourbon barrels for six weeks of tender loving care. After bottling, we aged the beer for approximately eight months. This allows the tart cherries to push to the front. Subtle vanilla, bourbon, charred wood, coconut and toasted nut endnotes emanate from Splinter Red.",0,https://untappd.akamaized.net/site/beer_logos/beer-_5717_2b99430c8fd5dfce664f732945e2.jpeg,,Splinter Red,troegs-brewing-company-splinter-red,Belgian Strong Dark Ale,5717,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,55,3.65455,2,97,90,0,,,,,,0.0,[],3.65141,False
0,12.0,"The transformation of Scratch #3-2007 to Splinter Gold has been a slow rest in oak wine barrels dosed with brettanomyces. During a two-year aging period the horsy flavors of the brett combined with the Westmalle yeast used during primary fermentation to create a complex blend of flavors. Bone-dry and 12% abv, Splinter Gold is highly carbonated.",0,https://untappd.akamaized.net/site/beer_logos/beer-_5718_sm_9f970f34768bbaa28a51a32149e8a3.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5718_hd_17e6d58b54b03588456c92b16aa0dd.jpeg,Splinter Gold,troegs-brewing-company-splinter-gold,Sour - American Wild Ale,5718,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,216,4.06134,1,306,281,0,,,,,,0.0,[],3.8207,False
0,7.2,"Robust, Dark and Smooth, hold on to your hat cause you'll lose your feet on this one! Brewed with pale, dark crystal, Munich, flaked barley, black and chocolate malts. Hops include Cascade, Crystal, Challenger and Perle.",27,https://untappd.akamaized.net/site/beer_logos/beer-5719_0b8f6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5719_1b4a3_hd.jpeg,Ridge Runner,rock-art-brewery-ridge-runner,Barleywine - American,5719,1062,https://untappd.akamaized.net/site/brewery_logos/brewery-RockArtBrewery_1062.jpeg,Rock Art Brewery,rock-art-brewery,Micro Brewery,http://www.facebook.com/pages/Rock-Art-Brewery/98108048941,RockArtBrewery,http://www.rockartbrewery.com/,United States,Morrisville,VT,44.558,-72.6088,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4647,3.4306,29,6334,5417,0,,,,,,3.0,"[{'beer': {'bid': 848732, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-848732_45fc7_sm.jpeg', 'beer_slug': 'rock-art-brewery-ridge-runner-2014', 'beer_name': 'Ridge Runner (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1381939, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1381939_1d652_sm.jpeg', 'beer_slug': 'rock-art-brewery-ridge-runner-2015', 'beer_name': 'Ridge Runner (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1421325, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rock-art-brewery-ridge-runner-2009', 'beer_name': 'Ridge Runner (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.44421,False
0,8.0,,50,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,King Crimson Imperial Red Ale,oak-creek-brewing-co-oak-creek-brewery-grill-king-crimson-imperial-red-ale,Red Ale - Imperial / Double,5720,929,https://untappd.akamaized.net/site/brewery_logos/brewery-OakCreekBrewery_929.jpeg,Oak Creek Brewing Co. ,oak-creek-brewing-co,Micro Brewery,http://www.facebook.com/pages/Oak-Creek-Brewery/135795715903,oakcreekbrewery,http://www.oakcreekbrew.com,United States,Sedona,AZ,34.8626,-111.763,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1294,3.70866,32,1601,1472,0,,,,,,0.0,[],3.6976,False
