auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.5,"Imperial Stout is a truly special beer which harks back to the days when English brewers exported strong stouts and ports to the Baltics. Brewed with a high proportion of roasted barley and target hops, this is complex beer with a big flavour. Our bottle conditioned Imperial Stout has been aged at the brewery so you may enjoy it now, although it will continue to improve for many years.",0,https://untappd.akamaized.net/site/beer_logos/beer-11053_9efec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11053_764d4_hd.jpeg,Imperial Stout,dark-star-brewing-co-imperial-stout,Stout - Russian Imperial,11053,1513,https://untappd.akamaized.net/site/brewery_logos/brewery-1513_f086d.jpeg,Dark Star Brewing Co.,dark-star-brewing-co,Micro Brewery,http://www.facebook.com/darkstarbrewco,darkstarbrewco,http://darkstarbrewing.co.uk,England,Partridge Green,West Sussex,50.9586,-0.289656,,,"Fri, 26 Nov 2010 04:56:16 +0000",0,1,,,,1126,3.84214,29,1565,1238,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 46431, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_46431_sm_51c93b8466ce7bd416ee006f90e873.jpeg', 'beer_slug': 'dark-star-brewing-co-imperial-stout-2009', 'beer_name': 'Imperial Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 46438, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_46438_sm_020a3c7c03568b40c60921a1f83bed.jpeg', 'beer_slug': 'dark-star-brewing-co-imperial-stout-2010', 'beer_name': 'Imperial Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 224809, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_224809_sm_c2de26130a6c66e0cb1a194dd713cd.jpeg', 'beer_slug': 'dark-star-brewing-co-imperial-stout-2011', 'beer_name': 'Imperial Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 396603, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_396603_sm_b8b45bd469341fc4d19db809943a1d.jpeg', 'beer_slug': 'dark-star-brewing-co-imperial-stout-2012', 'beer_name': 'Imperial Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 552095, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dark-star-brewing-co-imperial-stout-2013', 'beer_name': 'Imperial Stout (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.80127,False
0,4.9,"Nut Brown Ale has a diverse grain bill which lends this traditional English ale a variety of flavors that coalesce into a remarkably smooth and pleasant drink. Additions of various pale, caramel and dark malts create a smooth, sweet malt profile with hints of roasted nuttiness. Multiple additions of English hops round out the flavors and give this classic beer a true flavor of the Old World.",29,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nut Brown Ale,bluegrass-brewing-company-nut-brown-ale,Brown Ale - English,11054,2403,https://untappd.akamaized.net/site/brewery_logos/brewery-BluegrassBrewingCo_2403.jpeg,Bluegrass Brewing Company,bluegrass-brewing-company,Micro Brewery,https://www.facebook.com/#!/pages/Bluegrass-Brewing-Company-Restaurant-Brew-Pub-Brewpub-Brewery/98453561132,BBCBrewStMatts,http://www.bbcbrew.com,United States,St. Matthews,KY,38.253,-85.654,,,"Fri, 26 Nov 2010 05:00:24 +0000",0,1,,,,3450,3.40275,2,4823,3976,0,,,,,,,,,,,0.0,[],3.42297,False
0,8.0,One off winter geuze. Not technically a real oude geuze because of the low wheat content. ,0,https://untappd.akamaized.net/site/beer_logos/beer-11055_1ec08_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11055_92ed4_hd.jpeg,Straffe Winter,brouwerij-3-fonteinen-straffe-winter,Lambic - Other,11055,3562,https://untappd.akamaized.net/site/brewery_logos/brewery-3562_fd387.jpeg,Brouwerij 3 Fonteinen,brouwerij-3-fonteinen,Micro Brewery,https://www.facebook.com/Brouwerij3Fonteinen/,3fonteinen,http://www.3fonteinen.be,Belgium,1650 Beersel,,50.7667,4.30729,,,"Fri, 26 Nov 2010 05:01:50 +0000",0,0,,,,327,3.91972,0,460,418,0,,,,,,,,,,,0.0,[],3.78969,False
0,7.0,"Brewed with serious Weast Coast attitude. This aromatic golden IPA starts with a sucker punch of six different hops to the nose, quickly balanced by a solid malt backbone. Starts big and finishes clean.

Color: Deep Gold
Malts"" Two-Row Pale, Imported Munich & Light Crystal
Bittering Hops: Columbus
Finishing Hops: Cascade, Centennial
Yeast: Top Fermenting Ale Yeast",70,https://untappd.akamaized.net/site/beer_logos/beer-3985_68c88_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3985_535ac_hd.jpeg,Brew Free! or Die IPA,21st-amendment-brewery-brew-free-or-die-ipa,IPA - American,3985,4339,https://untappd.akamaized.net/site/brewery_logos/brewery-4339_203d1.jpeg,21st Amendment Brewery,21st-amendment-brewery,Micro Brewery,http://www.facebook.com/21stAmendment,21stAmendment,http://21st-amendment.com/,United States,San Francisco,CA,37.7824,-122.393,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3985.0,"Thu, 01 Jan 1970 00:00:00 +0000",11056.0,111816,3.7845,2631,191869,124665,0,,,,,,,,,,,0.0,[],3.78413,False
0,4.0,The benchmark brew. A traditional bitter full of hops and malt flavours.,0,https://untappd.akamaized.net/site/beer_logos/beer-11057_5fdc4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11057_fb63c_hd.jpeg,Magik,keltek-brewery-magik,English Bitter,11057,3061,https://untappd.akamaized.net/site/brewery_logos/brewery-3061_b5a21.jpeg,Keltek Brewery,keltek-brewery,Micro Brewery,https://www.facebook.com/pages/Keltek-Brewery/166507428508,KeltekBrewery,http://keltekbrewery.co.uk/,England,Redruth,Cornwall,50.244,-5.22042,,,"Fri, 26 Nov 2010 05:12:44 +0000",0,1,,,,530,3.26745,7,624,574,0,,,,,,,,,,,0.0,[],3.40775,False
0,6.7,"2 year old Nantucket Flemish-style red aged on whole sour cherries for 10 months. This is similar to sipping the ideal of what a ""cherry"" is... UNREAL.
FYI- Features extremely low carbonation, serve at room temperature for ideal tasting experience.",0,https://untappd.akamaized.net/site/beer_logos/beer-MonomoyKriek_11058.jpeg,,Monomoy Kriek,cisco-brewers-inc-monomoy-kriek,Sour - Flanders Red Ale,11058,1549,https://untappd.akamaized.net/site/brewery_logos/brewery-CiscoBrewersInc_1549.jpeg,Cisco Brewers Inc.,cisco-brewers-inc,Micro Brewery,http://www.facebook.com/CiscoBrewers,ciscobrewers,http://www.ciscobrewers.com,United States,Nantucket Island,MA,41.2636,-70.1314,,,"Fri, 26 Nov 2010 05:28:03 +0000",0,1,,,,2307,3.97995,11,3042,2753,0,,,,,,,,,,,4.0,"[{'beer': {'bid': 590959, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-MonomoyKriek_11058.jpeg', 'beer_slug': 'cisco-brewers-inc-monomoy-kriek-2013', 'beer_name': 'Monomoy Kriek (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 656007, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-MonomoyKriek_11058.jpeg', 'beer_slug': 'cisco-brewers-inc-monomoy-kriek-2014', 'beer_name': 'Monomoy Kriek (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 730082, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cisco-brewers-inc-monomoy-kriek-2010', 'beer_name': 'Monomoy Kriek (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1440102, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-MonomoyKriek_11058.jpeg', 'beer_slug': 'cisco-brewers-inc-monomoy-kriek-2015', 'beer_name': 'Monomoy Kriek (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.94141,False
0,5.0,"Am Irish style stout brewed with caramel & black malts.  Slightly dry, yet smooth & malty sweet.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,McLuhr's Irish Stout,dillon-dam-brewery-mcluhr-s-irish-stout,Stout - Irish Dry,11059,450,https://untappd.akamaized.net/site/brewery_logos/brewery-DillonDamBrewery_450.jpeg,Dillon Dam Brewery,dillon-dam-brewery,Brew Pub,https://www.facebook.com/Dillon-Dam-Brewery-136833181819/,damgoodbeer,http://www.dambrewery.com/,United States,Dillon,CO,39.6282,-106.059,,,"Fri, 26 Nov 2010 05:29:18 +0000",0,1,,,,1152,3.66515,11,1385,1298,0,,,,,,,,,,,0.0,[],3.66215,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-836926_e59fa_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-836926_e1ac3_hd.jpeg,Conspiracy,york-brewery-conspiracy,English Bitter,836926,1389,https://untappd.akamaized.net/site/brewery_logos/brewery-1389_f0b6d.jpeg,York Brewery ,york-brewery,Micro Brewery,http://www.facebook.com/YorkBrewery,yorkbrewery,http://www.york-brewery.co.uk,England,York,,53.9569,-1.09056,,,"Tue, 07 Oct 2014 14:24:37 +0000",0,1,836926.0,"Wed, 29 Oct 2014 15:32:55 +0000",11060.0,102,3.3799,0,111,108,0,,,,,,,,,,,0.0,[],3.57814,False
0,6.0,"A refreshing, clean and crisp smooth dry cider.
",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sam's Poundhouse Dry,winkleigh-cider-company-sam-s-poundhouse-dry,Cider,11063,3060,https://untappd.akamaized.net/site/brewery_logos/brewery-3060_c0526.jpeg,Winkleigh Cider Company,winkleigh-cider-company,Cidery / Meadery,https://www.facebook.com/Winkleighcider,Winkleighcider,http://www.winkleighcider.co.uk,England,Winkleigh,"Devon, EX19 8AP",50.855,-3.95013,,,"Fri, 26 Nov 2010 05:58:03 +0000",0,1,,,,38,3.50658,2,52,45,0,,,,,,,,,,,0.0,[],3.63475,False
0,8.0,"A strong, silky smooth imperial stout with a deep, dark ruby appearance. Mocha, bitter chocolate, liquorice and dark cherry flavours prevail, before the balanced, warming and encapsulating finish.

A contemporary Scottish take on an age old Russian classic style originally brewed for the Tsars. Our interpretation brings together hops from both sides of the Atlantic, amazing flavoured malts and dark sugars.

Like the original BrewDog, this beer would never bite you but would much rather give you a lick on the face. Look Out!

Serving Suggestion: Enjoy with an air of aristocratic nonchalance",65,https://untappd.akamaized.net/site/beer_logos/beer-5703_992a0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5703_acd00_hd.jpeg,Rip Tide,brewdog-rip-tide,Stout - American Imperial / Double,5703,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5703.0,"Thu, 01 Jan 1970 00:00:00 +0000",11064.0,9706,3.72957,37,13597,10652,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 595541, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-musa-jura-riptide', 'beer_name': 'Musa Jura Riptide', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1067023, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-caol-ila', 'beer_name': 'Rip Tide Caol Ila', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1067074, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-bowmore', 'beer_name': 'Rip Tide Bowmore', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1068201, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-raspberry', 'beer_name': 'Rip Tide Raspberry', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1168018, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brewdog-rip-tide-barrel-aged', 'beer_name': 'Rip Tide Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}]",3.72717,False
0,8.0,"This robust brew enters the first round swinging. With a swift flavor combination of hops and malts, Bell Ringer is truly in a class of its own. Let down your guard and enjoy the bite during the finish. It may just bring your quest for the perfect craft beer to an abrupt end.",50,https://untappd.akamaized.net/site/beer_logos/beer-13841_6e9ca_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13841_f5cb6_hd.jpeg,Bell Ringer Ale,rj-rockers-brewing-company-bell-ringer-ale,Strong Ale - American,13841,1669,https://untappd.akamaized.net/site/brewery_logos/brewery-RJRockersBrewingCo_1669.jpeg,RJ Rockers Brewing Company,rj-rockers-brewing-company,Micro Brewery,http://www.facebook.com/rjrockersbrewing,RJRockers,http://www.rjrockers.com,United States,Spartanburg,SC,34.9486,-81.9357,,,"Fri, 10 Dec 2010 11:07:47 +0000",0,1,13841.0,"Thu, 01 Jan 1970 00:00:00 +0000",11065.0,11407,3.49958,667,16257,12739,0,,,,,,,,,,,0.0,[],3.50354,False
0,4.7,"A medium dry golden cider, with a smooth and refreshing taste. Crafted from a blend of our favourite apples including Dabinett, Porters Perfection and Harry Masters Jersey.",0,https://untappd.akamaized.net/site/beer_logos/beer-_13810_sm_b3aec4ba7737892995dc94cd667e8f.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_13810_hd_7a65d5803f66b3dc73eab8b84493c9.jpeg,Gold,thatchers-gold,Cider,13810,3063,https://untappd.akamaized.net/site/brewery_logos/brewery-Thatchers_3063.jpeg,Thatchers,thatchers,Cidery / Meadery,https://www.facebook.com/ThatchersCiderCompany,thatchers_cider,http://www.thatcherscider.co.uk/,England,Sandford,BS25 5RA,51.3327,-2.83458,,,"Fri, 10 Dec 2010 09:10:14 +0000",0,1,13810.0,"Tue, 29 May 2012 12:15:49 +0000",11066.0,7788,3.36919,404,13781,8772,0,,,,,,,,,,,0.0,[],3.37984,False
0,6.0,A premium Somerset apple cider full of flavour with a crisp apple bite,0,https://untappd.akamaized.net/site/beer_logos/beer-_49174_sm_483b7ae3415d3aa9e8d22503e03245.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_49174_hd_bda7fe907387ee6617b8d8388cc18b.jpeg,Black Rat Cider,moles-brewery-black-rat-cider,Cider,49174,8319,https://untappd.akamaized.net/site/brewery_logos/brewery-MolesBrewery_8319_30371.jpeg,Moles Brewery,moles-brewery,Micro Brewery,http://www.facebook.com/profile.php?id=1847593401&v=wall,MolesBrewery,http://www.molesbrewery.com/,England,Melksham,Wiltshire SN12 6TJ,51.3609,-2.13108,,,"Mon, 09 May 2011 14:47:37 +0000",0,1,49174.0,"Wed, 14 Aug 2013 02:06:44 +0000",11067.0,1049,3.33818,49,1458,1186,0,,,,,,,,,,,0.0,[],3.40879,False
0,5.38,"Point Belgian White is a smooth refreshing and distinctive beer brewed in the tradition of Belgian Style White Ales. Our recipe boasts the finest barley and wheat malts, white wheat, rolled oats, and Noble Hallertau and Saaz hops - naturally flavored with a hint of Curacao orange peel and coriander. The result is a light-bodied beer renowned for its signature golden-white haze. Try it with an orange slice.",0,https://untappd.akamaized.net/site/beer_logos/beer-11068_98023_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11068_264f8_hd.jpeg,Point Belgian White,stevens-point-brewery-point-belgian-white,Witbier,11068,1200,https://untappd.akamaized.net/site/brewery_logos/brewery-1200_c82a9.jpeg,Stevens Point Brewery,stevens-point-brewery,Micro Brewery,http://www.facebook.com/point.brewery,pointbrewery,http://www.pointbeer.com/,United States,Stevens Point,WI,44.5104,-89.5734,,,"Fri, 26 Nov 2010 06:22:50 +0000",0,1,,,,5831,3.22723,23,7739,6696,0,,,,,,,,,,,0.0,[],3.24836,False
0,4.3,"Darwin's Origin is an eclectic mix of hops from across the world but this blend produces a beer that offers something to everyone. Crisp, tart, fruity and refreshing but also with a juicy malt background.

The brainchild of Debbie here at the brewery, Darwin's Origin is the most recent addition to the Salopian core range in both cask and bottle. It was brewed to celebrate Shrewsbury's most famous son Charles Darwin. Like most additions to the permanent range of beers, Darwin's started off as a monthly special and the reaction of our customers and staff saw it replacing Abbey Gates.",0,https://untappd.akamaized.net/site/beer_logos/beer-11069_54ecf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11069_44d05_hd.jpeg,Darwin's Origin,salopian-brewery-darwin-s-origin,English Bitter,11069,1096,https://untappd.akamaized.net/site/brewery_logos/brewery-1096_7940e.jpeg,Salopian Brewery,salopian-brewery,Micro Brewery,https://www.facebook.com/SalopianBrewery,SalopianBrewery,http://www.salopianbrewery.co.uk,England,Shrewsbury,Shropshire,52.7069,-2.7864,,,"Fri, 26 Nov 2010 06:26:29 +0000",0,1,,,,3267,3.60147,93,4431,3566,0,,,,,,,,,,,0.0,[],3.6057,False
0,5.0,"Point Horizon Wheat is an alluring combination of spring wheat and specialty malts along with Yakima hops and American ale yeast. This lively and light, perfectly balanced wheat beer pours cloudy and finishes with a white creamy head. The glowing golden hue may help you visualize the start of a new day as early morning rays of sunshine bounce across the horizon of an American wheat field.",0,https://untappd.akamaized.net/site/beer_logos/beer-11070_749c3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11070_b3a75_hd.jpeg,Point Horizon Wheat,stevens-point-brewery-point-horizon-wheat,Pale Wheat Ale - American,11070,1200,https://untappd.akamaized.net/site/brewery_logos/brewery-1200_c82a9.jpeg,Stevens Point Brewery,stevens-point-brewery,Micro Brewery,http://www.facebook.com/point.brewery,pointbrewery,http://www.pointbeer.com/,United States,Stevens Point,WI,44.5104,-89.5734,,,"Fri, 26 Nov 2010 06:29:47 +0000",0,1,,,,262,3.15076,0,441,374,0,,,,,,,,,,,0.0,[],3.41917,False
0,7.0,,100,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Two Dave's IPA,power-house-brewing-co-two-dave-s-ipa,IPA - American,11071,2961,https://untappd.akamaized.net/site/brewery_logos/brewery-2961_9a503.jpeg,Power House Brewing Co.,power-house-brewing-co,Micro Brewery,http://facebook.com/PowerHouseBrewing,jackthebum,http://www.powerhousebrewingco.com/,United States,Columbus,IN,39.2024,-85.9222,,,"Fri, 26 Nov 2010 06:30:38 +0000",0,1,,,,314,3.42914,2,409,368,0,,,,,,,,,,,0.0,[],3.53836,False
0,7.7,A boldly flavored double red ale. Combining caramel malt for sweetness mixed with nice alcohol and plenty of dry and late kettle hop aromas from three killer America strains create a beer that is tough to compare.,40,https://untappd.akamaized.net/site/beer_logos/beer-11072_9e9cf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11072_50be0_hd.jpeg,Imperial Red Ale,epic-brewing-co-utah-colorado-imperial-red-ale,Red Ale - Imperial / Double,11072,7216,https://untappd.akamaized.net/site/brewery_logos/brewery-EpicBrewingCo_7216.jpeg,"Epic Brewing Co. (Utah, Colorado)",epic-brewing-co-utah-colorado,Micro Brewery,http://www.facebook.com/pages/Epic-Brewing-Company/278554429300,EpicBrewing,http://www.epicbrewing.com/,United States,Salt Lake City,UT,40.7512,-111.888,,,"Fri, 26 Nov 2010 06:37:54 +0000",0,1,,,,4614,3.7105,24,5871,5222,0,,,,,,,,,,,0.0,[],3.70679,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Flying Salmon Stout (Seattle),rock-bottom-restaurant-brewery-flying-salmon-stout-seattle,Stout - American,11073,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Fri, 26 Nov 2010 06:40:39 +0000",0,1,,,,7,0.0,0,10,10,0,,,,,,,,,,,0.0,[],3.568,False
0,0.0,Nick homebrew; 6/10,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Waxhaw's Pride Bitter,bridge-street-brewery-waxhaw-s-pride-bitter,English Bitter,11074,3065,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Bridge Street Brewery,bridge-street-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Fri, 26 Nov 2010 06:44:41 +0000",1,1,,,,0,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.786,False
0,5.5,"When you're looking for a rich, full-flavored beer, Genesee Ice is the perfect beer for you. Our brewmasters begin with only the purest natural ingredients. Then, ice crystals form in the beer during its aging process before it's filtered for the rich flavor Genesee Ice is known for.",0,https://untappd.akamaized.net/site/beer_logos/beer-11075_f42b0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11075_b4a96_hd.jpeg,Genesee Ice,genesee-brewing-company-genesee-ice,Lager - North American Adjunct,11075,3066,https://untappd.akamaized.net/site/brewery_logos/brewery-GeneseeBrewingCompany_3066.jpeg,Genesee Brewing Company,genesee-brewing-company,Brew Pub,http://www.facebook.com/geneseebrewery,geneseebrewery,http://www.geneseebeer.com,United States,Rochester,NY,43.1647,-77.6143,,,"Fri, 26 Nov 2010 06:47:49 +0000",0,1,,,,2727,2.27549,84,4977,3237,0,,,,,,,,,,,0.0,[],2.41425,False
0,4.8,"Amber color with small head. Aroma of malt, light notes of floral hops. Taste is light sweet, mild. Very light bitter in finish. ",0,https://untappd.akamaized.net/site/beer_logos/beer-11076_0e88a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11076_1da38_hd.jpeg,Erebuni (???????),kotayk-brewery-erebuni-erebuni,Lager - Pale,11076,3068,https://untappd.akamaized.net/site/brewery_logos/brewery-AbovianBrewery_3068.jpeg,Kotayk Brewery,kotayk-brewery,Micro Brewery,,,http://www.kotayk.am,Armenia,Abovyan,,40.2739,44.6256,,,"Fri, 26 Nov 2010 06:58:36 +0000",0,1,,,,630,2.99484,23,800,732,0,,,,,,,,,,,0.0,[],3.20931,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-11077_a45be_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11077_7b0b6_hd.jpeg,Loroyse d'Hiver,les-brasseurs-de-lorraine-loroyse-d-hiver,Winter Ale,11077,3069,https://untappd.akamaized.net/site/brewery_logos/brewery-3069_0d110.jpeg,Les Brasseurs de Lorraine,les-brasseurs-de-lorraine,Micro Brewery,http://www.facebook.com/pages/Les-Brasseurs-de-Lorraine/105395416174069?ref=sgm,,http://www.brasseurs-lorraine.com,France,Pont-?-Mousson,,48.9065,6.0506,,,"Fri, 26 Nov 2010 06:58:59 +0000",0,1,,,,321,3.28894,7,350,343,0,,,,,,,,,,,0.0,[],3.46557,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-11078_06200_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11078_2ec58_hd.jpeg,Kotayk (??????),kotayk-brewery-kotayk-kotajk,Lager - Pale,11078,3068,https://untappd.akamaized.net/site/brewery_logos/brewery-AbovianBrewery_3068.jpeg,Kotayk Brewery,kotayk-brewery,Micro Brewery,,,http://www.kotayk.am,Armenia,Abovyan,,40.2739,44.6256,,,"Fri, 26 Nov 2010 07:02:57 +0000",0,1,,,,1076,2.97723,33,1381,1240,0,,,,,,,,,,,0.0,[],3.12639,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-TableSaison_11079.jpeg,,Table Saison,cigar-city-brewing-table-saison,Saison / Farmhouse Ale,11079,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,,,"Fri, 26 Nov 2010 07:11:51 +0000",0,1,,,,1180,3.54258,1,1681,1442,0,,,,,,,,,,,0.0,[],3.56478,False
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Bieken_11080.jpeg,,Bieken,brouwerij-boelens-bieken,Belgian Strong Golden Ale,11080,2667,https://untappd.akamaized.net/site/brewery_logos/brewery-HuisbrouwerijBoelens_2667.jpeg,Brouwerij Boelens,brouwerij-boelens,Micro Brewery,http://www.facebook.com/pages/Boelens/57370121340,brwboelens,http://www.brouwerijboelens.be,Belgium,9111 Belsele,,51.1473,4.08874,,,"Fri, 26 Nov 2010 07:12:01 +0000",0,1,,,,2042,3.39643,46,2430,2228,0,,,,,,,,,,,0.0,[],3.42959,False
0,5.1,"Hertog Jan Pilsener has been made with love for beer from soft water from the Eiffel and the Ardennes and carefully selected hops and malts. This makes Hertog Jan Pilsener a firm, golden blonde beer. With a nice, dense head, a full flavor and a pleasantly bitter aftertaste.",0,https://untappd.akamaized.net/site/beer_logos/beer-94130_27f5b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-94130_737e5_hd.jpeg,Pilsener,hertog-jan-pilsener,Pilsner - Other,94130,1953,https://untappd.akamaized.net/site/brewery_logos/brewery-1953_ddcd9.jpeg,Hertog Jan,hertog-jan,Macro Brewery,https://www.facebook.com/HertogJan,,http://www.hertogjan.nl/brouwerij,Netherlands,Arcen,Limburg,51.4861,6.17337,,,"Mon, 31 Oct 2011 14:44:03 +0000",0,1,94130.0,"Mon, 02 Jan 2012 16:22:39 +0000",11081.0,50383,3.62927,4565,200083,57671,0,,,,,,,,,,,4.0,"[{'beer': {'bid': 1522925, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-94130_27f5b_sm.jpeg', 'beer_slug': 'hertog-jan-pilsener-1986', 'beer_name': 'Pilsener (1986)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1522926, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-94130_27f5b_sm.jpeg', 'beer_slug': 'hertog-jan-pilsener-1995', 'beer_name': 'Pilsener (1995)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1523104, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-94130_27f5b_sm.jpeg', 'beer_slug': 'hertog-jan-pilsener-1989', 'beer_name': 'Pilsener (1989)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1580024, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-94130_27f5b_sm.jpeg', 'beer_slug': 'hertog-jan-pilsener-2012', 'beer_name': 'Pilsener (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.62941,False
