auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.0,"Hoppiest Brew Works beer ever? Balanced by a mild essence of grapefruit and a malty flavor, (and oh by the way, lots of hop bitterness!) Brewed in the tradition of West Coast Pale Ales, we put loads of malt and hops in our kettle to come up with this sensational ale. Brewed with pale and crystal malts and hopped with Tomahawks from Yakima Valley, WA. ?Hopheads Unite!?",70,https://untappd.akamaized.net/site/beer_logos/beer-HopExplosionIPA_39838.jpeg,,Hop Explosion,fegley-s-brew-works-hop-explosion,IPA - American,39838,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 26 Mar 2011 14:27:57 +0000",0,1,39838.0,"Tue, 03 Sep 2013 08:51:29 +0000",4108.0,9866,3.57323,138,14582,10934,0,0,[],3.57556,False
0,5.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-FegleysPawnShopPorter_18942.jpeg,,Pawn Shop Porter,fegley-s-brew-works-pawn-shop-porter,Porter - American,18942,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Thu, 30 Dec 2010 03:56:28 +0000",0,1,18942.0,"Tue, 03 Sep 2013 08:50:54 +0000",4109.0,3244,3.50717,28,4393,3574,0,0,[],3.51955,False
0,4.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Apricot Coriander,fegley-s-brew-works-apricot-coriander,Fruit Beer,78549,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Mon, 12 Sep 2011 20:18:12 +0000",0,1,78549.0,"Tue, 29 Apr 2014 21:04:57 +0000",4110.0,122,3.60451,0,179,154,0,0,[],3.63709,False
0,5.2,"Our fall beer is made with real pumpkins, cloves, ginger, all-spice nutmeg and cinnamon. This light colored copper Autumn ale will tantalize your taste buds. Pumpkin pie in a glass!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pumpkin Ale,fegley-s-brew-works-pumpkin-ale,Pumpkin / Yam Beer,79034,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Thu, 15 Sep 2011 18:16:50 +0000",0,1,79034.0,"Tue, 03 Sep 2013 08:50:45 +0000",4111.0,769,3.57705,0,1053,883,0,0,[],3.59776,False
0,10.5,Our silver medal winning Belgian style Holiday beer brewed with dark Belgian candied sugar and special spices. This brew has a spicy aroma and flavor with a sweet malt taste. At 10.5% alcohol it is sure to warm you up during the Holiday season.,25,https://untappd.akamaized.net/site/beer_logos/beer-RudeElfsReserve_91827.jpeg,,Rude Elf's Reserve,fegley-s-brew-works-rude-elf-s-reserve,Belgian Strong Dark Ale,91827,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Mon, 24 Oct 2011 19:45:13 +0000",0,1,91827.0,"Wed, 04 Sep 2013 12:39:10 +0000",4112.0,10899,3.71793,45,16711,12253,0,5,"[{'beer': {'bid': 268966, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'fegley-s-brew-works-rude-elf-s-reserve-2010', 'beer_name': ""Rude Elf's Reserve (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 288171, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'fegley-s-brew-works-rude-elf-s-reserve-2012', 'beer_name': ""Rude Elf's Reserve (2012)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294606, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'fegley-s-brew-works-rude-elf-s-reserve-2011', 'beer_name': ""Rude Elf's Reserve (2011)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 413321, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rude-elf-s-reserve-2004', 'beer_name': ""Rude Elf's Reserve (2004)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 497289, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'fegley-s-brew-works-rude-elf-s-reserve-2013', 'beer_name': ""Rude Elf's Reserve (2013)"", 'is_vintage': 1, 'is_variant': 0}}]",3.7161,False
0,5.0,"This light copper, dry finishing American Pale Ale is an excellent addition to the Brew Works fleet of pale ales. A hefty sling load weight of Chinook hops gives this beer its distinctive bite. Chinook and Amarillo hops contribute to its almost citrus aroma. A hopheads delight!",0,https://untappd.akamaized.net/site/beer_logos/beer-CH47PaleAle_4113.jpeg,,CH-47 Pale Ale,bethlehem-brew-works-ch-47-pale-ale,Pale Ale - American,4113,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,358,3.50279,0,455,410,0,0,[],3.57055,False
0,6.5,Aged for over a year! This traditional classic Belgian style lambic is brewed using several varieties of Belgian lambic yeast and a generous amount of black currant concentrate to create a complex tart flavor. This brew is sure to become a Brew Works favorite!,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cassis Reserve Lambic,bethlehem-brew-works-cassis-reserve-lambic-a-06,Lambic - Other,4114,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,3,3,0,0,[],3.57953,False
0,5.3,"Smooth and malty dark copper German ale common to Duseldorf. Brewed with imported Munich malts, tettnang hops and imported yeast giving this brew a unique flovor.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Arc Weld Alt,bethlehem-brew-works-arc-weld-alt,Altbier,4115,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,0,0.0,0,2,2,0,0,[],3.59537,False
0,6.0,"This lightly colored ale has a delicate floral aroma and flavor reminiscent of Williamsports first breweries, clean and crisp with just a touch of lingering sweetness leading to a dry, balanced finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Billtown Blonde,bullfrog-brewery-billtown-blonde,K?lsch,4116,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,683,3.35944,2,856,805,0,0,[],3.44956,False
0,5.0,"Named in honor of Ed Kiessling, the worlds greatest contractor. This American pale ale is assertively hopped and dangerously drinkable. Hopheads rejoice!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Fast Eddies Pale Ale,bullfrog-brewery-fast-eddies-pale-ale,Pale Ale - American,4117,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6,0.0,1,10,10,0,0,[],3.58007,False
0,6.2,"A big, burly Oatmeal Stout full of chocolate, caramelized malt and coffee flavors. This stout has a rich mouthfeel and a smooth, roasty finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Susquehanna Oatmeal Stout,bullfrog-brewery-susquehanna-oatmeal-stout,Stout - Oatmeal,4118,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,11,3.77273,0,18,18,0,0,[],3.64926,False
0,8.0,"As the story goes, I was redesigning our I.P.A. to be bigger and better but as it came together it started to take on a life of its own. After much deliberation and several pints of our new creation we decided to name him after the master of macabre, Edgar Allen Poe, as a tribute to his aptly named short story \HOP FROG.\"" As Edgar fermented and spewed his almost abusive hop aroma throughout the pub",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Edgar IPA,bullfrog-brewery-edgar-ipa,IPA - American,4119,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,7283,3.77447,195,10199,8047,0,0,[],3.76949,False
0,5.6,A big addition of caramel and Munich malts give this beer its rich mahogany color along with its juicy palate. Its medium body and wonderful balance of hops from the Pacific Northwest make this a luscious and aromatic brew.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Inspiration Red,bullfrog-brewery-inspiration-red,Red Ale - American Amber / Red,4120,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,3,3,0,0,[],3.63289,False
0,6.0,"A big, RICH dark ale with a complex combination of beechwood smoked malts, chocolate, coffee and caramel flavors rounding out the beers smooth creamy body.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Smoked Porter,bullfrog-brewery-smoked-porter,Smoked Beer,4121,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4,0.0,0,8,8,0,0,[],3.5699,False
0,8.0,"A springtime favorite, this traditional German Maibock (my-bock) is golden in color with a rich maltiness and a long, spicy finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Keep Your Hands Off Maibock,bullfrog-brewery-keep-your-hands-off-maibock,Maibock / Heller (Helles) Bock,4122,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,0,0.0,0,3,3,0,0,[],3.59537,False
0,4.5,"Hammerin' Ale is the Barbarian's first beer. Brewed to be a well-balanced, easy-going beer, Hammerin' Ale comes from a rather simple recipe which yields a deep amber color and a sublime balance of malt character and hop flavors. This beer goes very well with grilled meats and is meant to be enjoyed year-round. Hammerin' Ale is an excellent choice for ""Barbarians"" who are new to craft beer.",0,https://untappd.akamaized.net/site/beer_logos/beer-HammerinAle_4123.jpeg,,Hammerin' Ale,bavarian-barbarian-brewing-company-hammerin-ale,Red Ale - American Amber / Red,4123,87,https://untappd.akamaized.net/site/brewery_logos/brewery-BavarianBarbarianBrewingCompany_87.jpeg,Bavarian Barbarian Brewing Company,bavarian-barbarian-brewing-company,Micro Brewery,,,http://www.bavarianbarbarian.com/,United States,Williamsport,PA,41.238,-77.0103,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,7,0.0,0,22,20,0,0,[],3.53288,False
0,5.0,"Headbangerz Brown Ale is based on an English brown ale style. Its color is a demonic, dark reddish-brown. This beer is subtly sweet and punctuated with roasty, nutty flavors. The hops take a back seat and simply complement the malt character.  Headbangerz Brown Ale is perfect for any Autumn outdoor activities or for relaxing on Summer evenings. Headbangerz Brown Ale is named in honor of Barbarian Chief's, Mike Hiller, hardworking former co-workers - heavy metal freaks and masters of metal fabrication.",0,https://untappd.akamaized.net/site/beer_logos/beer-HeadbangerzBrownAle_4124.jpeg,,Headbangerz Brown Ale,bavarian-barbarian-brewing-company-headbangerz-brown-ale,Brown Ale - English,4124,87,https://untappd.akamaized.net/site/brewery_logos/brewery-BavarianBarbarianBrewingCompany_87.jpeg,Bavarian Barbarian Brewing Company,bavarian-barbarian-brewing-company,Micro Brewery,,,http://www.bavarianbarbarian.com/,United States,Williamsport,PA,41.238,-77.0103,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,25,3.06,0,81,72,0,0,[],3.60332,False
0,7.0,"Weldspatter IPA is not your typical India Pale Ale. First of all, it isn?t as aggressively hopped as many other American versions. Second, it isn?t quite as pale. Balance is a lovely thing in beers and Weldspatter IPA achieves balance without compromising hop presence. The hop flavor and aroma abound, but the bitterness is held in check to give our IPA a pleasant malt character as well.",0,https://untappd.akamaized.net/site/beer_logos/beer-WeldspatterIPA_4125.jpeg,,Weldspatter IPA,bavarian-barbarian-brewing-company-weldspatter-ipa,IPA - American,4125,87,https://untappd.akamaized.net/site/brewery_logos/brewery-BavarianBarbarianBrewingCompany_87.jpeg,Bavarian Barbarian Brewing Company,bavarian-barbarian-brewing-company,Micro Brewery,,,http://www.bavarianbarbarian.com/,United States,Williamsport,PA,41.238,-77.0103,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,4,0.0,0,15,15,0,0,[],3.59079,False
0,5.5,"Square Feet Wheat is a dunkelweizen of distinction. Fermented with a weizen yeast strain from the Andechs Brewery in Germany, Square Feet Wheat Dunkelweizen bears a taste of clove along with some fruity esters that include apples and pears. Heartier than a mere hefeweizen, this dunkelweizen is the perfect match for the Fall and Winter seasons as it boasts a 5.5% ABV and flavors that will complement holiday meals and desserts.",0,https://untappd.akamaized.net/site/beer_logos/beer-SquareFeetWheat_4126.jpeg,,Square Feet Wheat,bavarian-barbarian-brewing-company-square-feet-wheat,Pale Wheat Ale - American,4126,87,https://untappd.akamaized.net/site/brewery_logos/brewery-BavarianBarbarianBrewingCompany_87.jpeg,Bavarian Barbarian Brewing Company,bavarian-barbarian-brewing-company,Micro Brewery,,,http://www.bavarianbarbarian.com/,United States,Williamsport,PA,41.238,-77.0103,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,0,8,8,0,0,[],3.57953,False
0,5.8,"Bell's Oberon is a wheat ale fermented with Bell's signature house ale yeast, mixing a spicy hop character with mildly fruity aromas. The addition of wheat malt lends a smooth mouthfeel, making it a classic summer beer. 
",10,https://untappd.akamaized.net/site/beer_logos/beer-16581_2ac08_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16581_0d58a_hd.jpeg,Oberon Ale,bell-s-brewery-oberon-ale,Pale Wheat Ale - American,16581,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Fri, 24 Dec 2010 09:33:04 +0000",0,1,16581.0,"Thu, 01 Jan 1970 00:00:00 +0000",4127.0,211945,3.7627,26332,510277,238659,0,5,"[{'beer': {'bid': 386262, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_386262_sm_3da2153845c41439b96ab245b51723.jpeg', 'beer_slug': 'bell-s-brewery-uberon', 'beer_name': 'Uberon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 835526, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-bourbon-barrel-aged-mango-habanero-oberon', 'beer_name': 'Bourbon Barrel Aged Mango Habanero Oberon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 911347, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-double-oberon', 'beer_name': 'Double Oberon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1022048, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-mango-habanero-oberon', 'beer_name': 'Mango Habanero Oberon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 2017380, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-oberon-ale-2017', 'beer_name': 'Oberon Ale (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.76254,False
0,5.6,"Our award winning Porter bridges the gap between malty brown ales and heavily roasted stouts. Notes of chocolate, coffee and roasted barley are offset with just a slight hop bitterness. Enjoy any time of the year.

",27,https://untappd.akamaized.net/site/beer_logos/beer-23175_849dc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23175_0c0d8_hd.jpeg,Porter,bell-s-brewery-porter,Porter - American,23175,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Sun, 09 Jan 2011 12:43:35 +0000",0,1,23175.0,"Thu, 01 Jan 1970 00:00:00 +0000",4128.0,51506,3.72911,1291,73048,57284,0,5,"[{'beer': {'bid': 491681, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-porter-2005', 'beer_name': 'Porter (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 799840, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-pumpkin-spice-porter', 'beer_name': 'Pumpkin Spice Porter', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1272053, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-porter-with-dark-chocolate-and-coffee-on-cask', 'beer_name': 'Porter With Dark Chocolate And Coffee On Cask', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1359761, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-porter-2015', 'beer_name': 'Porter (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1651898, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-porter-2016', 'beer_name': 'Porter (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.72865,False
0,5.0,"Following in the tradition of Czech Pilsners by offering a combination of firm malt and herbal hop bitterness, Bell?s Lager Beer is as refreshing and crisp as a swim in the Great Lakes.

",0,https://untappd.akamaized.net/site/beer_logos/beer-18746_27ec4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18746_8b9a2_hd.jpeg,Lager of the Lakes,bell-s-brewery-lager-of-the-lakes,Pilsner - Czech,18746,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Wed, 29 Dec 2010 15:42:35 +0000",0,1,18746.0,"Thu, 01 Jan 1970 00:00:00 +0000",4129.0,27079,3.42516,1259,35675,30579,0,0,[],3.42768,False
0,10.2,Third Coast Old Ale is a cellerable American-style barleywine that has notes of dried fruit and caramel embedded in a rich malt background that will grow more complex over time.,52,https://untappd.akamaized.net/site/beer_logos/beer-17904_d42e8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17904_6ac60_hd.jpeg,Third Coast Old Ale,bell-s-brewery-third-coast-old-ale,Barleywine - American,17904,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Mon, 27 Dec 2010 08:08:19 +0000",0,1,17904.0,"Thu, 01 Jan 1970 00:00:00 +0000",4130.0,30027,3.79796,520,41001,33387,0,5,"[{'beer': {'bid': 85327, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2010', 'beer_name': 'Third Coast Old Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 99691, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2011', 'beer_name': 'Third Coast Old Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 190540, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2009', 'beer_name': 'Third Coast Old Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 252123, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2012', 'beer_name': 'Third Coast Old Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 281263, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2007', 'beer_name': 'Third Coast Old Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}]",3.79647,False
0,10.2,Third Coast Old Ale is a cellerable American-style barleywine that has notes of dried fruit and caramel embedded in a rich malt background that will grow more complex over time.,52,https://untappd.akamaized.net/site/beer_logos/beer-17904_d42e8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17904_6ac60_hd.jpeg,Third Coast Old Ale,bell-s-brewery-third-coast-old-ale,Barleywine - American,17904,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Mon, 27 Dec 2010 08:08:19 +0000",0,1,17904.0,"Thu, 01 Jan 1970 00:00:00 +0000",4131.0,30027,3.79796,520,41001,33387,0,5,"[{'beer': {'bid': 85327, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2010', 'beer_name': 'Third Coast Old Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 99691, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2011', 'beer_name': 'Third Coast Old Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 190540, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2009', 'beer_name': 'Third Coast Old Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 252123, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2012', 'beer_name': 'Third Coast Old Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 281263, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-third-coast-old-ale-2007', 'beer_name': 'Third Coast Old Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}]",3.79647,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-PaleAle_7444.jpeg,,Pale Ale,bell-s-brewery-inc-pale-ale,Pale Ale - American,7444,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Sat, 06 Nov 2010 00:15:32 +0000",0,0,7444.0,"Thu, 01 Jan 1970 00:00:00 +0000",4132.0,3637,3.3142,0,6195,4866,0,0,[],3.34012,False
