auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.9,"Tasting Notes:
Deep amber copper color. Buttery peanut brittle, orange blossom tea aromas follow through to a rich chewy and fruity full body with nice notes of caramel drizzled dried apricot and roasted grains and spice. Finishes with a long, tangy grilled grapefruit and chocolate fade.
 
7 Ingredients:
Malts: C15, Great Western 2-Row Malts. Hops: Crystal, Cascade, & Perle Hops. Yeast & Water: Rogue's Pacman Yeast and Free Range Coastal Water.

Food Pairing: Pork / Hot & Spicy

HISTORY
Double Dead Guy Ale is an evolution of Dead Guy Ale, the award winning maibock that has won 25 awards for product and packaging since its introduction in 1993. 

?Rich, powerful, and surprisingly approachable; serve with spicy chili.?
- World Beer Championship Judges",72,https://untappd.akamaized.net/site/beer_logos/beer-DoubleDeadGuyAle_4994.jpeg,,Double Dead Guy Ale,rogue-ales-double-dead-guy-ale,Strong Ale - American,4994,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9512,3.88275,33,12795,11298,0,,,,,,5.0,"[{'beer': {'bid': 297494, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rogue-ales-double-dead-guy-2009', 'beer_name': 'Double Dead Guy (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 305155, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rogue-ales-and-spirits-double-dead-guy-2008', 'beer_name': 'Double Dead Guy (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 411651, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rogue-ales-double-dead-guy-2010', 'beer_name': 'Double Dead Guy (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 451346, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rogue-ales-double-dead-guy-2011', 'beer_name': 'Double Dead Guy (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 731622, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rogue-ales-double-dead-guy-2012', 'beer_name': 'Double Dead Guy (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.87553,False
0,4.2,"Experience the magic of Purple Haze.? Clouds of real raspberries swirl in this tart and tantalizing lager inspired by the good spirits and dark mysteries of New Orleans. Brewed
with pilsner and wheat malts along with Vanguard hops, let the scent of berries in the hazy purple brew put a spell on you.",13,https://untappd.akamaized.net/site/beer_logos/beer-4995_3e5d4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4995_35a70_hd.jpeg,Purple Haze,abita-brewing-company-purple-haze,Fruit Beer,4995,10,https://untappd.akamaized.net/site/brewery_logos/brewery-AbitaBrewingCompany_10.jpeg,Abita Brewing Company,abita-brewing-company,Micro Brewery,https://www.facebook.com/abita,TheAbitaBeer,http://www.abita.com/,United States,Abita Springs,LA,30.4821,-90.0552,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,134623,3.39506,2885,214814,155744,0,,,,,,0.0,[],3.39564,False
0,7.0,"A full-bodied brown ale with smooth hints of pumpkin and brown sugar. We brew our Punkin Ale with pumpkin meat, brown sugar and spices. As the season cools, this is the perfect beer to warm up with.
Punkin Ale is named after the seriously off-centered southern Delaware extravaganza Punkin Chunkin (check out some of these Discovery Channel videos of Punkin Chunkin, you gotta see it to believe it!). In fact, Punkin Ale made its debut as it claimed first prize in the 1994 Punkin Chunkin Recipe Contest. Yes, that was a full 6 months before we even opened our doors for business!",28,https://untappd.akamaized.net/site/beer_logos/beer-4996_05c91_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4996_f34fd_hd.jpeg,Punkin Ale,dogfish-head-craft-brewery-punkin-ale,Pumpkin / Yam Beer,4996,459,https://untappd.akamaized.net/site/brewery_logos/brewery-459_b3e4d.jpeg,Dogfish Head Craft Brewery,dogfish-head-craft-brewery,Micro Brewery,http://www.facebook.com/dogfishheadbeer,dogfishbeer,http://www.dogfish.com/,United States,Milton,DE,38.7776,-75.3099,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,137004,3.77132,272,237579,153906,0,,,,,,5.0,"[{'beer': {'bid': 87528, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_438153_sm_d82ab1a295a27e2ccd0f7e07943c2a.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-punkin-ale-2009', 'beer_name': 'Punkin Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89982, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_438153_sm_d82ab1a295a27e2ccd0f7e07943c2a.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-punkin-ale-2010', 'beer_name': 'Punkin Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 221962, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_438153_sm_d82ab1a295a27e2ccd0f7e07943c2a.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-punkin-ale-2011', 'beer_name': 'Punkin Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 223074, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_438153_sm_d82ab1a295a27e2ccd0f7e07943c2a.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-punkin-ale-2012', 'beer_name': 'Punkin Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 226137, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_438153_sm_d82ab1a295a27e2ccd0f7e07943c2a.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-punkin-ale-2008', 'beer_name': 'Punkin Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.77106,False
0,7.2,"Sierra Nevada Torpedo Ale is a big American IPA; bold, assertive and full of flavor and aromas highlighting the complex citrus, pine and herbal character of whole-cone American hops. Our obsession with harnessing huge hop flavor led to the development of what we call the hop torpedo, a revolutionary method of dry-hopping designed, built, and debuted here at the brewery. Our torpedo is a sleek, stainless-steel piece of hardware that delivers more pure hop aroma than any method of dry-hopping we?ve ever seen.",65,https://untappd.akamaized.net/site/beer_logos/beer-4997_fe560_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4997_51e76_hd.jpeg,Torpedo Extra IPA,sierra-nevada-brewing-co-torpedo-extra-ipa,IPA - American,4997,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,245290,3.76227,5405,554941,274344,0,,,,,,5.0,"[{'beer': {'bid': 426509, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-torpedo-with-simcoe', 'beer_name': 'Torpedo With Simcoe', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 444581, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-torpedo-dry-hopped-with-wet-chinook', 'beer_name': 'Torpedo Dry Hopped With Wet Chinook', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 512546, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-512546_e0f80_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-barrel-aged-torpedo-extra-ipa', 'beer_name': 'Barrel-Aged Torpedo Extra IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 651332, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-torpedo-dry-hopped-with-mandarina-hops', 'beer_name': 'Torpedo Dry Hopped With Mandarina Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 705066, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-torpedo-w-calypso', 'beer_name': 'Torpedo W/ Calypso', 'is_vintage': 0, 'is_variant': 1}}]",3.76213,False
0,5.3,"FiftyFifty's ""Wit"" beer, Foggy Goggle is a Belgian style wheat beer, cousin of the German Hefeweizen.  An unfiltered beer, Foggy Goggle is brewed true to style, using a yeast strain that originated in Belgium, with just a hint of orange peel, lemon peel, and chamomile.  The appearance is an opaque yellow with a wonderfully fluffy head.  The predominant aroma is citrus with a hint of coriander, and a unique spicy note.  With citrus playing a big part of the flavor, Foggy Goggle is a very refreshing choice.

Malt:  Rahr 2Row, Rahr Red Wheat, Weyermann Pilsner.

Adjuncts:  Flaked oats, unmalted wheat, orange peel, lemon peel, chamomile, rose hips, coriander.

Hops:  Mt. Hood, German Hallertau Mittelfruh. ",19,https://untappd.akamaized.net/site/beer_logos/beer-FoggyGoggleBelgianWhite_4998.jpeg,,Foggy Goggle Belgian White,fiftyfifty-brewing-co-foggy-goggle-belgian-white,Witbier,4998,520,https://untappd.akamaized.net/site/brewery_logos/brewery-FiftyFiftyBrewingCo_520.jpeg,FiftyFifty Brewing Co.,fiftyfifty-brewing-co,Micro Brewery,https://www.facebook.com/5050Brewing,5050Brewing,http://www.fiftyfiftybrewing.com/,United States,Truckee,CA,39.322,-120.164,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,137,3.40511,13,159,154,0,,,,,,0.0,[],3.57485,False
0,10.2,"Narwhal Imperial Stout is inspired by the mysterious creature that thrives in the deepest fathoms of the frigid Arctic Ocean. Featuring incredible depth of malt flavor, rich with notes of espresso, baker?s cocoa, roasted grain and a light hint of smoke, Narwhal is a massive malt-forward monster. Aggressive but refined with a velvety smooth body and decadent finish, Narwhal will age in the bottle for years to come.",60,https://untappd.akamaized.net/site/beer_logos/beer-263666_cf1b2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-263666_e3dae_hd.jpeg,Narwhal Imperial Stout,sierra-nevada-brewing-co-narwhal-imperial-stout,Stout - American Imperial / Double,263666,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Thu, 15 Nov 2012 22:22:54 +0000",0,1,263666.0,"Sat, 10 Aug 2013 20:04:55 +0000",4999.0,60231,3.9865,488,80496,65917,0,,,,,,5.0,"[{'beer': {'bid': 225769, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-225769_82aff_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-narwhal-imperial-stout-2012', 'beer_name': 'Narwhal Imperial Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 435730, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-435730_8e340_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-narwhal-imperial-stout-2013', 'beer_name': 'Narwhal Imperial Stout (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 768356, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-768356_360b0_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-narwhal-imperial-stout-2014', 'beer_name': 'Narwhal Imperial Stout (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 876448, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-narwhal-imperial-stout-w-cocoa-nibs-reaper-peppers', 'beer_name': 'Narwhal Imperial Stout (w/Cocoa Nibs & Reaper Peppers)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 945392, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-narwhal-imperial-stout-w-coffee-vanilla-cinnamon-and-habanero', 'beer_name': 'Narwhal Imperial Stout (w/ Coffee, Vanilla, Cinnamon And Habanero)', 'is_vintage': 0, 'is_variant': 1}}]",3.9848,False
0,5.5,"The basic inspiration for Bell's Christmas Ale was to create a sessionable holiday beer, using locally grown malt, which would stand apart from the array of spiced winter warmers that are typically introduced this time of year. In contrast to many other seasonals, Christmas Ale doesn't contain any spices: all of the dry, toasted notes & subtle toffee flavors come from the Michigan-grown barley, custom malted by Briess Malting, while a blend of hops from Michigan & the Pacific Northwest lend earthy, herbal aromas. ",0,https://untappd.akamaized.net/site/beer_logos/beer-5000_f0828_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5000_e4110_hd.jpeg,Christmas Ale,bell-s-brewery-christmas-ale,Scottish Ale,5000,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,50839,3.52218,64,75374,56977,0,,,,,,5.0,"[{'beer': {'bid': 1794798, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-christmas-ale-2016', 'beer_name': 'Christmas Ale (2016) ', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1845583, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-christmas-ale-2012', 'beer_name': 'Christmas Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1849350, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-christmas-ale-2011', 'beer_name': 'Christmas Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1873840, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-christmas-ale-2008', 'beer_name': 'Christmas Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1891867, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-christmas-ale-2015', 'beer_name': 'Christmas Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.52295,False
0,5.5,"Our fall seasonal is a subtle, well-balanced ale, copper in color, offering rich, full flavors and aromas of pumpkin and spices.",0,https://untappd.akamaized.net/site/beer_logos/beer-_5001_77af78388446d6465305155312ff.jpeg,,Jack's Pumpkin Spice Ale,anheuser-busch-jack-s-pumpkin-spice-ale,Pumpkin / Yam Beer,5001,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,421,2.9323,1,618,596,0,,,,,,0.0,[],3.2341,False
0,5.3,"Sun Dog is an unfiltered beer, with a naturally cloudy appearance and fuller texture which allows it to stand up to spicy foods like Thai noodle salads and Cuban sandwiches.  The beer is best served in a tall, wide-mouthed glass which opens up the aromas of the beer and showcases its beautiful long-lasting head of white foam.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sun Dog Amber Wheat,anheuser-busch-sun-dog-amber-wheat,Pale Wheat Ale - American,5002,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,42,3.05952,0,69,67,0,,,,,,0.0,[],3.56906,False
0,10.8,"Pour Oat into a snifter, allow its thick tan head to slowly rise, releasing unbridled aromas. The color of Oat is as dark as a moonless night. The first sip reveals Oat?s thick and nourishing taste. Like a haversack to a horse, a bottle of this stout is a meal in itself.",55,https://untappd.akamaized.net/site/beer_logos/beer-southernTierOat.jpg,,Oat Imperial Oatmeal Stout,southern-tier-brewing-company-oat-imperial-oatmeal-stout,Stout - Imperial Oatmeal,5003,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,6733,3.93595,8,9195,7992,0,,,,,,5.0,"[{'beer': {'bid': 115554, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OatImperialOatmealStout2008_115554.jpeg', 'beer_slug': 'southern-tier-brewing-company-oat-imperial-oatmeal-stout-2008', 'beer_name': 'Oat Imperial Oatmeal Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 238095, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_238095_ab584bce2e3556d580acd621e409.jpeg', 'beer_slug': 'southern-tier-brewing-company-oat-imperial-oatmeal-stout-2010', 'beer_name': 'Oat Imperial Oatmeal Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 297812, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_297812_edb284b0cd95010eeae5344de77c.jpeg', 'beer_slug': 'southern-tier-brewing-company-oat-imperial-oatmeal-stout-2011', 'beer_name': 'Oat Imperial Oatmeal Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 300444, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-oat-imperial-oatmeal-stout-2007', 'beer_name': 'Oat Imperial Oatmeal Stout (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 406911, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-oat-imperial-oatmeal-stout-2012', 'beer_name': 'Oat Imperial Oatmeal Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.92356,False
0,5.25,"Three Beaches Honey Blonde is our lightest-bodied beer with a sweet citrus-blossom honey and Cascade hops.

This clear golden ale showcases a large ratio of Pilsen malt, offering a delicate sweetness and a clean, light body. Carapils, while contributing little to taste and color, gives this beer stability and aids in maintaining its bubbly head and wakes of fine lace.

The tang of lemongrass and biscuit entice the nose? Further enticing the hand to raise a glass to your mouth! While you might expect the essence of this beer to be the honey, you will find Three Beaches tenders a refreshingly crisp and almost lager-like flavor with mild citrus undertones balancing between honey and barley. You?ll catch just a touch of our orange-blossom honey",10,https://untappd.akamaized.net/site/beer_logos/beer-5004_6e487_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5004_4caab_hd.jpeg,Three Beaches Honey Blonde Ale,tyranena-brewing-three-beaches-honey-blonde-ale,Blonde Ale,5004,1301,https://untappd.akamaized.net/site/brewery_logos/brewery-TyranenaBrewing_1301.jpeg,Tyranena Brewing,tyranena-brewing,Micro Brewery,http://www.facebook.com/tyranena,tyranena,http://www.tyranena.com/,United States,Lake Mills,WI,43.0862,-88.8965,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4012,3.2996,51,5476,4548,0,,,,,,0.0,[],3.32449,False
0,5.25,"Headless Man Amber Alt is brewed in the ?old way? of a D?sseldorf-style Altbier. A unique cold lagering process gives this amber ale its smooth taste.

As its name might divulge, the Headless Man is a luxuriantly copper-colored ale that owes its hue mainly to a heaping of Caramel malt. This beer should pour cleanly and clear with a thick and lacey, cream head.

The bouquet of our Alt is predominantly malty; a mixture of plentiful nuttiness and warm, baked bread. It fills the nose with enticements of sweet, toasted hazelnut and succulent sourdough. The noble hop aroma of Tettnanger will not overwhelm?this beer is about the malt. In this instance, hops are here to pay tribute, not to reign.",25,https://untappd.akamaized.net/site/beer_logos/beer-5005_8aabf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5005_a568f_hd.jpeg,Headless Man Amber Alt,tyranena-brewing-headless-man-amber-alt,Altbier,5005,1301,https://untappd.akamaized.net/site/brewery_logos/brewery-TyranenaBrewing_1301.jpeg,Tyranena Brewing,tyranena-brewing,Micro Brewery,http://www.facebook.com/tyranena,tyranena,http://www.tyranena.com/,United States,Lake Mills,WI,43.0862,-88.8965,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3109,3.4097,27,4258,3562,0,,,,,,0.0,[],3.43131,False
0,5.75,"Rocky?s Revenge is an American Brown Ale with a portion of each batch aged in bourbon barrels. Each barrel will contribute its own unique character to this rich, satisfying ale.

Dream of a lovely auburn-brown hue, derived from a  mixture of rich malts such as Munich-style Aromatic and 2-Row Chocolate, as it pours cleanly into your glass. Visualize an off-white head with scattered and plentiful lacings... This deep copper, brown ale will hold your attention and its foamy goodness thanks, in part, to the Caramel malt.

Rocky?s aroma is perplexing? a romantic combination of roasted, nutty scents with hints of wood, butterscotch, vanilla and cocoa.",30,https://untappd.akamaized.net/site/beer_logos/beer-5006_4d397_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5006_d41d1_hd.jpeg,Rocky's Revenge Bourbon Brown,tyranena-brewing-rocky-s-revenge-bourbon-brown,Brown Ale - American,5006,1301,https://untappd.akamaized.net/site/brewery_logos/brewery-TyranenaBrewing_1301.jpeg,Tyranena Brewing,tyranena-brewing,Micro Brewery,http://www.facebook.com/tyranena,tyranena,http://www.tyranena.com/,United States,Lake Mills,WI,43.0862,-88.8965,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,21301,3.68351,325,31682,23598,0,,,,,,2.0,"[{'beer': {'bid': 1353013, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5006_4d397_sm.jpeg', 'beer_slug': 'tyranena-brewing-rocky-s-revenge-2015', 'beer_name': ""Rocky's Revenge (2015)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1764240, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5006_4d397_sm.jpeg', 'beer_slug': 'tyranena-brewing-rocky-s-revenge-2016', 'beer_name': ""Rocky's Revenge (2016)"", 'is_vintage': 1, 'is_variant': 0}}]",3.68305,False
0,5.25,"The Fargo brothers arrived in Lake Mills in 1845, armed with a strong collective will and a pioneering spirit. The Fargo family became leaders in commerce, industry, agriculture, civics and religion. Through the years, these hard working men and their families shaped the character and very essence of our beautiful hometown. Their legacy endures in the buildings and businesses they built and the civility they brought to this city. In this same pioneering spirit, we brew our Fargo Brothers Hefeweizen to honor this \first family\"" of Lake Mills.

Fargo Brothers Hefeweizen is brewed in the tradition of a Bavarian-style wei??bier with a clove-like flavor and aroma with banana undertones and no bitterness.  The unfiltered yeast makes this beer cloudy.""",0,https://untappd.akamaized.net/site/beer_logos/beer-5007_781d6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5007_96a6c_hd.jpeg,Fargo Brothers Hefeweizen,tyranena-brewing-fargo-brothers-hefeweizen,Hefeweizen,5007,1301,https://untappd.akamaized.net/site/brewery_logos/brewery-TyranenaBrewing_1301.jpeg,Tyranena Brewing,tyranena-brewing,Micro Brewery,http://www.facebook.com/tyranena,tyranena,http://www.tyranena.com/,United States,Lake Mills,WI,43.0862,-88.8965,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,764,3.63678,0,1069,895,0,,,,,,0.0,[],3.64059,False
0,5.5,"Gemuetlichkeit Oktoberfest is a rich, amber lager with a malty aroma and balanced hop bitterness. This seasonal style is served at German Oktoberfest in liter steins.

The only lager the brewery produces, Gemuetlichkeit Oktoberfest is a fall favorite in Lake Mills. Distributed just in Wisconsin, this seasonal offering celebrates fall and, like the peak color of the leaves, rarely sticks around very long!

Pouring a golden bronze with a fine bubbly head, Gemuetlichkeit Oktoberfest entices with aromas of toffee, biscuits and sweet bread.

A first taste will bring nutty notes and a touch of sweetness, as well as a smile to your lips.",0,https://untappd.akamaized.net/site/beer_logos/beer-5008_245b9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5008_c5c22_hd.jpeg,Gemuetlichkeit Oktoberfest,tyranena-brewing-gemuetlichkeit-oktoberfest,M?rzen,5008,1301,https://untappd.akamaized.net/site/brewery_logos/brewery-TyranenaBrewing_1301.jpeg,Tyranena Brewing,tyranena-brewing,Micro Brewery,http://www.facebook.com/tyranena,tyranena,http://www.tyranena.com/,United States,Lake Mills,WI,43.0862,-88.8965,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1441,3.57529,1,2143,1645,0,,,,,,2.0,"[{'beer': {'bid': 1200504, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tyranena-brewing-gemuetlichkeit-oktoberfest-2015', 'beer_name': 'Gemuetlichkeit Oktoberfest (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1718961, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5008_245b9_sm.jpeg', 'beer_slug': 'tyranena-brewing-gemuetlichkeit-oktoberfest-2016', 'beer_name': 'Gemuetlichkeit Oktoberfest (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.5885,False
