auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,"Golden blond, multigrain beer with a very persistent, lacing head. Scent: A complex smell, with a citrus aroma, followed by hop aromas such as Saaz, Brewers Gold and Amarillo. Flavour: Initially rather sweet, because of the alcohol. The intense taste and roundness mask the presence of high bitterness.",0,https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26907_56f9d_hd.jpeg,La Guillotine,brouwerij-huyghe-la-guillotine,Belgian Strong Golden Ale,26907,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,"Thu, 27 Jan 2011 18:55:44 +0000",0,1,,,,24652,3.63905,717,30250,27301,0,5,"[{'beer': {'bid': 972657, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg', 'beer_slug': 'brouwerij-huyghe-la-guillotine-2012', 'beer_name': 'La Guillotine (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1011995, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg', 'beer_slug': 'brouwerij-huyghe-la-guillotine-1992', 'beer_name': 'La Guillotine (1992)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1678955, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg', 'beer_slug': 'brouwerij-huyghe-la-guillotine-2013', 'beer_name': 'La Guillotine (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1725290, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg', 'beer_slug': 'brouwerij-huyghe-la-guillotine-1999', 'beer_name': 'La Guillotine (1999)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1783109, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26907_429fc_sm.jpeg', 'beer_slug': 'brouwerij-huyghe-la-guillotine-2016', 'beer_name': 'La Guillotine (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.63919,False
0,6.0,"Winter/Holiday Brew, a red-copper Bavarian Bock style Munich malt beer",0,https://untappd.akamaized.net/site/beer_logos/beer-_26908_b97727b84a6ad5f154f2bb3c81a5.jpeg,,Belle Gueule Brassin des F?tes,les-brasseurs-rj-belle-gueule-brassin-des-fetes,Bock,26908,6611,https://untappd.akamaized.net/site/brewery_logos/brewery-LesBrasseursRJ_6611.jpeg,Les Brasseurs RJ,les-brasseurs-rj,Micro Brewery,,,http://www.brasseursrj.com/,Canada,Montr?al,QC,45.5329,-73.5905,"Thu, 27 Jan 2011 19:01:02 +0000",0,1,,,,590,3.16949,5,809,651,0,0,[],3.33357,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Super Standard 74,brouwerij-deca-services-nv-super-standard-74,IPA - American,26909,2068,https://untappd.akamaized.net/site/brewery_logos/brewery-2068_f7afa.jpeg,Brouwerij Deca Services NV,brouwerij-deca-services-nv,Macro Brewery,https://www.facebook.com/pages/Deca-Brouwerij/710173055682885,,http://www.decabrouwerij.be,Belgium,8640 Woesten-Vleteren,West-Vlaanderen,50.8995,2.79086,"Thu, 27 Jan 2011 19:15:06 +0000",0,1,,,,0,0.0,0,1,1,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,1974 Hot Rod Drum,pan-zlatni-1974-hot-rod-drum,Witbier,26910,25662,https://untappd.akamaized.net/site/brewery_logos/brewery-25662_db9ee.jpeg,Carlsberg Croatia,carlsberg-croatia,Macro Brewery,,,http://www.carlsberg.hr/Pages/Default.aspx,Croatia,,,0.0,0.0,"Thu, 27 Jan 2011 19:17:04 +0000",0,1,,,,0,0.0,1,5,5,0,0,[],3.65075,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rotor Blast,zatecky-pivovar-rotor-blast,Other,26911,4997,https://untappd.akamaized.net/site/brewery_logos/brewery-4997_3edfb.jpeg,?ateck? pivovar,zatecky-pivovar,Micro Brewery,https://www.facebook.com/Pivovarzatec,,http://www.zateckypivovar.cz/,Czech Republic,?atec,,50.3322,13.5419,"Thu, 27 Jan 2011 19:19:06 +0000",0,0,,,,0,0.0,0,12,12,0,0,[],3.65011,False
0,12.4,2010 Edition of our Barleywine brewed with Thai tea. OG is 27? Plato. She's a sipper!,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Red27,new-proto-picobrew-red27,Barleywine - English,26913,7363,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,New Proto Picobrew,new-proto-picobrew,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 27 Jan 2011 19:52:33 +0000",1,1,,,,1,0.0,0,10,7,0,0,[],2.524,False
0,6.0,Brownstone is our bedrock; the first fortress of Sixpoint. This mahogany-hued brew has elements of roasted barley and a hop-forward profile.,45,https://untappd.akamaized.net/site/beer_logos/beer-_11237_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_11237_hd_105b3af365dea4fa599d699a780c3a.jpeg,Brownstone,sixpoint-brewery-brownstone,Brown Ale - American,11237,1149,https://untappd.akamaized.net/site/brewery_logos/brewery-SixpointBrewery_1149.jpeg,Sixpoint Brewery,sixpoint-brewery,Micro Brewery,http://www.facebook.com/sixpoint,sixpoint,http://sixpoint.com/,United States,Brooklyn,NY,40.6739,-74.0119,"Fri, 26 Nov 2010 14:05:21 +0000",0,1,11237.0,"Wed, 11 Jun 2014 09:49:16 +0000",26914.0,6329,3.56364,4,13182,7900,0,0,[],3.56765,False
0,4.6,"This Belgian Single is brewed with Pilsner malt and Noble hops. It's character is almost solely owed to open fermentation in Fishtown, Philly, USA.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Patersbier de Fishtown,new-proto-picobrew-patersbier-de-fishtown,Patersbier,26915,7363,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,New Proto Picobrew,new-proto-picobrew,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 27 Jan 2011 20:00:40 +0000",1,1,,,,2,0.0,0,12,11,0,0,[],1.893,False
0,6.0,The Red Racer winter ale is a classic recipe with a smooth balance of winter spice and Northwest-style hop flavour. The hops add a bitterness to the back of the palate while the winter spices are reminiscent of your favourite holiday treat.,40,https://untappd.akamaized.net/site/beer_logos/beer-26916_35d4d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26916_5aad5_hd.jpeg,Red Racer Winter Ale,central-city-brewers-distillers-red-racer-winter-ale,Winter Ale,26916,357,https://untappd.akamaized.net/site/brewery_logos/brewery-357_cd993.jpeg,Central City Brewers + Distillers,central-city-brewers-distillers,Micro Brewery,http://www.facebook.com/centralcitybrewing,centralcitybrew,http://www.centralcitybrewing.com/,Canada,Surrey,BC,49.21,-122.864,"Thu, 27 Jan 2011 20:19:32 +0000",0,1,,,,187,3.39973,11,357,228,0,0,[],3.55552,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Brouwerij-BavikPilaarbijter-Blond.jpg,,Pilaarbijter Blond,brouwerij-bavik-pilaarbijter-blond,Belgian Strong Golden Ale,26917,4571,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijdebrabanderebavik_4571.jpeg,Brouwerij De Brabandere (Bavik),brouwerij-de-brabandere-bavik,Micro Brewery,https://www.facebook.com/pages/Brouwerij-Bavik/55884225688,BrouwerijDB,http://www.brouwerijdebrabandere.be/,Belgium,Bavikhove,West-Vlaanderen,50.8629,3.2989,"Thu, 27 Jan 2011 20:40:04 +0000",0,1,,,,5038,3.4736,205,5951,5466,0,0,[],3.48373,False
0,6.6,"Kwaremont blond is just like the killer climb of the Oude Kwaremont in the Flemish Ardennes: fiery and packed with character.

This full malt beer delivers that jolt of liquid sugar you crave after pedalling your heart out.

What?s in it for you? A distinctive, thirst-quenching finish with 6.6% of alcohol content to match the steepest of inclines.",0,https://untappd.akamaized.net/site/beer_logos/beer-_26918_sm_bbfadd795cb3877d51e564267eb685.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_26918_hd_57f9c76a186b0ddb705ece59213103.jpeg,Kwaremont,brouwerij-de-brabandere-bavik-kwaremont,Blonde Ale - Belgian Blonde / Golden,26918,4571,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijdebrabanderebavik_4571.jpeg,Brouwerij De Brabandere (Bavik),brouwerij-de-brabandere-bavik,Micro Brewery,https://www.facebook.com/pages/Brouwerij-Bavik/55884225688,BrouwerijDB,http://www.brouwerijdebrabandere.be/,Belgium,Bavikhove,West-Vlaanderen,50.8629,3.2989,"Thu, 27 Jan 2011 20:42:48 +0000",0,1,,,,27797,3.49088,1579,38584,30304,0,0,[],3.49262,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Park Pils,parkbrauerei-park-pils,Pilsner - German,211173,7235,https://untappd.akamaized.net/site/brewery_logos/brewery-7235_a0bb6.jpeg,Park & Bellheimer Brauereien,park-bellheimer-brauereien,Macro Brewery,,,http://www.park-bellheimer.de,Germany,Pirmasens,,49.2057,7.60427,"Mon, 06 Aug 2012 04:23:47 +0000",0,1,211173.0,"Sat, 11 Jan 2014 16:13:36 +0000",26919.0,398,3.05088,14,565,439,0,0,[],3.31126,False
0,7.0,"Birra ad alta fermentazione in stile Belgian Strong Golden Ale. Dal bel colore aranciato. Al naso, si presenta con note di caramello, seguite da intriganti sentori di agrumi, frutta a pasta gialla ma soprattutto frutta tropicale, legata all?utilizzo di luppoli Neozelandesi. In bocca, ? netto ancora il fruttato di albicocca e ananas che lasciano spazio solo ad un timido amaro.",0,https://untappd.akamaized.net/site/beer_logos/beer-_26920_13b6c9e32f2333942977857a353a.jpeg,,Sant'Ambroeus,birrificio-di-lambrate-sant-ambroeus,Belgian Strong Golden Ale,26920,3013,https://untappd.akamaized.net/site/brewery_logos/brewery-BirrificiodiLambrate_3013.jpeg,Birrificio di Lambrate,birrificio-di-lambrate,Micro Brewery,http://www.facebook.com/BirrificioLambrate,,www.birrificiolambrate.com,Italy,Milan,,45.4857,9.23157,"Thu, 27 Jan 2011 20:54:15 +0000",0,1,,,,977,3.69115,32,1316,1086,0,0,[],3.6816,False
0,6.5,"Strong grapefruit flavors. A little bit of a bitter end note, but not too much hoppy bite to this one. Light body. ",65,https://untappd.akamaized.net/site/beer_logos/beer-26921_b6f60_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26921_19dd3_hd.jpeg,HopNob IPA,silver-moon-brewing-hopnob-ipa,IPA - American,26921,3860,https://untappd.akamaized.net/site/brewery_logos/brewery-3860_52a67.jpeg,Silver Moon Brewing,silver-moon-brewing,Brew Pub,https://www.facebook.com/SilverMoonBeer,silvermoonbeer,http://www.silvermoonbrewing.com,United States,Bend,OR,44.0601,-121.308,"Thu, 27 Jan 2011 20:54:55 +0000",0,1,,,,3394,3.65292,12,4456,3726,0,0,[],3.65276,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-340014_bd19d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-340014_7bdcc_hd.jpeg,Soul Time,blakemere-brewery-soul-time,English Bitter,340014,23643,https://untappd.akamaized.net/site/brewery_logos/brewery-23643_aa8fb.jpeg,Blakemere Brewery,blakemere-brewery,Micro Brewery,,,,England,Northwich,"Cheshire, CW8 2EB",53.2287,-2.603,"Fri, 05 Apr 2013 15:37:22 +0000",0,1,340014.0,"Tue, 08 Nov 2016 20:59:17 +0000",26922.0,26,3.00962,0,31,30,0,0,[],3.53489,False
0,8.0,OMER. Traditional Blond is a top-fermented beer refermented in the bottle. Caracterised with a fine fruity aroma with a subtle bitterness,0,https://untappd.akamaized.net/site/beer_logos/beer-26923_0484d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26923_b5845_hd.jpeg,OMER. Traditional Blond,brouwerij-omer-vander-ghinste-omer-traditional-blond,Belgian Strong Golden Ale,26923,5213,https://untappd.akamaized.net/site/brewery_logos/brewery-5213_890da.jpeg,Brouwerij Omer Vander Ghinste,brouwerij-omer-vander-ghinste,Micro Brewery,https://www.facebook.com/omervanderghinste,omervdg,http://www.omervanderghinste.be,Belgium,Bellegem,West-Vlaanderen,50.7771,3.27887,"Thu, 27 Jan 2011 21:06:28 +0000",0,1,,,,34075,3.64462,1608,55524,38049,0,5,"[{'beer': {'bid': 1072680, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-omer-vander-ghinste-omer-2012', 'beer_name': 'Omer (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1428646, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26923_0484d_sm.jpeg', 'beer_slug': 'brouwerij-omer-vander-ghinste-omer-traditional-blond-2013', 'beer_name': 'OMER. Traditional Blond (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1826218, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26923_0484d_sm.jpeg', 'beer_slug': 'brouwerij-omer-vander-ghinste-omer-traditional-blond-2016', 'beer_name': 'OMER. Traditional Blond (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1872802, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-omer-vander-ghinste-omer-traditional-blond-2012', 'beer_name': 'Omer. Traditional Blond (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1982697, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-26923_0484d_sm.jpeg', 'beer_slug': 'brouwerij-omer-vander-ghinste-omer-traditional-blond-2017', 'beer_name': 'OMER. Traditional Blond (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.64468,False
0,3.8,"A beer derived from years of practice searching for the perfect pint, of course hoping secretly that you never actually find it! In other words, a pint suited to the taste- buds of our head brewer that can be savoured several times in one session without feeling like the bottom has fallen out of your world (or vice-versa!).
Golden, hoppy, clean on the palate and leaving a long lingering after-taste that will haunt you until you quest for more.?",0,https://untappd.akamaized.net/site/beer_logos/beer-Goldihops_26924.jpeg,,Goldihops,the-kelburn-brewing-company-goldihops,Scottish Ale,26924,2912,https://untappd.akamaized.net/site/brewery_logos/brewery-thekelburnbrewingcompany_2912.jpeg,The Kelburn Brewing Company,the-kelburn-brewing-company,Micro Brewery,https://www.facebook.com/pages/Kelburn-Brewing-Co/122916977780995,kelburnbrewery,http://www.kelburnbrewery.com,Scotland,Barrhead,"East Renfrewshire, G78 1QB",55.8051,-4.39261,"Thu, 27 Jan 2011 21:09:11 +0000",0,1,,,,594,3.2984,17,977,694,0,0,[],3.41804,False
0,4.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Vine Bitter,prospect-brewery-hop-vine-bitter,Golden Ale,26925,4924,https://untappd.akamaized.net/site/brewery_logos/brewery-ProspectBrewery_4924.jpeg,Prospect Brewery,prospect-brewery,Micro Brewery,http://www.facebook.com/prospectbrewery,ProspectBrewery,http://prospectbrewery.com/,England,Standish,"Lancashire, WN6 0XQ",53.594,-2.64978,"Thu, 27 Jan 2011 21:09:45 +0000",0,1,,,,3,0.0,0,4,4,0,0,[],3.54827,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-GrolschPremiumBlond_26926.jpeg,,Blond,koninklijke-grolsch-blond,Lager - Pale,26926,4058,https://untappd.akamaized.net/site/brewery_logos/brewery-GrolschBierbrouwerijNV_4058.jpeg,Koninklijke Grolsch,koninklijke-grolsch,Macro Brewery,https://www.facebook.com/grolsch,Grolsch,www.grolsch.nl,Netherlands,Enschede,Overijssel,52.207,6.81712,"Thu, 27 Jan 2011 21:14:33 +0000",0,1,,,,842,3.03385,11,1226,1086,0,0,[],3.19797,False
0,5.7,"The ?atec Brewery brews this dark lager, ?atec Dark, a truly unique beer, for women and men. The selection of raw materials and special process of brewing enables nearly doubling the content of the highly demanded substance of xanthohumol. Those who taste the refined flavour of this black gem discover the magic concealed inside.

Stejn? jako ?ivot i pivo m??e m?t des?tky r?zn?ch podob. ?atec Dark je temn?, siln? a laskav? pivo pro chv?le zamy?len? a meditac?, ale i pro chv?le s p??teli ?i ve spole?nosti. Noblesn? chu? tohoto temn?ho le??ku se ve chv?li p?enese na ?lov?ka a ten objev? magick? ??inky, kter? jsou v n?m ukryty.

Stup?ovitost: 14,5 %",0,https://untappd.akamaized.net/site/beer_logos/beer-26927_3d8b1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26927_efff0_hd.jpeg,?atec Dark,zatecky-pivovar-zatec-dark,Lager - Dark,26927,4997,https://untappd.akamaized.net/site/brewery_logos/brewery-4997_3edfb.jpeg,?ateck? pivovar,zatecky-pivovar,Micro Brewery,https://www.facebook.com/Pivovarzatec,,http://www.zateckypivovar.cz/,Czech Republic,?atec,,50.3322,13.5419,"Thu, 27 Jan 2011 21:28:16 +0000",0,1,,,,1584,3.42377,12,2015,1849,0,0,[],3.46046,False
0,5.0,Brewed on behalf of the Hell Hunt Pub,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hell Hunt Tume,viru-olu-harboe-hell-hunt-tume,Schwarzbier,26928,5864,https://untappd.akamaized.net/site/brewery_logos/brewery-5864_809c8.jpeg,Viru ?lu,viru-olu,Micro Brewery,,,http://www.wiru.ee,Estonia,Haljala,,59.4326,26.2653,"Thu, 27 Jan 2011 21:35:15 +0000",0,1,,,,336,3.36012,12,395,379,0,0,[],3.49851,False
0,4.6,Brewed on behalf of the Hell Hunt Pub,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hell Hunt Hele,viru-olu-harboe-hell-hunt-hele,Lager - Pale,26929,5864,https://untappd.akamaized.net/site/brewery_logos/brewery-5864_809c8.jpeg,Viru ?lu,viru-olu,Micro Brewery,,,http://www.wiru.ee,Estonia,Haljala,,59.4326,26.2653,"Thu, 27 Jan 2011 21:37:09 +0000",0,1,,,,364,3.0158,27,439,416,0,0,[],3.30541,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-darkStarMM.jpg,,M&M (Mark & Melissa),dark-star-brewing-co-m-m-mark-melissa,Porter - American,27369,1513,https://untappd.akamaized.net/site/brewery_logos/brewery-1513_f086d.jpeg,Dark Star Brewing Co.,dark-star-brewing-co,Micro Brewery,http://www.facebook.com/darkstarbrewco,darkstarbrewco,http://darkstarbrewing.co.uk,England,Partridge Green,West Sussex,50.9586,-0.289656,"Sat, 29 Jan 2011 18:24:11 +0000",0,1,27369.0,"Thu, 01 Jan 1970 00:00:00 +0000",26930.0,5,0.0,0,13,12,0,0,[],3.56026,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-darkStarMM.jpg,,M&M (Mark & Melissa),dark-star-brewing-co-m-m-mark-melissa,Porter - American,27369,1513,https://untappd.akamaized.net/site/brewery_logos/brewery-1513_f086d.jpeg,Dark Star Brewing Co.,dark-star-brewing-co,Micro Brewery,http://www.facebook.com/darkstarbrewco,darkstarbrewco,http://darkstarbrewing.co.uk,England,Partridge Green,West Sussex,50.9586,-0.289656,"Sat, 29 Jan 2011 18:24:11 +0000",0,1,27369.0,"Thu, 01 Jan 1970 00:00:00 +0000",26931.0,5,0.0,0,13,12,0,0,[],3.56026,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_6537_sm_11a8ed640672d2f45c2a63259afbb3.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_6537_hd_4135ab4955135b2d919df5a1fa2993.jpeg,13th Century Grut Bier,dr-fritz-briem-13th-century-grut-bier,Gruit / Ancient Herbed Ale,6537,1565,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Dr. Fritz Briem,dr-fritz-briem,Micro Brewery,,,,Germany,Au,,48.561,11.7377,"Thu, 14 Oct 2010 14:11:33 +0000",0,1,6537.0,"Thu, 01 Jan 1970 00:00:00 +0000",26932.0,2243,3.28934,17,2866,2680,0,0,[],3.33264,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-Guido_26933.jpeg,,Guido,brouwerij-smisje-guido,Belgian Strong Dark Ale,26933,278,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijSmisje_278.jpeg,Brouwerij Smisje,brouwerij-smisje,Micro Brewery,,,www.smisje.be,Belgium,Mater,Oost-Vlaanderen,50.8446,3.66185,"Thu, 27 Jan 2011 22:14:27 +0000",0,0,,,,161,3.40994,0,197,189,0,0,[],3.56738,False
0,10.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Smisje Plus,brouwerij-smisje-smisje-plus,IPA - Imperial / Double,26934,278,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijSmisje_278.jpeg,Brouwerij Smisje,brouwerij-smisje,Micro Brewery,,,www.smisje.be,Belgium,Mater,Oost-Vlaanderen,50.8446,3.66185,"Thu, 27 Jan 2011 22:18:05 +0000",0,0,,,,41,3.46951,0,58,56,0,0,[],3.62835,False
