auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.0,"For this inaugural installment of collaboration brews, we invited distinguished Belgian brewer Jean-Marie Rock to join our own Steven Pauwels for a zymological alliance. A starkly simple recipe combined with a painstakingly complex brewing process produce an Imperial Pilsner of subtle elegance and delicately balanced contrasts. First wort hopping, a very old technique in which hops normally added late in the boil are put in at the beginning, and allowed to steep for a much longer time, gives the beer an especially refined hop aroma and flavor. The 100% Pilsner malt makes a clear, yet restrained statement, answered by a stead, harmonious chorus of Saaz hop bitterness, echoes of which linger in the dry, crisp finish.",29,https://untappd.akamaized.net/site/beer_logos/beer-_16787_sm_a5dea58faf72b29933fa4e6d5f8e17.jpeg,,Collaboration No. 1 - Imperial Pilsner,boulevard-brewing-co-collaboration-no-1-imperial-pilsner,Pilsner - Imperial / Double,16787,1514,https://untappd.akamaized.net/site/brewery_logos/brewery-1514_2003e.jpeg,Boulevard Brewing Co.,boulevard-brewing-co,Micro Brewery,http://www.facebook.com/Boulevard,Boulevard_Beer,http://www.boulevard.com/,United States,Kansas City,MO,39.0812,-94.5954,1.0,"[{'brewery': {'brewery_id': 148339, 'brewery_name': 'Greenbrew SPRL', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-148339_b02b7.jpeg', 'country_name': 'Belgium', 'location': {'brewery_city': 'Florenville', 'brewery_state': 'Luxembourg'}}}]","Fri, 24 Dec 2010 16:27:49 +0000",0,0,16787.0,"Thu, 01 Jan 1970 00:00:00 +0000",20849.0,143,3.72902,0,227,207,0,,0.0,[],3.67541,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Superior_97168.jpeg,,Superior,cerveceria-cuauhtemoc-moctezuma-heineken-superior,Lager - North American Adjunct,97168,360,https://untappd.akamaized.net/site/brewery_logos/brewery-360_7cfc5.jpeg,Cervecer?a Cuauht?moc Moctezuma S.A. de C.V.,cerveceria-cuauhtemoc-moctezuma-sa-de-cv,Macro Brewery,https://www.facebook.com/cuamocmx,cuamocmx,http://www.cuamoc.com/es,Mexico,Monterrey,Nuevo Le?n,25.6949,-100.317,,,"Thu, 10 Nov 2011 01:22:11 +0000",0,1,97168.0,"Sun, 06 May 2012 08:54:27 +0000",20851.0,2895,2.7905,150,4152,3470,0,,0.0,[],2.87251,False
0,4.8,"Otro buen acierto de las cervecerias independientes. Buen cuerpo y un sabor a lupulo muy acentado al final, que le da ese sabor peculiar, encontrado en cervezas de la zona de Republica checa y el sur este de alemania. ",19,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tijuana Morena,consorcio-cervecero-de-baja-california-tijuana-morena,Schwarzbier,20853,2739,https://untappd.akamaized.net/site/brewery_logos/brewery-2739_7fc58.jpeg,Consorcio Cervecero de Baja California,consorcio-cervecero-de-baja-california,Micro Brewery,https://www.facebook.com/tjbeer,,http://tjbeer.com,Mexico,Tijuana,Baja California,32.512,-117.031,,,"Tue, 04 Jan 2011 01:47:03 +0000",0,1,,,,1142,3.31743,27,1590,1366,0,,0.0,[],3.38772,False
0,11.0,"Like India Pale Ale, the classic Imperial Stouts were originally brewed with high levels of alcohol and hops to withstand the rigors of a long sea journey, not to India but to Imperial Russia and the Baltic States. Our version is an over-the-top riff on the style, with a huge grain bill featuring several kinds of malted barley, wheat, rye, oats, and spelt. Robust grain and coffee flavors are counterbalanced by date and plum notes from the Belgian yeast. To add extra complexity and depth, this Imperial Stout is made up of a blend of freshly brewed beer and several barrel-aged beers, carefully balanced. Za Vas!",63,https://untappd.akamaized.net/site/beer_logos/beer-20854_12cc0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20854_82e2d_hd.jpeg,Imperial Stout,boulevard-brewing-co-imperial-stout,Stout - Imperial / Double,20854,1514,https://untappd.akamaized.net/site/brewery_logos/brewery-1514_2003e.jpeg,Boulevard Brewing Co.,boulevard-brewing-co,Micro Brewery,http://www.facebook.com/Boulevard,Boulevard_Beer,http://www.boulevard.com/,United States,Kansas City,MO,39.0812,-94.5954,,,"Tue, 04 Jan 2011 01:47:27 +0000",0,1,,,,15604,4.02783,106,19254,17288,0,,5.0,"[{'beer': {'bid': 104169, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_104169_sm_0666e92a7296453ed07ff16d1903d9.jpeg', 'beer_slug': 'boulevard-brewing-co-imperial-stout-2011', 'beer_name': 'Imperial Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 113097, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_113097_sm_5b37933c78678a9d00f513399e0f27.jpeg', 'beer_slug': 'boulevard-brewing-co-imperial-stout-2008', 'beer_name': 'Imperial Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 492492, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_492492_sm_fd62bab146caa7f4afb0fc982c4dd9.jpeg', 'beer_slug': 'boulevard-brewing-co-imperial-stout-2013', 'beer_name': 'Imperial Stout (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 896602, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-896602_4eb2d_sm.jpeg', 'beer_slug': 'boulevard-brewing-co-imperial-stout-2014', 'beer_name': 'Imperial Stout (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1272484, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1272484_340c8_sm.jpeg', 'beer_slug': 'boulevard-brewing-co-imperial-stout-2015', 'beer_name': 'Imperial Stout (2015)', 'is_vintage': 1, 'is_variant': 0}}]",4.0206,False
0,4.0,"Victoria , a pilsener-vienna type beer, is the most traditional out of Modelo?s brand portfolio. Unique for its bitterness and strong flavor which instantly pleases even the most demanding consumer. With more than 135 years of excellence, Victoria is one of the oldest beers produced in Mexico. ",0,https://untappd.akamaized.net/site/beer_logos/beer-6212_76a12_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6212_26df6_hd.jpeg,Victoria,grupo-modelo-victoria,Lager - Vienna,6212,618,https://untappd.akamaized.net/site/brewery_logos/brewery-GrupoModeloSAdeCV_618.jpeg,Grupo Modelo,grupo-modelo,Macro Brewery,https://www.facebook.com/Grupo-Modelo-140990106243621/,GrupoModelo_MX,http://www.gmodelo.mx,Mexico,Mexico City,Distrito Federal,19.4296,-99.2031,,,"Wed, 06 Oct 2010 11:32:16 +0000",0,1,6212.0,"Tue, 13 Jan 2015 20:10:19 +0000",20856.0,53833,3.10187,1951,84013,62134,0,,0.0,[],3.10496,False
0,8.3,"Charlie Papazian and Fred Eckhart are the men who launched a thousand breweries. Their writing on the art of homebrewing and steadfast promotion of beer culture helped propel the craft brewing movement. Charlie and Fred agreed to work with us on this special ale in honor of our 30th anniversary. This Imperial Helles Bock is a testament to the ever-evolving brewer?s art. Bold yet balanced with distinct toasted malt character, moderate sweetness and clean and floral hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-30thAnniversaryCharlieFredKensImperialHellesBock_9335.jpeg,,"30th Anniversary - Charlie, Fred & Ken's Imperial Helles Bock",sierra-nevada-brewing-co-30th-anniversary-charlie-fred-ken-s-imperial-helles-bock,Maibock / Heller (Helles) Bock,9335,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,,,"Mon, 15 Nov 2010 09:08:45 +0000",0,0,9335.0,"Thu, 01 Jan 1970 00:00:00 +0000",20857.0,1250,3.8062,3,1806,1681,0,,0.0,[],3.77565,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Irish Cream Stout,wynkoop-brewing-co-irish-cream-stout,Stout - Other,20858,4373,https://untappd.akamaized.net/site/brewery_logos/brewery-4373_fef36.jpeg,Wynkoop Brewing Co.,wynkoop-brewing-co,Brew Pub,http://www.facebook.com/WynkoopBrewingCompany,Wynkoop,http://www.Wynkoop.com,United States,Denver,CO,39.7534,-104.999,,,"Tue, 04 Jan 2011 01:55:06 +0000",0,1,,,,2,0.0,0,3,3,0,,0.0,[],3.6204,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_51468_a0663bc8c00fda2babf100af9e05.jpeg,,Yebisu Stout Creamy Top,sapporo-breweries-yebisu-stout-creamy-top,Stout - Other,51468,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,Macro Brewery,https://www.facebook.com/sapporobeer,,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,,,"Fri, 20 May 2011 03:43:55 +0000",0,1,51468.0,"Wed, 11 Apr 2012 17:31:35 +0000",20859.0,1033,3.51404,23,1386,1229,0,,0.0,[],3.54524,False
0,10.0,"Our take on the West Coast-style Double India Pale Ale, The Oracle places hop intensity first and foremost, making only the slightest concession to malt and balance.

The fireworks start with the aromatic punch of dry-hop sessions with hop varieties from the Pacific Northwest. Resinous, citrusy hop flavors mixed with aggressive bitterness from a massive kettle addition deliver on that aromatic promise.",90,https://untappd.akamaized.net/site/beer_logos/beer-_9283_sm_850651fe167b6de2d91fbf1c9e757e.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_9283_hd_1c1542fd3fd9af9a0c984e0c490c93.jpeg,The Oracle,bell-s-brewery-inc-the-oracle,IPA - Imperial / Double,9283,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Sun, 14 Nov 2010 15:18:32 +0000",0,1,9283.0,"Thu, 01 Jan 1970 00:00:00 +0000",20860.0,30341,4.02246,73,44683,33432,0,,5.0,"[{'beer': {'bid': 236381, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_236381_sm_d71764252d001dbad738e231634341.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2012', 'beer_name': 'The Oracle (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 394008, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_394008_sm_22bf6da275c2bfbf972c6353f05232.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2011', 'beer_name': 'The Oracle (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 431585, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_431585_sm_b52db2012adfaf4d599693f462eead.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2013', 'beer_name': 'The Oracle (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 439828, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_439828_sm_c2dc52e715219276052ca630b89b67.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2010', 'beer_name': 'The Oracle (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 553679, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-553679_6b21b_sm.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2009', 'beer_name': 'The Oracle (2009)', 'is_vintage': 1, 'is_variant': 0}}]",4.01876,False
0,9.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-SparklingAle_11989.jpeg,,Sparkling Ale,bell-s-brewery-inc-sparkling-ale,Belgian Tripel,11989,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Mon, 29 Nov 2010 23:34:34 +0000",0,1,11989.0,"Thu, 01 Jan 1970 00:00:00 +0000",20861.0,1964,3.59165,0,2734,2458,0,,0.0,[],3.59956,False
0,9.2,"Truly, this brew is undefinable. But double black ipa is as close as we can get.",0,https://untappd.akamaized.net/site/beer_logos/beer-Batch10000_10477.jpeg,,"Batch 10,000",bell-s-brewery-inc-batch-10-000,Strong Ale - American,10477,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Mon, 22 Nov 2010 12:09:20 +0000",0,0,10477.0,"Thu, 01 Jan 1970 00:00:00 +0000",20862.0,2741,3.90505,15,4489,3582,0,,0.0,[],3.87961,False
0,7.0,"Flaked oats provide a smoothing effect on the sharper roasted characteristics of typical stout specialty malts. Oats add a mild nutty, breakfast cereal flavor to the chocolate & coffee notes of the roasted malts. Hop character is secondary: bitterness is present for balance, while aroma is only a background layer.
",0,https://untappd.akamaized.net/site/beer_logos/beer-20863_50f50_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20863_bad28_hd.jpeg,Oatmeal Stout,bell-s-brewery-oatmeal-stout,Stout - Oatmeal,20863,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Tue, 04 Jan 2011 02:54:04 +0000",0,1,,,,2485,3.83763,4,3062,2878,0,,2.0,"[{'beer': {'bid': 491662, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-oatmeal-stout-2004', 'beer_name': 'Oatmeal Stout (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1338235, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-oatmeal-stout-2015', 'beer_name': 'Oatmeal Stout (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.81721,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-OvilaAbbeyDubbel_11816.jpeg,,Ovila Dubbel,sierra-nevada-brewing-co-ovila-dubbel,Belgian Dubbel,11816,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,,,"Sun, 28 Nov 2010 15:52:34 +0000",0,1,11816.0,"Thu, 01 Jan 1970 00:00:00 +0000",20864.0,8311,3.75803,21,11799,10296,0,,3.0,"[{'beer': {'bid': 210706, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-210706_f5d27_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-ovila-dubbel-barrel-aged', 'beer_name': 'Ovila Dubbel Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 718459, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-ovila-dubbel-2012', 'beer_name': 'Ovila Dubbel (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1148347, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-210706_f5d27_sm.jpeg', 'beer_slug': 'sierra-nevada-brewing-co-ovila-dubbel-barrel-aged-2015', 'beer_name': 'Ovila Dubbel Barrel Aged (2015)', 'is_vintage': 1, 'is_variant': 1}}]",3.75424,False
0,5.0,"Pours a pale gold with low carbonation and a thin head which soon dissipates. Appearance is a little underwhelming, due to the carbonation problem.

Aromas of malted milk, barley fields, and not a lot in the way of hops. No adjuncts, this beer smells organic like it claims, but isn't very interesting.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Organic Beer Shinshu Sansan,yo-ho-brewing-company-organic-beer-shinshu-sansan,Pilsner - Other,20865,5859,https://untappd.akamaized.net/site/brewery_logos/brewery-YoHoBrewingCompany_5859.jpeg,Yo-Ho Brewing Company,yo-ho-brewing-company,Micro Brewery,https://www.facebook.com/yonayonaale,yohobrewing,http://www.yonasato.com/,Japan,Saku-shi,Nagano,36.2982,138.496,,,"Tue, 04 Jan 2011 03:05:57 +0000",0,1,,,,1,0.0,1,13,13,0,,0.0,[],3.63898,False
0,5.0,New Zealand hop included,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sparkling Hop,kirin-brewery-company-sparkling-hop,Happoshu,270274,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,Macro Brewery,https://www.facebook.com/kirinbeer,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,,,"Wed, 28 Nov 2012 07:33:47 +0000",0,1,270274.0,"Sun, 27 Jan 2013 17:14:06 +0000",20866.0,18,2.69444,0,33,30,0,,0.0,[],3.59695,False
0,5.0,Taste is like a slightly worse watered down version of the aroma. light alcohol. slightly more offensive sweaty socks character. less vegetal and less resembling a bad champagne (both of which would have been preferred). touch of bitterness. clingy unpleasant aftertast.,0,https://untappd.akamaized.net/site/beer_logos/beer-17778_15938_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17778_af09f_hd.jpeg,Sapporo Draft One,sapporo-breweries-sapporo-draft-one,Happoshu,17778,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,Macro Brewery,https://www.facebook.com/sapporobeer,,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,,,"Sun, 26 Dec 2010 20:01:11 +0000",0,1,17778.0,"Mon, 02 Jul 2012 17:27:51 +0000",20867.0,156,2.53526,2,319,232,0,,0.0,[],3.27337,False
0,5.0,"Brewed by: 
Asahi Breweries Ltd
Review:
Everyone else is right, and I was very surprised to find that it was a full-strength beer of 5% ABV. It is totally inoffensive, which really offends me.
The good thing is that is was only 200yen ($2+) in the vending machine compared with Asahi Dry which was 270yen ($2.70+). However, I think the ""karakuchi"" of Asahi Dry is worth the extra $0.70.
My beer wouldn't skimp on me, so why should I skimp on my beer?",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Asahi Honnama Aqua Blue,asahi-breweries-asahi-honnama-aqua-blue,Happoshu,20868,50,https://untappd.akamaized.net/site/brewery_logos/brewery-AsahiBreweries_50.jpeg,Asahi Breweries,asahi-breweries,Macro Brewery,https://www.facebook.com/asahibeer.japan,asahibeer_jp,http://www.asahibeer.com/,Japan,Sumida-ku,Tokyo,35.7098,139.8,,,"Tue, 04 Jan 2011 03:31:48 +0000",0,1,,,,172,2.48837,4,281,261,0,,0.0,[],3.23171,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nagoya Akamiso Lager,morita-kinshachi-brewery-wadakan-corp-kinshachi-nagoya-akamiso-lagar,Spiced / Herbed Beer,24732,14391,https://untappd.akamaized.net/site/brewery_logos/brewery-MoritaKinshachiBeerWadakanCorp_14391.jpeg,Wadakan Corp.,wadakan-corp,Micro Brewery,,,http://www.kinshachi.jp/,Japan,Inuyama-shi,Aichi,35.3374,136.938,,,"Sun, 16 Jan 2011 09:35:28 +0000",0,1,24732.0,"Fri, 06 Jan 2012 14:08:02 +0000",20869.0,543,3.46271,18,709,636,0,,0.0,[],3.5304,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-20757_be3d2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20757_e2f92_hd.jpeg,Mugi to Hop [?????],sapporo-breweries-mugi-to-hop,Happoshu,20757,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,Macro Brewery,https://www.facebook.com/sapporobeer,,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,,,"Mon, 03 Jan 2011 18:25:01 +0000",0,1,20757.0,"Thu, 01 Jan 1970 00:00:00 +0000",20870.0,149,2.71812,0,381,252,0,,0.0,[],3.34461,False
0,1.2,Double fermentation kvass made of true ingredients,0,https://untappd.akamaized.net/site/beer_logos/beer-20871_85e6a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20871_008bf_hd.jpeg,Ochakovskiy Kvass,ochakovo-ochakovo-ochakovskiy-kvass,Kvass,20871,5585,https://untappd.akamaized.net/site/brewery_logos/brewery-Ochakovo_5585_c5f78.jpeg,Ochakovo (???????),ochakovo,Macro Brewery,,,www.ochakovo.ru,Russia,??????,,55.6751,37.4349,,,"Tue, 04 Jan 2011 03:38:24 +0000",0,1,,,,424,3.05425,10,622,492,0,,0.0,[],3.30388,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Moskvas  (???????),moscow-brewing-company-moskovskaya-pivovarennaya-kompaniya-moskvas-moskvas,Kvass,20872,7165,https://untappd.akamaized.net/site/brewery_logos/brewery-MoskovskayaPivovarennayaKompaniya_7165.jpeg,Moscow Brewing Company (?????????? ???????????? ????????),moscow-brewing-company,Macro Brewery,http://www.facebook.com/BEERandTALK,mosbrew,http://www.mosbrew.ru,Russia,Moscow,Moscow Region,55.9244,37.7118,,,"Tue, 04 Jan 2011 03:39:54 +0000",0,1,,,,4,0.0,0,20,20,0,,0.0,[],3.60211,False
0,7.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Double Coffee Stout,bullfrog-brewery-double-coffee-stout,Stout - Other,20873,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,,,"Tue, 04 Jan 2011 03:40:29 +0000",0,1,,,,66,3.86742,0,95,86,0,,0.0,[],3.68461,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jamu Jago Brew,jamu-jago-brew-jamu-jago-brew,Belgian Dubbel,20875,5925,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Jamu Jago Brew,jamu-jago-brew,Micro Brewery,,,,Malaysia,,,0.0,0.0,,,"Tue, 04 Jan 2011 03:56:31 +0000",0,1,,,,0,0.0,1,3,3,0,,0.0,[],3.65091,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Anker & Serem,madu-dan-racun-co-ltd-anker-serem,Scottish Ale,20886,5926,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Madu dan Racun Co. Ltd,madu-dan-racun-co-ltd,Micro Brewery,,,,Malaysia,,,0.0,0.0,,,"Tue, 04 Jan 2011 04:10:34 +0000",0,1,,,,0,0.0,0,3,3,0,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ramuan Madura,madu-dan-racun-co-ltd-ramuan-madura,Winter Warmer,20887,5926,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Madu dan Racun Co. Ltd,madu-dan-racun-co-ltd,Micro Brewery,,,,Malaysia,,,0.0,0.0,,,"Tue, 04 Jan 2011 04:11:35 +0000",0,1,,,,10,3.425,0,15,15,0,,0.0,[],3.62958,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bir Peletok,madu-dan-racun-co-ltd-bir-peletok,Stout - Oyster,20888,5926,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Madu dan Racun Co. Ltd,madu-dan-racun-co-ltd,Micro Brewery,,,,Malaysia,,,0.0,0.0,,,"Tue, 04 Jan 2011 04:13:17 +0000",0,1,,,,0,0.0,0,2,2,0,,0.0,[],3.59537,False
0,10.5,"This titanic, immensely viscous stout is loaded with inimitable flavors of chocolate-covered caramel and coffee and hide a hefty 65 IBUs underneath the smooth blanket of malt. It is made with enormous amounts of two-row malt, chocolate malt, roasted barley, flaked oats and hops.",65,https://untappd.akamaized.net/site/beer_logos/beer-4744_50892_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4744_49ff0_hd.jpeg,Ten FIDY,oskar-blues-brewery-ten-fidy,Stout - American Imperial / Double,4744,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4744.0,"Thu, 01 Jan 1970 00:00:00 +0000",20889.0,114543,4.1159,1674,187803,125508,0,,5.0,"[{'beer': {'bid': 84062, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-ten-fidy-stranahan-s-barrel-aged-w-cherries', 'beer_name': ""Ten FIDY (Stranahan's Barrel Aged w/ Cherries)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 137078, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-TenFIDY2009_137078.jpeg', 'beer_slug': 'oskar-blues-brewery-ten-fidy-2009', 'beer_name': 'Ten FIDY (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 138774, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'oskar-blues-brewery-ten-fidy-wild-turkey-barrel-aged', 'beer_name': 'Ten FIDY (Wild Turkey Barrel-Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 147954, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-TenFIDY2010_147954.jpeg', 'beer_slug': 'oskar-blues-brewery-ten-fidy-2010', 'beer_name': 'Ten FIDY (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 164222, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-TenFidy2008_164222.jpeg', 'beer_slug': 'oskar-blues-brewery-ten-fidy-2008', 'beer_name': 'Ten FIDY (2008)', 'is_vintage': 1, 'is_variant': 0}}]",4.11467,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cendol Beralkohol,madu-dan-racun-co-ltd-cendol-beralkohol,Stout - Other,20890,5926,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Madu dan Racun Co. Ltd,madu-dan-racun-co-ltd,Micro Brewery,,,,Malaysia,,,0.0,0.0,,,"Tue, 04 Jan 2011 04:14:48 +0000",0,1,,,,0,0.0,0,5,5,0,,0.0,[],3.59537,False
