auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,9.5,Green Wax (2009 & 2010),0,https://untappd.akamaized.net/site/beer_logos/beer-_11798_732da33b59c01832fc46cc0fa343.jpeg,,Eclipse - Heaven Hill Rye,fiftyfifty-brewing-co-eclipse-heaven-hill-rye,Stout - American Imperial / Double,11798,520,https://untappd.akamaized.net/site/brewery_logos/brewery-FiftyFiftyBrewingCo_520.jpeg,FiftyFifty Brewing Co.,fiftyfifty-brewing-co,Micro Brewery,https://www.facebook.com/5050Brewing,5050Brewing,http://www.fiftyfiftybrewing.com/,United States,Truckee,CA,39.322,-120.164,,,"Sun, 28 Nov 2010 15:20:16 +0000",0,1,11798.0,"Thu, 01 Jan 1970 00:00:00 +0000",20936.0,268,4.27332,0,378,367,0,11.9,Eclipse,fiftyfifty-brewing-co-eclipse,4510.0,86.0,,,,,,,,3.94213,False
0,9.0,A Russian Imperial Stout with a hearty malt body and bold hop flavor.,50,https://untappd.akamaized.net/site/beer_logos/beer-5794_1d641_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5794_466c6_hd.jpeg,Blackout Stout,great-lakes-brewing-company-blackout-stout,Stout - Russian Imperial,5794,3125,https://untappd.akamaized.net/site/brewery_logos/brewery-3125_cc74b.jpeg,Great Lakes Brewing Company,great-lakes-brewing-company,Micro Brewery,http://www.facebook.com/greatlakesbrewingco,GLBC_Cleveland,http://www.greatlakesbrewing.com/,United States,Cleveland,OH,41.4844,-81.7044,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5794.0,"Thu, 01 Jan 1970 00:00:00 +0000",20937.0,44638,3.99458,417,70393,48951,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 16490, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16490_2e9b1_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-barrel-aged-blackout-stout', 'beer_name': 'Barrel-Aged Blackout Stout', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 46700, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-46700_c0cbc_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-blackout-stout-2009', 'beer_name': 'Blackout Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 95167, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-95167_04340_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-blackout-stout-2011', 'beer_name': 'Blackout Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 103207, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-103207_bdfb5_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-blackout-stout-2007', 'beer_name': 'Blackout Stout (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 113464, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-113464_6bd33_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-blackout-stout-2010', 'beer_name': 'Blackout Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.99225,False
0,9.4,"Our Double or Imperial IPA that is brewed to turn your world upside down. This beer is brewed with Simcoe hops which are citrusy and buttery at the same time. Pungent aromatics up front paired with a malt-balanced backbone and a smooth, bitter finish.",86,https://untappd.akamaized.net/site/beer_logos/beer-FoundersDoubleTrouble.jpg,,Double Trouble,founders-brewing-co-double-trouble,IPA - Imperial / Double,5437,549,https://untappd.akamaized.net/site/brewery_logos/brewery-foundersbrewingcompany_549.jpeg,Founders Brewing Co.,founders-brewing-co,Micro Brewery,http://www.facebook.com/foundersbrewing,foundersbrewing,http://www.foundersbrewing.com/,United States,Grand Rapids,MI,42.9585,-85.6735,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5437.0,"Thu, 01 Jan 1970 00:00:00 +0000",20938.0,75539,3.99512,64,137672,83596,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 311727, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'founders-brewing-co-double-trouble-2004', 'beer_name': 'Double Trouble (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 311873, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'founders-brewing-co-double-trouble-2008', 'beer_name': 'Double Trouble (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 348763, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-FoundersDoubleTrouble.jpg', 'beer_slug': 'founders-brewing-co-double-trouble-2013', 'beer_name': 'Double Trouble (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 408473, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-FoundersDoubleTrouble.jpg', 'beer_slug': 'founders-brewing-co-double-trouble-2012', 'beer_name': 'Double Trouble (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 710790, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-FoundersDoubleTrouble.jpg', 'beer_slug': 'founders-brewing-co-double-trouble-2014', 'beer_name': 'Double Trouble (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.99373,False
0,10.5,"Santa?s Little Helper, our Imperial Stout, starts with an emphasis on dark cocoa and roasted coffee aromatics. The finish lends hints of sweet crystal malt, warming tones of alcohol and a touch of hops, making a perfect accompaniment to leftover fruit cake and sugar cookies.",70,https://untappd.akamaized.net/site/beer_logos/beer-9288_d37f6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9288_34e7f_hd.jpeg,Santa's Little Helper,port-brewing-company-santa-s-little-helper,Stout - American Imperial / Double,9288,1009,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg,Port Brewing Company,port-brewing-company,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.portbrewing.com/,United States,San Marcos,CA,33.1416,-117.149,,,"Sun, 14 Nov 2010 16:37:26 +0000",0,1,9288.0,"Thu, 01 Jan 1970 00:00:00 +0000",20939.0,29218,3.86798,99,39604,32460,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 25823, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SantasLittleHelper2008_25823.jpeg', 'beer_slug': 'port-brewing-company-santa-s-little-helper-2008', 'beer_name': ""Santa's Little Helper (2008)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 40674, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SantasLittleHelper2009_40674.jpeg', 'beer_slug': 'port-brewing-company-santa-s-little-helper-2009', 'beer_name': ""Santa's Little Helper (2009)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89202, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SantasLittleHelper2010_89202.jpeg', 'beer_slug': 'port-brewing-company-santa-s-little-helper-2010', 'beer_name': ""Santa's Little Helper (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89203, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SantasLittleHelper2011_89203.jpeg', 'beer_slug': 'port-brewing-company-santa-s-little-helper-2011', 'beer_name': ""Santa's Little Helper (2011)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 264009, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-9288_d37f6_sm.jpeg', 'beer_slug': 'port-brewing-company-santa-s-little-helper-2012', 'beer_name': ""Santa's Little Helper (2012)"", 'is_vintage': 1, 'is_variant': 0}}]",3.86573,False
0,6.5,"Frydenlund Bokk?l er en r?dbrun klassisk bokk?l. Aromaen er rikt preget av sjokolade, karamell, m?rke t?rkede frukter, kaffe og ristet malt. Smaken er fyldig med en rik maltsmak som er godt balansert mot en moderat bitterhet.",18,https://untappd.akamaized.net/site/beer_logos/beer-20940_547f0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20940_92484_hd.jpeg,Bokk?l,frydenlund-bryggerier-bokkol,Bock,20940,2358,https://untappd.akamaized.net/site/brewery_logos/brewery-2358_bb3d6.jpeg,Frydenlund Bryggerier,frydenlund-bryggerier,Micro Brewery,https://www.facebook.com/maltogpepper/,,http://www.ringnes.no,Norway,Oslo,,59.9139,10.7522,,,"Tue, 04 Jan 2011 05:11:34 +0000",0,1,,,,2346,3.39855,92,2960,2511,0,,,,,,,,,,,0.0,[],3.42758,False
0,5.0,Wild Yeast Ale,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Shizen Bakushu,brewery-hakusekikan-shizen-bakushu,Sour - Ale,76244,5700,https://untappd.akamaized.net/site/brewery_logos/brewery-BreweryHakusekikan_5700.jpeg,Brewery Hakusekikan,brewery-hakusekikan,Micro Brewery,,,http://hakusekikan-beer.jp/,Japan,Nakatsugawa-shi,Gifu,35.4988,137.4,,,"Fri, 02 Sep 2011 20:17:24 +0000",0,0,76244.0,"Wed, 05 Sep 2012 17:00:25 +0000",20941.0,28,3.65179,0,39,38,0,,,,,,,,,,,0.0,[],3.63224,False
0,9.5,"Les Bons Voeux means best wishes, which is what Brasserie Dupont sends with this very special saison ale brewed for the holidays. Redolently aromatic, rich and velvety. 
Rich gold color, fragrant (lemony with hints of pepper, banana and clove), as all the beers of Dupont are with a full,deep malt richness that lingers on your tongue for what seems the whole holiday season. Considered by some the finest offering from this unparalleled
Brewery. ?The best Belgian beer, if ever there could be such an award...a sumptuous, seductive 9.5% beer.  Because of it?s intensity, I would recommend the novice graduate to this beer. However, if a saison that is starting to lean towards being a triple appeals to you, and if its in season, don?t hesitate.?",28,https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-882_f5800_hd.jpeg,Avec Les Bons Voeux,brasserie-dupont-avec-les-bons-voeux-de-la-brasserie-dupont,Saison / Farmhouse Ale,882,189,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieDupont_189.jpeg,Brasserie Dupont,brasserie-dupont,Micro Brewery,,,http://www.brasserie-dupont.com,Belgium,Tourpes,Hainaut,50.5706,3.65188,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,882.0,"Thu, 01 Jan 1970 00:00:00 +0000",20942.0,27745,3.90532,422,37408,31094,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 287999, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg', 'beer_slug': 'brasserie-dupont-avec-les-bons-voeux-2005', 'beer_name': 'Avec Les Bons Voeux (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 293909, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg', 'beer_slug': 'brasserie-dupont-avec-les-bons-voeux-2012', 'beer_name': 'Avec Les Bons Voeux (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 340488, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg', 'beer_slug': 'brasserie-dupont-avec-les-bons-voeux-2011', 'beer_name': 'Avec Les Bons Voeux (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 341975, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg', 'beer_slug': 'brasserie-dupont-avec-les-bons-voeux-2008', 'beer_name': 'Avec Les Bons Voeux (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 372390, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-882_c9a72_sm.jpeg', 'beer_slug': 'brasserie-dupont-avec-les-bons-voeux-2010', 'beer_name': 'Avec Les Bons Voeux (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.90255,False
0,4.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-20943_8e364_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20943_34eab_hd.jpeg,Halling,aass-bryggeri-halling,Pilsner - Other,20943,4,https://untappd.akamaized.net/site/brewery_logos/brewery-4_e15e5.jpeg,Aass Bryggeri,aass-bryggeri,Micro Brewery,https://www.facebook.com/Aass.bryggeri,,http://www.aass.no,Norway,Drammen,,59.7417,10.2117,,,"Tue, 04 Jan 2011 05:14:00 +0000",0,1,,,,4375,3.11594,87,5996,4717,0,,,,,,,,,,,0.0,[],3.15081,False
0,7.5,"Squeeze those hops for all they're worth and prepare to pucker up: Nugget Nectar Ale, will take hopheads to nirvana with a heady collection of Nugget, Warrior and Tomahawk hops. Starting with the same base ingredients of our flagship HopBack Amber Ale, Nugget Nectar intensifies the malt and hop flavors to create an explosive hop experience.",93,https://untappd.akamaized.net/site/beer_logos/beer-3757_1b370_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3757_204c2_hd.jpeg,Nugget Nectar,troegs-independent-brewing-nugget-nectar,Red Ale - Imperial / Double,3757,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3757.0,"Thu, 01 Jan 1970 00:00:00 +0000",20944.0,117995,4.02864,2009,345553,130157,0,,,,,,,,,,,0.0,[],4.02767,False
0,9.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-20945_80670_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20945_5cf84_hd.jpeg,Warhead Stout,thunder-canyon-brewery-warhead-stout,Stout - American Imperial / Double,20945,1262,https://untappd.akamaized.net/site/brewery_logos/brewery-1262_916b0.jpeg,Thunder Canyon Brewery,thunder-canyon-brewery,Brew Pub,http://www.facebook.com/ThunderCanyonBrewery,,http://www.thundercanyonbrewery.com/,United States,Tucson,AZ,32.2209,-110.967,,,"Tue, 04 Jan 2011 05:14:53 +0000",0,1,,,,219,3.72945,0,295,249,0,,,,,,,,,,,2.0,"[{'beer': {'bid': 291849, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thunder-canyon-brewery-warhead-reserve', 'beer_name': 'Warhead Reserve', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1239314, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thunder-canyon-brewery-oak-aged-warhead-stout', 'beer_name': 'Oak Aged Warhead Stout', 'is_vintage': 0, 'is_variant': 1}}]",3.68355,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-20946_a7c6e_sm.jpeg,,Sweet Vanilla Stout,sankt-gallen-brewery-sweet-vanilla-stout,Stout - Other,20946,5720,https://untappd.akamaized.net/site/brewery_logos/brewery-SanktGallenBrewery_5720.jpeg,Sankt Gallen Brewery,sankt-gallen-brewery,Micro Brewery,https://www.facebook.com/SanktGallenBrewery,SanktGallenSHOP,http://www.SanktGallenBrewery.com/,Japan,Atsugi-shi,Kanagawa,35.4582,139.372,,,"Tue, 04 Jan 2011 05:15:23 +0000",0,1,,,,411,3.73297,10,610,477,0,,,,,,,,,,,0.0,[],3.69801,False
0,12.0,"Stille Nacht (Silent Night) is a prestige beer from De Dolle Brouwers, brewed for Christmas. It has a very potent beer (12% alc/vol). It has been boiling for many hours, brewed with pale malt with white candy sugar in the kettle. The Nugget hops gives an extra bitterness to balance the extreme sweetness due to the density. The taste triangle is completed with some acidity of the fermentation. It is a very interesting beer to age. We have samples of every bottling we have done so far and aging hasn't decreased the quality of this beer. Keep some samples at 10?C and mark the year on the cap with an alcohol marker. Cheers!!",0,https://untappd.akamaized.net/site/beer_logos/beer-StilleNacht_1365.jpeg,,Stille Nacht,brouwerij-de-dolle-brouwers-stille-nacht,Belgian Strong Golden Ale,1365,272,https://untappd.akamaized.net/site/brewery_logos/brewery-272_3f5a8.jpeg,Brouwerij De Dolle Brouwers,brouwerij-de-dolle-brouwers,Micro Brewery,https://www.facebook.com/De-Dolle-Brouwers-38841612341/,,http://www.dedollebrouwers.be,Belgium,Esen,West-Vlaanderen,51.0281,2.90407,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1365.0,"Thu, 01 Jan 1970 00:00:00 +0000",20947.0,9798,4.0024,75,12575,10946,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 101027, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-101027_7f0e3_sm.jpeg', 'beer_slug': 'brouwerij-de-dolle-brouwers-stille-nacht-2010', 'beer_name': 'Stille Nacht (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 104838, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-104838_c7f59_sm.jpeg', 'beer_slug': 'brouwerij-de-dolle-brouwers-stille-nacht-2007', 'beer_name': 'Stille Nacht (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 109891, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-109891_6b2e4_sm.jpeg', 'beer_slug': 'brouwerij-de-dolle-brouwers-stille-nacht-2004', 'beer_name': 'Stille Nacht (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 109892, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-109892_28b6f_sm.jpeg', 'beer_slug': 'brouwerij-de-dolle-brouwers-stille-nacht-2006', 'beer_name': 'Stille Nacht (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 112890, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-112890_48ce8_sm.jpeg', 'beer_slug': 'brouwerij-de-dolle-brouwers-stille-nacht-2008', 'beer_name': 'Stille Nacht (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.99179,False
0,10.6,"Three thousand feet above sea level in the misty mountains of Jamaica, some of the world?s finest Arabica beans are hand picked on their way to becoming Blue Mountain Coffee. Halfway around the world, plump spring barley grows to maturity in the loamy soil of North America while aromatic hops are cultivated to exacting standards.
Here in our kettles, these three special ingredients are blended to create a heady mixture of sweet sugar, dark roast, and complex flavor. Please enjoy this brew in moderation.",45,https://untappd.akamaized.net/site/beer_logos/beer-southernTierJahva.jpg,,Jah*va (Imperial Coffee Stout),southern-tier-brewing-company-jah-va-imperial-coffee-stout,Stout - American Imperial / Double,4885,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,4885.0,"Thu, 01 Jan 1970 00:00:00 +0000",20948.0,4098,3.87592,7,5984,5206,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 148231, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-JahvaImperialCoffeeStout2011_148231.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2011', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 162679, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_162679_d2dfe07f91112c1070f2b9cc2e48.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2008', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 186911, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_186911_90d0d572aefaa90a13797823ad58.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2007', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 214109, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_214109_652abf3123d865c657704434a36c.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2010', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 424352, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2012', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.86033,False
0,9.8,"Full-bodied stout that starts with a complex, malty sweet and high-roasted character that is wonderfully balanced with the use of citrusy American hops. 
Awards: 2016 World Beer Cup Silver Medal in British Style Imperial Stout; 2015 GABF Silver Medal in Imperial Stout; 2014 World Beer Cup Gold Medal in British-Style Imperial Stout; 2013 GABF Silver Medal in Imperial Stout category; 2012 GABF Bronze Medal in Imperial Stout category; 2012 World Beer Cup Gold Medal in British-style Imperial Stout; 2011 GABF Silver Medal in Imperial Stout category; 2010 World Beer Cup Gold Medal; 2010 GABF Gold Medal; 2006 World Beer Cup Bronze Medal; 2006 GABF Gold Medal; 2003 GABF Gold Medal

      ",75,https://untappd.akamaized.net/site/beer_logos/beer-_23947_fd72affdbb46cf4afdef9efeac11.jpeg,,Russian Imperial Stout,iron-hill-brewery-and-restaurant-russian-imperial-stout,Stout - Russian Imperial,23947,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,,,"Fri, 14 Jan 2011 01:30:40 +0000",0,1,23947.0,"Sat, 19 Nov 2011 20:14:24 +0000",20949.0,5178,3.98556,77,7888,5804,0,,,,,,,,,,,0.0,[],3.96695,False
0,5.9,,75,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Divine Vamp III,baird-brewing-company-divine-vamp-iii,IPA - Black / Cascadian Dark Ale,20950,5697,https://untappd.akamaized.net/site/brewery_logos/brewery-BairdBrewingCompanyFishmarketTaproom_5697.jpeg,Baird Brewing Company,baird-brewing-company,Micro Brewery,https://www.facebook.com/pages/Baird-Brewing/117149904968230,bairdbeer,http://bairdbeer.com,Japan,Izu-shi,Shizuoka,34.9517,138.94,,,"Tue, 04 Jan 2011 05:20:19 +0000",0,1,,,,172,3.55814,4,210,202,0,,,,,,,,,,,0.0,[],3.61746,False
0,9.6,"An award-winning American barleywine boasting a dense, 
fruity bouquet, an intense flavor palate and a deep reddish-brown color. Its big maltiness is superbly balanced by a wonderfully bittersweet hoppiness.

??Bigfoot captures the imagination, and its character is as big as the name implies, with a huge hoppiness in its earthy aroma, a chewy palate, and a great depth of flavor.?

Michael Jackson, Michael Jackson?s Beer ",90,https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg,,Bigfoot,sierra-nevada-brewing-co-bigfoot,Barleywine - American,20951,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,,,"Tue, 04 Jan 2011 05:21:14 +0000",0,1,,,,30535,3.7369,1309,40795,35123,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 22069, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg', 'beer_slug': 'sierra-nevada-brewing-co-bigfoot-1993', 'beer_name': 'Bigfoot (1993)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 43494, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg', 'beer_slug': 'sierra-nevada-brewing-co-bigfoot-2010', 'beer_name': 'Bigfoot (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 44285, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg', 'beer_slug': 'sierra-nevada-brewing-co-bigfoot-2011', 'beer_name': 'Bigfoot (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 44548, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg', 'beer_slug': 'sierra-nevada-brewing-co-bigfoot-1999', 'beer_name': 'Bigfoot (1999)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 45164, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaBigfoot.jpg', 'beer_slug': 'sierra-nevada-brewing-co-bigfoot-2001', 'beer_name': 'Bigfoot (2001)', 'is_vintage': 1, 'is_variant': 0}}]",3.73605,False
