auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,The Terrapin ?Moo-Hoo? Chocolate Milk Stout proudly uses cocoa nibs and shells from Olive and Sinclair Chocolate Company to give this beer its great taste!,30,https://untappd.akamaized.net/site/beer_logos/beer-TerrapinMooHoo.jpg,,Moo-Hoo Chocolate Milk Stout,terrapin-beer-co-moo-hoo-chocolate-milk-stout,Stout - Milk / Sweet,7231,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Thu, 04 Nov 2010 11:11:12 +0000",0,1,7231.0,"Fri, 08 Nov 2013 03:40:34 +0000",22259.0,60765,3.90707,,577,94629,67199,0,,,,,,5.0,"[{'beer': {'bid': 115723, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-woo-hoo', 'beer_name': 'Woo-Hoo', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 124422, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-black-and-yellow-banana-marshmallow-moo-hoo', 'beer_name': 'Black and Yellow (Banana Marshmallow Moo-Hoo)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 253123, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_253123_sm_0c34dcb3599c54342100baff27bae0.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2010', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 259076, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_259076_sm_f8f1979273666e954cb7a1fc99e258.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2011', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 263182, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_263182_sm_d8d5c12a82c3e42211028d42e57087.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2012', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.90579,False
0,6.5,"A reimagined version of the original Jazz Series beer of the same name, this brew takes the original hop and malt profile and adds the unique, funky, tart notes of a brettanomyces fermented beer. Delicate pale malts with a touch of raw wheat and hops combine with Brett fermentation to create a complex beer with fruity and funky notes with a tart finish. This beer, along with the rest of Jazz Series, was fermented in wood foeders formerly used for wine. The French term for a drummer, Le Batteur takes its name from a component of a classic jazz trio.",0,https://untappd.akamaized.net/site/beer_logos/beer-LeBatteur_22260.jpeg,,Le Batteur,bell-s-brewery-le-batteur,Other,22260,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Fri, 07 Jan 2011 07:59:40 +0000",0,1,,,,3923,3.72527,,54,4785,4504,0,,,,,,0.0,[],3.71991,False
0,7.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch35FreshHopAle_8346.jpeg,,Scratch 35 - Fresh Hop Ale,troegs-brewing-company-scratch-35-fresh-hop-ale,IPA - American,8346,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Wed, 10 Nov 2010 12:06:15 +0000",0,1,8346.0,"Thu, 01 Jan 1970 00:00:00 +0000",22261.0,16,3.42188,,0,41,35,0,,,,,,0.0,[],3.63875,False
0,10.0,"After many nights of requests for something for a more serious Hop Heads, the brew staff pooled opinions and ideas. When a consensus could not be made they decided to throw it all in the pot. The resulting construance of hops and barley fermented violently for several weeks, and produced an exceptional aromatic beer.",136,https://untappd.akamaized.net/site/beer_logos/beer-Hopknocker_22262.jpeg,,Hopknocker,schmohz-brewing-company-hopknocker,IPA - Imperial / Double,22262,6711,https://untappd.akamaized.net/site/brewery_logos/brewery-SchmohzBrewingCompany_6711.jpeg,Schmohz Brewing Company,schmohz-brewing-company,Micro Brewery,http://www.facebook.com/SchmohzBrewery,,http://schmohz.com/,United States,Grand Rapids,MI,42.916,-85.5485,,,"Fri, 07 Jan 2011 08:09:49 +0000",0,1,,,,2598,3.46661,,28,3560,2893,0,,,,,,0.0,[],3.48598,False
0,10.0,"Originally designed for the Y2K survival kit, this beer has been proven to be a staple for anyone's emergency plan. Kosmyk Charlie's is a delightful treat, aged for a year in our cellars to create brew smooth enough to overcome any disaster. So, when Homeland Security raises the alert level, open a Kosmyk Charlie's and raise your glass.",0,https://untappd.akamaized.net/site/beer_logos/beer-22263_d504b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22263_e9df1_hd.jpeg,Kosmyk Charlie's Y2K Catastrophe Ale,central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale,Barleywine - American,22263,358,https://untappd.akamaized.net/site/brewery_logos/brewery-358_e71fc.jpeg,Central Waters Brewing Company,central-waters-brewing-company,Micro Brewery,https://www.facebook.com/CWBrewing,cwbrewing,http://www.centralwaters.com/,United States,Amherst,WI,44.4419,-89.2797,,,"Fri, 07 Jan 2011 08:22:47 +0000",0,0,,,,2851,3.87811,,70,3732,3233,0,,,,,,5.0,"[{'beer': {'bid': 216893, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-216893_c03c7_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale-2007', 'beer_name': ""Kosmyk Charlie's Y2K Catastrophe Ale (2007)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 279542, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-279542_9ab76_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale-2011', 'beer_name': ""Kosmyk Charlie's Y2K Catastrophe Ale (2011)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 279561, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-279561_0547b_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale-2012', 'beer_name': ""Kosmyk Charlie's Y2K Catastrophe Ale (2012)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 313944, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-313944_f8937_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale-2006', 'beer_name': ""Kosmyk Charlie's Y2K Catastrophe Ale (2006)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 313945, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-313945_b0812_sm.jpeg', 'beer_slug': 'central-waters-brewing-company-kosmyk-charlie-s-y2k-catastrophe-ale-2009', 'beer_name': ""Kosmyk Charlie's Y2K Catastrophe Ale (2009)"", 'is_vintage': 1, 'is_variant': 0}}]",3.85616,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-Amber_22264.jpeg,,Amber,olde-towne-amber,Red Ale - American Amber / Red,22264,6303,https://untappd.akamaized.net/site/brewery_logos/brewery-OldeTowne_6303.jpeg,Olde Towne,olde-towne,Micro Brewery,,,,United States,Huntsville,AL,34.6948,-86.5936,,,"Fri, 07 Jan 2011 08:32:53 +0000",0,0,,,,11,3.22727,,0,17,17,0,,,,,,0.0,[],3.62393,False
0,5.5,"Dan?s original Porter with the perfect combination of cinnamon, nutmeg, vanilla, & ginger ? all the spices found in your favorite gingerbread recipe.  It will keep you warm and comfortable on those chilly winter evenings.",0,https://untappd.akamaized.net/site/beer_logos/beer-_22265_sm_e7007e2a3464f1275e94e16b9260e7.jpeg,,Gingerbread Porter,olde-peninsula-brewpub-and-restaurant-gingerbread-porter,Porter - Other,22265,943,https://untappd.akamaized.net/site/brewery_logos/brewery-oldepeninsulabrewpubandrestaurant_943.jpeg,Olde Peninsula Brewpub,olde-peninsula-brewpub,Brew Pub,http://www.facebook.com/pages/Olde-Peninsula-Brewpub-and-Restaurant/216012735231,OPBrewerDan,http://oldepenkazoo.com/,United States,Kalamazoo,MI,42.2917,-85.5816,,,"Fri, 07 Jan 2011 08:38:38 +0000",0,1,,,,247,3.56377,,0,337,273,0,,,,,,0.0,[],3.61156,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brett Saison,barlow-brewing-homebrew-brett-saison,Saison / Farmhouse Ale,22266,4112,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Barlow Brewing Homebrew,barlow-brewing-homebrew,Home Brewery,,,,United States,,,0.0,0.0,,,"Fri, 07 Jan 2011 08:44:22 +0000",1,1,,,,0,0.0,,0,2,1,0,,,,,,0.0,[],3.786,False
0,4.6,Brewed with Espresso from the Ragged Edge Coffee Shop in Gettysburg PA,0,https://untappd.akamaized.net/site/beer_logos/beer-166346_44ad1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-166346_169b1_hd.jpeg,Ragged Edge Espresso Stout,appalachian-brewing-company-ragged-edge-espresso-stout,Stout - Other,166346,45,https://untappd.akamaized.net/site/brewery_logos/brewery-AppalachianBrewingCompany_45.jpeg,Appalachian Brewing Company,appalachian-brewing-company,Micro Brewery,https://www.facebook.com/Appalachian-Brewing-Company-102001789843566/,abcbrew,http://www.abcbrew.com,United States,Harrisburg,PA,40.2659,-76.8753,,,"Sun, 29 Apr 2012 17:50:20 +0000",0,1,166346.0,"Tue, 11 Feb 2014 13:31:42 +0000",22267.0,1474,3.72642,,45,1951,1628,0,,,,,,0.0,[],3.71349,False
0,4.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-CanadianLight_22268.jpeg,,Canadian Light,molson-coors-canada-canadian-light,Lager - American Light,22268,878,https://untappd.akamaized.net/site/brewery_logos/brewery-MolsonCoorsCanada_878.jpeg,Molson Coors Canada,molson-coors-canada,Macro Brewery,,molsoncoors,http://www.molsoncoors.com,Canada,Toronto,ON,43.6751,-79.5902,,,"Fri, 07 Jan 2011 09:04:59 +0000",0,1,,,,2244,2.5391,,36,3768,2924,0,,,,,,0.0,[],2.67214,False
0,7.3,"Sustenance Black Beer, classically referred to as a Schwarz beer, is a dark American lager brewed in the spring. Soft and sweet on the palate, the roasted, dark caramel grains lend to satisfying drinking experience, while lager yeast creates a refreshing thirst-quenching sensation. This combination provides a rich, full-flavored, light bodied brew.",25,https://untappd.akamaized.net/site/beer_logos/beer-12313_cf074_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12313_8a9b0_hd.jpeg,Sustenance Black Beer,short-s-brewing-company-sustenance-black-beer,Schwarzbier,12313,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,,,"Thu, 02 Dec 2010 06:52:59 +0000",0,1,12313.0,"Thu, 01 Jan 1970 00:00:00 +0000",22269.0,1966,3.66366,,72,2594,2212,0,,,,,,0.0,[],3.66195,False
0,5.0,"A unique wheat ale infused with the taste of fresh, orchard picked apricots. ",12,https://untappd.akamaized.net/site/beer_logos/beer-22270_843cc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22270_cad40_hd.jpeg,Aprikat Apricot Wheat Ale,alley-kat-brewing-company-aprikat-apricot-wheat-ale,Pale Wheat Ale - American,22270,2026,https://untappd.akamaized.net/site/brewery_logos/brewery-2026_1c316.jpeg,Alley Kat Brewing Company,alley-kat-brewing-company,Micro Brewery,https://www.facebook.com/alleykatbeer,alley_kat_beer,http://www.alleykatbeer.com,Canada,Edmonton,AB,53.4954,-113.488,,,"Fri, 07 Jan 2011 09:09:19 +0000",0,1,,,,2366,3.62669,,48,3962,2646,0,,,,,,0.0,[],3.62946,False
0,7.7,"Huma Lupa Licious? name derives from the hop plant, Humulus lupulus. It is Short?s best-selling India Pale Ale. Huma Lupa Licious is brewed with five different hop varieties, providing a punch to the palate. Between the beer?s abundance of hops, and the type of hops used in its creation, it has a delicious bitter taste and enticing citrus aroma. The hearty malt bill melds well with the hops for a perfect balance. Huma is the product of Joe Short wanting to create the ultimate IPA experience. Originally, Huma Lupa Licious was named Humulus Lupulus Maximus, and went through several recipe changes before settling on the recipe we know and love today.",96,https://untappd.akamaized.net/site/beer_logos/beer-12079_b8e48_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12079_1e4d5_hd.jpeg,Huma Lupa Licious,short-s-brewing-company-huma-lupa-licious,IPA - American,12079,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,,,"Tue, 30 Nov 2010 13:06:19 +0000",0,1,12079.0,"Thu, 01 Jan 1970 00:00:00 +0000",22271.0,53864,3.76865,,1115,98599,59692,0,,,,,,4.0,"[{'beer': {'bid': 1182359, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'short-s-brewing-company-huma-lupa-licious-w-meyer-lemon-and-topaz', 'beer_name': 'Huma Lupa Licious (w/ Meyer Lemon and Topaz)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1231981, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'short-s-brewing-company-huma-lupa-licious-w-galaxy', 'beer_name': 'Huma Lupa Licious (w/ Galaxy)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1634058, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'short-s-brewing-company-huma-lupa-bernin-love', 'beer_name': 'Huma Lupa Bernin Love', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1684097, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'short-s-brewing-company-huma-lupa-licious-w-motueka', 'beer_name': 'Huma Lupa Licious (w/ Motueka)', 'is_vintage': 0, 'is_variant': 1}}]",3.76799,False
0,9.44,"1.091 OG
89.9 IBU",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wheat Wine,alex-s-craft-beers-wheat-wine,Wheat Wine,22272,3788,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Alex's Craft Beers,alex-s-craft-beers,Home Brewery,,,,United States,,IL,0.0,0.0,,,"Fri, 07 Jan 2011 09:11:12 +0000",1,1,,,,0,0.0,,0,3,3,0,,,,,,0.0,[],3.786,False
0,6.2,This intensely hopped and gushing undead Pale Ale will be one?s only respite after the zombie apocalypse. Created with our marvelous friends in the comic industry.,50,https://untappd.akamaized.net/site/beer_logos/beer-13559_9ce15_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13559_f3291_hd.jpeg,Zombie Dust,3-floyds-brewing-company-zombie-dust,Pale Ale - American,13559,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Wed, 08 Dec 2010 15:25:18 +0000",0,1,13559.0,"Thu, 01 Jan 1970 00:00:00 +0000",22273.0,132744,4.42869,,5962,471278,145106,0,,,,,,0.0,[],4.42691,False
0,8.6,Long Trail Double IPA offers true reward to those seeking intensely sensual hop flavor. Double IPA is a full-flavored ale featuring a good malt backbone combined with an aroma brimming with tantalizing citrus and pine notes. ,86,https://untappd.akamaized.net/site/beer_logos/beer-_22274_sm_0d3620adb9af2f8af5ea30347bed4d.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_22274_hd_803b32eba12443abba774b9bd22c38.jpeg,Brewmaster Series Double IPA,long-trail-brewing-company-brewmaster-series-double-ipa,IPA - Imperial / Double,22274,801,https://untappd.akamaized.net/site/brewery_logos/brewery-801_0ac25.jpeg,Long Trail Brewing Company,long-trail-brewing-company,Micro Brewery,http://www.facebook.com/pages/Long-Trail-Brewing/142163634919,LongTrailBeer,http://www.longtrail.com,United States,Bridgewater Corners,VT,43.5887,-72.6589,,,"Fri, 07 Jan 2011 09:19:59 +0000",0,0,,,,3435,3.76223,,0,5273,4225,0,,,,,,0.0,[],3.7531,False
0,5.0,"Caf de Que? is 5% ABV milk stout conceived by members of our packaging team. This rich, dark beer was brewed with plantains, Dominican coffee, cinnamon, nutmeg, lactose, wheat, Maris Otter malt, a blend of three roasted malt varieties, and English First Gold hops. It presents a deft balance of spice, roast and coffee notes culminating in a dry, fruity, chocolaty finish. Enjoy this sessionable winter warmer with our classic salmon sandwich or just with friends!

Caf de Que? is scheduled to go on tap on Friday, January 7, 2010 and will around as long as it lasts!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cafe de Que?,dogfish-head-craft-brewery-cafe-de-que,Stout - Milk / Sweet,22275,459,https://untappd.akamaized.net/site/brewery_logos/brewery-459_b3e4d.jpeg,Dogfish Head Craft Brewery,dogfish-head-craft-brewery,Micro Brewery,http://www.facebook.com/dogfishheadbeer,dogfishbeer,http://www.dogfish.com/,United States,Milton,DE,38.7776,-75.3099,,,"Fri, 07 Jan 2011 09:21:11 +0000",0,0,,,,2,0.0,,0,9,8,0,,,,,,0.0,[],3.58404,False
0,0.0,On Cask!!!,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coffee Stout,santan-brewing-co-coffee-stout,Stout - Other,22276,2512,https://untappd.akamaized.net/site/brewery_logos/brewery-2512_98df7.jpeg,SanTan Brewing Company,santan-brewing-company,Micro Brewery,http://www.facebook.com/SanTanBrewingCo,santanbrewing,http://www.santanbrewing.com,United States,Chandler,AZ,33.3032,-111.843,,,"Fri, 07 Jan 2011 09:24:00 +0000",0,1,,,,50,3.715,,0,73,66,0,,,,,,0.0,[],3.65038,False
0,5.6,"Our version of the classic West Coast Pale Ale is both extremely balanced and refreshing. A delicate caramel malt profile gives way to a vibrant hop flavor, with a dry citrus hop aroma and orange fruitiness in the finish.",32,https://untappd.akamaized.net/site/beer_logos/beer-22277_af4c3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22277_062b2_hd.jpeg,American River Pale Ale,auburn-alehouse-american-river-pale-ale,Pale Ale - American,22277,2928,https://untappd.akamaized.net/site/brewery_logos/brewery-2928_c9db1.jpeg,Auburn Alehouse,auburn-alehouse,Micro Brewery,https://www.facebook.com/AuburnAlehouseCraftBrewery,auburn_alehouse,http://auburnalehouse.com,United States,Auburn,CA,38.895,-121.079,,,"Fri, 07 Jan 2011 09:28:05 +0000",0,1,,,,1057,3.41722,,11,1463,1207,0,,,,,,0.0,[],3.46956,False
